label_id,n_videos,mean_concentration,std_concentration
0,5,0.027986642302988952,0.010291209387949309
1,4,0.03796244437149096,0.031941771038524996
2,4,0.02707718944609394,0.014360758403874099
3,5,0.02996741235501621,0.026354478807266962
4,5,0.028303961759340957,0.011687323625444045
5,5,0.005337582011282383,0.0064925718080791565
6,5,0.006566134344965824,0.0030486967977731635
7,5,0.017905523791853662,0.012603228045943077
8,5,0.029619651969461546,0.024145124072608805
9,5,0.026527873992860607,0.020447168267246792
10,5,0.030566760427763028,0.017851295237168153
11,5,0.02060656865120438,0.020254469453817835
13,5,0.017705129607068337,0.012862360723956464
14,5,0.01635818441653094,0.009839524460193287
15,4,0.01947482535169162,0.015703024895420834
16,5,0.03140407516175372,0.03903746139421685
17,5,0.030765537975630242,0.02061764925670758
18,5,0.0168952059766051,0.009202562225445354
19,5,0.004077889352282704,0.003423910616530553
20,1,0.07335701853078469,0.0
21,5,0.04013073857326392,0.020463618006469328
22,5,0.02901054674765575,0.01189649342083139
23,5,0.01938210950461148,0.02394516247605622
24,5,0.030084601333314098,0.04997851419125256
25,5,0.0041871327321107545,0.001992925054115385
26,1,0.22483876413524373,0.0
27,5,0.03091167736682341,0.014308033986967277
28,5,0.026127211743900515,0.022020373675465166
29,5,0.01721587336189383,0.011944622120702889
30,5,0.029377569190107033,0.012931033588850822
31,5,0.005432287124357504,0.0031578357285828823
32,5,0.005636533720522174,0.006347942038235589
33,5,0.011856939823048918,0.007999409843812361
