label_id,n_videos,mean_concentration,std_concentration
0,5,0.017796635842837395,0.015928157951847193
1,5,0.025317540354658562,0.014415205561309456
2,5,0.022200182825119284,0.013734595185511834
3,5,0.04487799861605015,0.054272912936947464
4,5,0.032665074888899935,0.014298552806658349
5,5,0.03306157515770911,0.01896368483279384
6,5,0.03476698952019488,0.029511825469119696
7,5,0.039218680179208286,0.020633128342841353
8,5,0.0315977276266252,0.02414169106665018
9,5,0.053894177622022844,0.05324106153519754
10,5,0.05683821103602258,0.03579025515056829
11,5,0.07376410146537697,0.04190393850066018
12,5,0.051349992405769054,0.020539862528735298
13,5,0.03405501574215299,0.011215566877178763
14,5,0.07799587217597706,0.05474652144306036
15,5,0.027794285440753973,0.009684184697605848
16,5,0.06603231182706784,0.040981832779060305
17,5,0.04947533564932423,0.025727505912781116
18,5,0.06000063948559793,0.02406028681649158
19,5,0.05494718153121558,0.0474112527637067
20,5,0.04514637180996652,0.020789528971718894
21,5,0.03847288314649673,0.03324973412300151
22,5,0.03273209079518611,0.03988315302466579
23,5,0.039058862434516506,0.033967332695801315
24,5,0.021995500539572423,0.010444439733576963
25,5,0.031896404163623604,0.025430795371798837
26,5,0.04613085783105553,0.03212703864657573
27,5,0.06987118243901687,0.03708242399759532
28,5,0.025419124773768176,0.004264809907322108
29,5,0.05652122407946229,0.05646242244558051
30,5,0.0167844032874092,0.0074394907130974595
31,5,0.014346331366737797,0.007122630440594168
32,5,0.04541891844954386,0.04116140052488674
33,5,0.04267885645946743,0.019694664921982626
34,5,0.03577186121816613,0.01754210139134166
35,5,0.015181135154025882,0.011883262974168871
36,5,0.03653332013761625,0.027069440950649594
37,5,0.023625506242409867,0.008018677240236707
38,5,0.027690522574733388,0.01928268735724662
39,5,0.05940068374081806,0.05551422386312037
40,5,0.0492206866709467,0.029530043855413333
41,5,0.07029571587991668,0.024757220307598873
42,5,0.06216204864858137,0.013012677861522624
43,5,0.030441086972022545,0.01983491112165807
44,5,0.016958885419464574,0.007635870977985156
45,5,0.037314350682734566,0.014982689673619471
46,5,0.07623556095133588,0.05969679482821132
47,5,0.03412484069840334,0.012174834209102384
48,5,0.058151229782299786,0.03121745041700401
49,5,0.08661852048024546,0.06547329988844491
50,5,0.057419065241046584,0.045181055381375075
