label_id,n_videos,mean_concentration,std_concentration
0,5,0.206977746705598,0.014434292034176711
1,5,0.17523550045616834,0.01046281599749826
2,3,0.17865908341452788,0.00942004108970044
3,5,0.19154301923848846,0.015041081748710688
4,5,0.18724255865713382,0.02535537605284033
5,5,0.19877947132508858,0.01817241349401015
6,5,0.17359979410173026,0.010599047994940653
7,5,0.16918941596855613,0.011549131901158279
8,5,0.1556862187739808,0.0048508556331563315
9,2,0.19768985804228217,0.013109136786306375
10,5,0.1845059019235444,0.01500060595667046
11,5,0.17052665675138085,0.014809170899641443
12,5,0.18679318862834735,0.029514418162443403
13,5,0.16924091445353048,0.007257978950752264
14,2,0.1678465685513133,0.0022489483322726267
15,5,0.1717970719553863,0.015025259714748636
16,5,0.1796650580945667,0.011329538165109107
17,5,0.18189102266537802,0.019055640772279343
18,5,0.17107224075436595,0.009561498558884952
19,5,0.19278273897896797,0.00929409816322743
20,5,0.17453650792861364,0.020996865021181477
21,5,0.1713693304647724,0.010588508545286698
22,5,0.16598795204343894,0.004873349693314399
23,5,0.1659931115229648,0.00851797032019077
24,5,0.19383380063075692,0.024483993925637392
25,5,0.1793864874760052,0.020545809871126492
26,5,0.17847983621649266,0.01196433414101435
27,5,0.1666949520832178,0.016459800926409234
28,5,0.16610181831692217,0.019130696521227245
29,5,0.17894599175200326,0.017474388037795444
31,5,0.20202091777687836,0.0173399173920845
32,5,0.17554806860515246,0.020310373644881613
33,5,0.1750050299454001,0.01884087590302955
34,5,0.17155214114333356,0.024487673414698454
35,5,0.16699684354923633,0.012046163796143419
36,5,0.1758892959430763,0.017123212746890673
37,4,0.1852200323640281,0.019942979417688026
38,2,0.16811606536521528,0.014345692046009995
39,5,0.16502962343699515,0.006579025418205996
40,2,0.17985267740804595,0.0018674908126588563
41,5,0.18273476955051093,0.02881276091097925
42,3,0.167927044966407,0.020389088064363008
43,5,0.17942938682843637,0.00680561835902105
44,5,0.17904296244986576,0.02062031264544434
45,5,0.1623519361147336,0.0073997060782516185
46,5,0.18049700009054442,0.012333803002570304
47,5,0.19619689728806022,0.023634513161450363
