label_id,n_videos,mean_concentration,std_concentration
0,5,0.0832312379612914,0.06706661310363532
1,4,0.006942920390409224,0.0063915164449979914
2,4,0.02299425081037093,0.03359721478121291
3,5,0.03679336062948899,0.02391045259121591
4,5,0.058930527151747555,0.058416520525642175
5,5,0.06588779545740564,0.06350436640915985
6,5,0.007316613230807479,0.008560453166712865
7,5,0.027707105109988993,0.05075847733537698
8,5,0.10430177393238704,0.09485508675015268
9,5,0.03708742910164205,0.03655778835435357
10,5,0.0015675557919205385,0.0022806517602980375
11,5,0.11309547789494337,0.1035679075139667
13,5,0.00719609871868474,0.004649890948631265
14,5,0.007362308012165353,0.011373450707893614
15,4,0.00028243667556648866,0.00010162042479029008
16,5,0.11335027476211597,0.1004523392290179
17,5,0.13235593239416568,0.04285449270993439
18,5,0.042903376308088714,0.023205234725579456
19,5,7.363467569021509e-09,1.1206897148692956e-08
20,1,0.25196532029432395,0.0
21,5,0.1596546264688485,0.1724549691168623
22,5,0.1876810456201204,0.13209670379897975
23,5,0.0006948249274840723,0.001201005496995198
24,5,5.3011583670548035e-06,9.367572325489783e-06
25,5,0.009202636420880062,0.012463087209009434
26,1,0.174137159961693,0.0
27,5,0.04632968851900532,0.021399786568093698
28,5,0.10204058402887524,0.03386105921022974
29,5,0.02228033790445503,0.0327591484260362
30,5,0.08865182816804726,0.049980024098369005
31,5,4.348886295524323e-09,5.047322543763256e-09
32,5,0.0015620193319733078,0.0017620971431202854
33,5,0.05121434820200321,0.037568987051098145
