label_id,n_videos,mean_concentration,std_concentration
0,5,0.0037372683854353995,0.0019384965964464988
1,5,0.0020653995088634413,0.0013021879959798296
2,5,0.0032973283947028476,0.0030873710755457036
3,5,0.0034968227350745894,0.0023749309635106588
4,5,0.0030673554781939227,0.0012994791388433668
5,5,0.0077528673718609605,0.003662338618605386
6,5,0.0040878393110621355,0.0028928636898758906
7,5,0.001049812094411595,0.001225239684622904
8,5,0.00301433092337926,0.0021524657998494537
9,5,0.0009858882814647528,0.0008610782972698066
10,5,0.001118978288760153,0.0008355299885433676
11,5,0.006465650720018412,0.0045004860648441055
12,5,0.003513163401366648,0.001275836592358107
13,5,0.0020396109239327444,0.0021183134362297326
14,5,0.0020906816355502843,0.0010673006726263094
15,5,0.0012968688787533766,0.0006954894265338015
16,5,0.0032870121989959644,0.003497486876136996
17,5,0.0008955355377816999,0.0003415035201003524
18,5,0.003224625392376601,0.0038933135771194232
19,5,0.0024818275880712283,0.0013051777373794412
20,5,0.0009094243747383102,0.0003405493836283011
21,5,0.04854918692569721,0.023996798555799035
22,5,0.0018650609884361736,0.0004933432347267293
23,5,0.0053367252557168674,0.007585541783978191
24,5,0.0014717405024291751,0.0011109720129330273
25,5,0.0021076334583982614,0.0012781563123931364
26,5,0.011246313213887494,0.006801309870850078
27,5,0.00875902037919436,0.0017064285943603386
28,5,0.003976658382564513,0.00244763408625723
29,5,0.001490757402402587,0.0006844519281806269
30,5,0.0030288732519534456,0.00279847394504234
31,5,0.004632786619086393,0.0040111018528809946
32,5,0.001682582416322398,0.0011049785596520046
33,5,0.0230943878553719,0.003281358846937955
34,5,0.009495489910886046,0.006196440271019194
35,5,0.002339924392490156,0.002392584775149905
36,5,0.002409235765175399,0.0014469709988765552
37,5,0.002752928440524327,0.0013958316184353834
38,5,0.0059085310113964565,0.0035242776298128626
39,5,0.007232573891381211,0.0013784646747270859
40,5,0.0029121176260035408,0.001292828575032968
41,5,0.0015083283647262303,0.00026514695921387577
42,5,0.0025368257696784637,0.0012564355070254804
43,5,0.002040408262231197,0.0014898527877766298
44,5,0.0044865967668010764,0.0024224297685448387
45,5,0.002200492795804876,0.0014345321291591498
46,5,0.0015203641910767729,0.0007695475146944703
47,5,0.0037608112474682986,0.001754508041339897
48,5,0.003889260602015687,0.0019259529816119385
49,5,0.001876162501784684,0.001308823101849268
50,5,0.0040424779811994325,0.0023108362716430424
51,5,0.0007374784421238622,0.0004453753741254938
52,5,0.004115698466339035,0.0035582324127449946
53,5,0.0005288406405044466,0.0002848249487921759
54,5,0.004974806487173055,0.002396787571724377
55,5,0.0041182238817726756,0.0026549033728763636
56,5,0.0075747043963061865,0.00872976532932703
57,5,0.014643046644660452,0.00892997969997729
58,5,0.0019870905447487265,0.002053129059458519
59,5,0.0020685030437552765,0.0012778521989929624
60,5,0.002953053227690883,0.00279903902097657
61,5,0.0018371366121582744,0.0017099787940875648
62,5,0.0015758451078929925,0.001100125279124883
63,5,0.006403451715215769,0.004158148586630755
64,5,0.003264480731211794,0.0022058017953778854
65,5,0.002665965179529328,0.0016052727212863998
66,5,0.0006545342746060667,0.000575440559008237
67,5,0.001116569083119723,0.0006899772943715409
68,5,0.008086089060468015,0.006488246733245645
69,5,0.0007570223712259017,0.00025781732090412925
70,5,0.013746466854087269,0.005096470929481359
71,5,0.004542595897499968,0.0018356700848390494
72,5,0.008479862413126659,0.004344889143529514
73,5,0.004058043182215143,0.0035002557618774655
74,5,0.0031012294642343676,0.0011392155653788206
75,5,0.000815188272099232,0.0003648301877296689
76,5,0.0006397991813556602,0.0003515857594670269
77,5,0.002558209962758262,0.0010815080287746577
78,5,0.0015803277168628283,0.000621831925325908
79,5,0.0027865427835926937,0.0009937348286533484
80,5,0.0031541376814326226,0.001568343583256922
81,5,0.0035980036509182245,0.002612226356640433
82,5,0.0013309640851475678,0.0005967641930887681
83,5,0.00399204339520356,0.0014563858618479558
84,5,0.0004630558285969366,0.00010254300167835667
85,5,0.0028346397655186093,0.0018876856258338555
86,5,0.005042108360046793,0.004047084224314713
87,5,0.0021555796112036505,0.0007594550520895318
