label_id,n_videos,mean_concentration,std_concentration
0,5,0.013734242996964841,0.009538198747317716
1,5,0.011456627206837267,0.013946315515898582
2,5,0.025445277036112525,0.016086596303349875
3,5,0.006523493783804813,0.006216691152913223
4,5,0.010631742269873045,0.0031580938614446563
5,5,0.008717636615872215,0.00875236315061895
6,5,0.012894831363976867,0.007347809553263435
7,5,0.020973141986136024,0.015101286666588064
8,5,0.04090953808045132,0.03542997934772107
9,5,0.046303858336716616,0.04317857630168341
10,5,0.042311436517036304,0.01166616084978214
11,5,0.029921029526394617,0.01301647519342711
12,5,0.034061683016158015,0.01639915853589448
13,5,0.012651419233609063,0.005656674067479604
14,5,0.019971224279064392,0.007491851354167536
15,5,0.03945301324351232,0.043750547290741515
16,5,0.033011813943647786,0.01836501900036695
17,5,0.02289047086967484,0.012849582144872562
18,5,0.0069411878202631175,0.006086387532551563
19,5,0.034915981955423,0.03003310850922434
20,5,0.06363686586748755,0.02713939240968773
21,5,0.15131414174092675,0.05173847124079825
22,5,0.011607002645231446,0.00876621784001052
23,5,0.017943257085947684,0.014001586966908898
24,5,0.0003448361062872829,0.0005670067911254274
25,5,0.03218295072222026,0.0410734896540065
26,5,0.019577214049440527,0.019310957013441966
27,5,0.03333612005638278,0.03394119876733967
28,5,0.03312392239782709,0.0214378270111849
29,5,0.10320477922791124,0.08845944064069022
30,5,0.020312607237620163,0.02870971075451986
31,5,0.006886525874931193,0.0034042339924936103
32,5,0.010754716959364386,0.005457681207227366
33,5,0.010174774067370574,0.004756477412369831
34,5,0.006196332346716793,0.002480941129907857
35,5,0.04610677763613269,0.02587832945302623
36,5,0.012478719608128075,0.01891026405335575
37,5,0.022991097091732637,0.022790332711510635
38,5,0.04059165214625502,0.028400735663046933
39,5,0.14428722894737372,0.110912715228192
40,5,0.0017392250616274697,0.0020595408224066223
41,5,0.0058472774993440614,0.006396524412096409
42,5,0.04076789430093157,0.044337295628323135
43,5,0.03179995929773387,0.019918931043077046
44,5,0.0865698750244773,0.0849896853205729
45,5,0.010313077798039139,0.00665959267184049
46,5,0.002592909413028499,0.0009755831905863301
47,5,0.012997145120954245,0.009190994672581032
48,5,0.02316744344832202,0.017665734005779758
49,5,0.007590054243996303,0.006685315201999073
50,5,0.07587050530545114,0.03224573790964279
51,5,0.01898075109872721,0.010487649637213442
52,5,0.04033401318202547,0.028245687017668608
53,5,0.0037026767894411394,0.002628901393926299
54,5,0.05554604442055515,0.04606711106072626
55,5,0.012505030127196037,0.007779272880061171
56,5,0.05113622803257902,0.03742646937374756
57,5,0.06418904568036712,0.04239610243806443
58,5,0.013198437400983231,0.013916377489008851
59,5,0.0447075332976572,0.04236116872209674
60,5,0.005384858073913113,0.0028092530931022545
61,5,0.012606777502106481,0.01184619758258232
62,5,0.0027623798565816317,0.0015798717162893228
63,5,9.124938222180302e-05,0.00015876600291965867
64,5,0.011746159862364668,0.014258394615793714
65,5,0.017201057126791763,0.008702963168075301
66,5,0.01424613330763438,0.0031843229181734607
67,5,0.1925454848885264,0.1081911332057594
68,5,0.01835563002409546,0.017307600277031626
69,5,0.018028376456791628,0.013154522610605044
70,5,0.04829197653446275,0.042490298218750853
71,5,0.035549503745915166,0.017413510990310452
72,5,0.03535394475950413,0.018307593381688702
73,5,0.016450234821625755,0.029342868356244327
74,5,0.054773692327375036,0.03218600188675841
75,5,0.001171535949040492,0.0011832915139949874
76,5,0.017255307451510715,0.011457573915065597
77,5,0.010360761375422124,0.006503676243352591
78,5,0.02340838294381926,0.012392075540853684
79,5,0.05281855326532545,0.051278847362280285
80,5,0.11082762094814172,0.08731743815807815
81,5,0.006864365623838631,0.006687935072384131
82,5,0.031196325446481897,0.03149047959365139
83,5,0.015473004468169882,0.006806273648942425
84,5,0.0033447676081499013,0.002355086094773629
85,5,0.20561700958242835,0.11706763792356188
86,5,0.02249286431164632,0.016884238876081533
87,5,0.016178534268006084,0.018055324364212134
88,5,0.03606279642651995,0.05119924768433565
89,5,0.01674362792977142,0.005259563385845045
90,5,0.01834562041484793,0.01904586923008312
91,5,0.010113835411214401,0.004585583582493603
92,5,0.038567039338347375,0.03710306883647654
93,5,0.0150185030364959,0.004983328513957709
94,5,0.0068451256886333574,0.006003796771514531
95,5,0.10747306935741205,0.04042685377086327
96,5,0.032527034710542344,0.008315341760044429
97,5,0.014695523301111502,0.013438039924157376
98,5,0.0070521090778016046,0.003447569799490913
99,5,0.0041543858308113355,0.00450396866003793
100,5,0.009272400532848234,0.005145066981444199
