label_id,n_videos,mean_concentration,std_concentration
0,5,0.01918802023235582,0.03344002972265789
1,5,0.10484432999090068,0.06745133386310721
2,5,0.019550693801319928,0.016911207743907187
3,5,0.13915519166996118,0.1165212955227293
4,5,0.09851733253584585,0.12124229372874186
5,5,0.004237659697027563,0.002988232059278679
6,5,0.09048813561710159,0.12057481316299476
7,5,0.05783871399185951,0.021556244437214277
8,5,0.0495319357536584,0.043421363823477395
9,5,0.0449376502640084,0.06318458515051108
10,5,0.052178049628702296,0.03376001324778457
11,5,0.1868950411137717,0.17398901479654735
12,5,0.23587264735938357,0.0526253810116756
13,5,0.043167900212664104,0.03380138290083212
14,5,0.16647720825609938,0.06727650011900514
15,5,0.06127269519669343,0.08297069699181783
16,5,0.07787608664253305,0.04900076791254817
17,5,0.06231011929182748,0.04016259345099148
18,5,0.006111028677556108,0.0072713217398319785
19,5,0.14446438577626655,0.11615846590561058
20,5,0.08352836152977042,0.04083998330124592
21,5,0.06706068962714637,0.026781593979266025
22,5,0.01214508095849487,0.015123967103913848
23,5,0.03228594208665547,0.042323022844431624
24,5,0.0257816560992153,0.010683903181639937
25,5,0.009010242867871155,0.011534720132679201
26,5,0.023444762987007726,0.03748255529271254
27,5,0.13264035602805826,0.10923995193077396
28,5,0.01255532905997172,0.012814370116028803
29,5,0.0019703349910391577,0.0032426159330144855
30,5,0.09109273648076666,0.09321451911990804
31,5,0.0026848628652238913,0.003562224407259021
32,5,0.1316016854635408,0.0817848158118672
33,5,0.01665883077605641,0.01815691309368226
34,5,0.10266913637613433,0.07251357761948045
35,5,0.07808759973171742,0.09059546216770636
36,5,0.014121876930465382,0.016664742030945277
37,5,0.15928970531097503,0.1322351262682424
38,5,0.025985737948162568,0.04828446436237835
39,5,0.00343863256177106,0.006689993051804371
40,5,0.02152612456134202,0.03189057754877601
41,5,0.07009829417217892,0.047062162203023665
42,5,0.27169461686249285,0.22510397275206348
43,5,0.019897216569287068,0.014950655734157313
44,5,0.10845481788907826,0.055445262247227144
45,5,0.07202967770073838,0.041825582016478395
46,5,0.07601560736563324,0.049414689830651934
47,5,0.06858426352671383,0.017081225017258322
48,5,0.03587924695495148,0.0338280766605552
49,5,0.04063336765230781,0.04366532058969221
50,5,0.07183492559512587,0.05438125081600549
