label_id,n_videos,mean_concentration,std_concentration
0,5,0.003316734268849153,0.0016327625478720369
1,5,0.0036742346051976903,0.0018721572989155617
2,5,0.0028077172170905217,0.0005732777092945569
3,5,0.003341895330670397,0.0007413332850809599
4,5,0.004693936940428367,0.0032697442781349853
5,5,0.0061820856200791585,0.0045603949226164075
6,5,0.0028229548799569627,0.0007038476536271152
7,5,0.0041795196334326375,0.0015844819035440167
8,5,0.002011368750535358,0.00029277894603622743
9,5,0.0039479621923109495,0.001242490011999257
10,5,0.0034821471824490135,0.0010300280113501915
11,5,0.0049285384744703455,0.0021970377486241243
12,5,0.003561568770617485,0.001972121684679238
13,5,0.003424343813494035,0.0026928609568830355
14,5,0.0033918734890111104,0.0006139985869819721
15,5,0.0032312072965750894,0.0012059833217997432
16,5,0.0030561461562618407,0.0009220549832255065
17,5,0.0026865554395576695,0.0007366077618011637
18,5,0.0035982182735163405,0.0020735637867466223
19,5,0.005431329754267744,0.0023803626098078167
20,5,0.002855975548922629,0.0018455678057920978
21,5,0.004631146074598358,0.0018759467212874099
22,5,0.0027050263762603334,0.0006662309404168049
23,5,0.0030496624103243386,0.00043906706416396815
24,5,0.0022216863342754854,0.0008377622984325812
25,5,0.002926883995873353,0.0007008467429889302
26,5,0.0025703467623696685,0.0010419489899778428
27,5,0.003480031795843419,0.0017351169616906003
28,5,0.0032868264858641138,0.001594407516554235
29,5,0.002566666333641221,0.0005977617970623758
30,5,0.002708706804988803,0.0006699103891498254
31,5,0.0027911552878124636,0.0008492141069530309
32,5,0.00236972900013821,0.0008062297286410381
33,5,0.0034365029869100503,0.001780146391070273
34,5,0.003454440777395007,0.0008353322647042463
35,5,0.003201488694505983,0.001370992220607102
36,5,0.005120694690279359,0.0021692019118697385
37,5,0.005196745418490889,0.0008352181888399953
38,5,0.006531898331934105,0.004385537499939782
39,5,0.002656166105150204,0.00040463922032577416
40,5,0.003028835311304845,0.0014053449853114884
41,5,0.006024773089334978,0.0034453099722391964
42,5,0.0024527450257096906,0.00037215888242695424
43,5,0.003970268342127881,0.001639017496373434
44,5,0.004370351582830012,0.002961952502229837
45,5,0.004143523664607018,0.00137066180567304
46,3,0.004386902046598047,0.002586304453793473
47,5,0.002739766871734628,0.0007229399365512316
48,5,0.005385444783017545,0.0027059869175758188
49,5,0.0031925799931913136,0.0006065395476114395
50,5,0.0025053545186086044,0.00048222636214339913
51,4,0.003354712337725968,0.0007078187124506028
52,5,0.0029393011432656603,0.0013438672083236401
53,5,0.005626598856057407,0.001953191794003584
54,5,0.0033289450370604266,0.0011708914893947863
55,5,0.002606635101701693,0.0014918306355292163
56,3,0.0025821161084436848,0.0011576715576228733
57,5,0.003240081601359601,0.00039879301851863773
58,1,0.00634288939863592,0.0
59,5,0.002891541561121058,0.0009754847573083758
60,4,0.005166098110107126,0.0018341424456420365
61,5,0.003000200199936187,0.0014037971090370097
62,5,0.0035634089849817087,0.0024150466417561995
63,5,0.006640384988098403,0.008140233325268068
64,5,0.003834849202838475,0.0016962799619050434
65,3,0.0019142214838179978,0.00048045648224581537
66,5,0.001625198906288028,0.00022001450613965938
67,1,0.008633612316803041,0.0
68,5,0.002520059035257405,0.0011129257766674973
69,2,0.0020965517575077253,8.900102182146652e-05
70,1,0.002775625254439529,0.0
71,3,0.0038100149080538825,0.0013393437567384818
73,4,0.00269472891503994,0.0011863278866398404
74,4,0.0031860618507236205,0.0004842756228537494
75,4,0.0034180234510748364,0.0007933675572750854
76,5,0.0035122097498198725,0.0016281767644174155
77,3,0.003027493846628112,0.0006926015348307889
78,2,0.002922670420927198,0.000984600676189551
79,5,0.0032664121452067097,0.0013645660138817395
81,1,0.004206348926967252,0.0
83,1,0.0026667602364434106,0.0
84,1,0.005447375735593285,0.0
85,1,0.0018657510400498234,0.0
86,2,0.0025922487529571048,0.0007162647451808835
87,1,0.0018045252163426673,0.0
88,1,0.0030783147199581196,0.0
91,1,0.002671919715969251,0.0
94,1,0.001810630600448282,0.0
95,1,0.0022409311929070252,0.0
