dataset,label_id,n_videos,mean_flow_mag,std_flow_mag,max_flow_mag
ssv2,0,5,3.4478800296783447,0.7123477872552051,4.2520318031311035
ssv2,1,5,1.5834762811660767,0.35981304497585315,2.0352492332458496
ssv2,2,5,1.519918930530548,0.6175668842301326,2.705664873123169
ssv2,3,5,1.9638047814369202,1.0588329547310318,3.4918718338012695
ssv2,4,5,2.756853628158569,1.266165658493343,4.668715476989746
ssv2,5,5,1.4631205916404724,0.8597116313805786,3.122084856033325
ssv2,6,5,1.9522107124328614,1.5651445293135753,5.018893718719482
ssv2,7,5,2.8210614681243897,1.321613686948234,5.008967876434326
ssv2,8,5,1.602228045463562,1.2101729874955667,4.004034519195557
ssv2,9,5,0.8930255055427552,0.5428320912249119,1.5589004755020142
ssv2,10,5,1.0388290762901307,0.3251298888662256,1.6618411540985107
ssv2,11,5,0.5350593745708465,0.22695217954621635,0.8459550142288208
ssv2,12,5,1.2640692800283433,0.8704642890579474,2.369920015335083
ssv2,13,5,2.28161141872406,1.1727534200212186,3.9195923805236816
ssv2,14,5,2.1964187622070312,0.7189881181131016,3.287501335144043
ssv2,15,5,2.4550917029380797,1.3854896247573374,3.9878437519073486
ssv2,16,5,0.8768193900585175,0.2889169181076777,1.1922051906585693
ssv2,17,5,0.525729238986969,0.23883380062428972,0.9964739680290222
ssv2,18,5,1.369958332180977,0.8057043860515294,2.592085838317871
ssv2,19,5,0.9605431519448757,0.7075402065440731,1.8361103534698486
ssv2,20,5,1.5048954129219054,0.4907525267171709,2.289414167404175
ssv2,21,5,2.069438099861145,0.41318221491842577,2.68293833732605
ssv2,22,5,1.9545026302337647,0.8298656656957994,2.9166595935821533
ssv2,23,5,0.8289127349853516,0.1826264953587359,1.097300410270691
ssv2,24,5,2.4409982204437255,1.3329208647465836,4.236456394195557
ssv2,25,5,0.9394109606742859,0.3565440107691853,1.479097604751587
ssv2,26,5,1.1934803009033204,0.7332595260206185,2.63120174407959
ssv2,27,5,2.1354485511779786,0.6144057727709346,3.29575514793396
ssv2,28,5,2.2753599166870115,0.5884302185147178,2.923107385635376
ssv2,29,5,1.715043044090271,0.9671156378102275,3.156517744064331
ssv2,30,5,2.2810619115829467,1.1891172343658851,4.57436466217041
ssv2,31,5,1.5994745135307311,0.5163172014834462,2.265920400619507
ssv2,32,5,3.3758984565734864,0.5809844720944318,4.010041236877441
ssv2,33,5,2.7546512842178346,1.1112179596047649,4.1607232093811035
ssv2,34,5,1.7035283088684081,0.656564428134384,2.7840092182159424
ssv2,35,5,2.3803567409515383,0.778430591816957,3.3023197650909424
ssv2,36,5,2.104511570930481,0.5017514862641357,2.8815321922302246
ssv2,37,5,1.0690534949302672,0.27664804670262666,1.5214186906814575
ssv2,38,5,0.882757180929184,0.3205615333650533,1.3201076984405518
ssv2,39,5,2.039434003829956,0.2661886646840391,2.3704142570495605
ssv2,40,5,1.0996006369590758,0.4643933158076862,1.890318751335144
ssv2,41,5,1.7697920322418212,0.5220390250768276,2.355931043624878
ssv2,42,5,1.2868921399116515,0.34168873961546425,1.643917202949524
ssv2,43,5,1.667631697654724,0.5587568097957835,2.5732576847076416
ssv2,44,5,1.8435085773468018,0.3574415914276743,2.4972503185272217
ssv2,45,5,2.7050978899002076,1.038021373358446,4.403799057006836
ssv2,46,5,2.1729495763778686,0.7080284498932022,3.3838441371917725
ssv2,47,5,2.488643026351929,0.7216019434876623,3.763369083404541
ssv2,48,5,3.653464937210083,1.8126409166262998,6.311915397644043
ssv2,49,5,1.8878454446792603,0.5435001119713638,2.5747880935668945
ssv2,50,5,2.320708966255188,1.1296641329329307,4.523772239685059
ssv2,51,5,2.5462427854537966,1.080992825588333,4.161539077758789
ssv2,52,5,1.206931209564209,0.5332740547056514,1.8916095495224
