label_id,n_videos,mean_concentration,std_concentration
0,5,0.08040473249291036,0.05672531472242191
1,5,0.17438035558382436,0.05562479001433617
2,5,0.10603811838255468,0.08373568886410339
3,5,0.27638325779522,0.14513685557660738
4,5,0.2536657998655074,0.11710757009450931
5,5,0.28473978560096425,0.2092826157507135
6,5,0.26268629014612055,0.20643592028150778
7,5,0.2980566540041997,0.17730355762673994
8,5,0.2603111668416476,0.21101365356600058
9,5,0.13682869014305618,0.10817337438399247
10,5,0.06643984922944432,0.10389646128669972
11,5,0.16583673234804153,0.0816000836834659
12,5,0.2743864685259356,0.13028299783337444
13,5,0.09447507391408896,0.06185254482973808
14,5,0.1132555569738349,0.08636147545998143
15,5,0.13114193861341855,0.04874662149326108
16,5,0.22944457925232437,0.09730114151163559
17,5,0.2252786162857498,0.251972240675564
18,5,0.3848600858296721,0.21629390737419607
19,5,0.1379918982950126,0.14496761041650008
20,5,0.09057807097170753,0.059286979189472906
21,5,0.13639481923565833,0.07961173604637924
22,5,0.1245820381648564,0.08411166856574423
23,5,0.2157358394840836,0.08303490972989125
24,5,0.10729555461372295,0.10416577464251126
25,5,0.10609818843817351,0.058243962992441736
26,5,0.19579136465526675,0.13115267086430105
27,5,0.09130395727741984,0.050264600212904194
28,5,0.1275327934597298,0.23079895743982354
29,5,0.1196747842367025,0.11850203230714067
30,5,0.11386379484539741,0.100351770693004
31,5,0.08083631955870027,0.0601405518813021
32,5,0.09581684531520976,0.10308029444506658
33,5,0.11673964483862194,0.12117755222251446
34,5,0.14849580821483635,0.20028535440644896
35,5,0.1478102981503559,0.13387040253608887
36,5,0.2784075501857667,0.14056420528513
37,5,0.17488708846918627,0.08235176334718565
38,5,0.1033727886395391,0.03929238605504851
39,5,0.19131306224430897,0.18806708832766328
40,5,0.1233417026721857,0.05661628065967676
41,5,0.13584141973175284,0.07322839550849708
42,5,0.055431878219326824,0.03872056459228375
43,5,0.15437046619571093,0.09997815074779462
44,5,0.1989649394554128,0.09743247310476064
45,5,0.08140366945304305,0.06404388076276855
46,3,0.08760487409245483,0.029928018650299273
47,5,0.17921957513307216,0.2111555540449578
48,5,0.09173860261262283,0.04385991797547998
49,5,0.1246342803478746,0.018620861307743593
50,5,0.09850101221667122,0.19295218577749312
51,4,0.1438634450020873,0.15496051790876586
52,5,0.09113157134213479,0.05634529335140364
53,5,0.04376310566163479,0.0171876071628517
54,5,0.20149042325212357,0.147687954510026
55,5,0.06837258443082576,0.11361078376876506
56,3,0.17296877027155935,0.13685125290655586
57,5,0.08690940656597781,0.03535663550174977
58,1,0.016300067363807957,0.0
59,5,0.1317350964284884,0.09054946662042128
60,4,0.15175509387753092,0.13826409202188578
61,5,0.17598493099288623,0.20385990397630024
62,5,0.22721829990823403,0.1801787601134169
63,5,0.18877664893074048,0.07917611686109616
64,5,0.1171214909754944,0.033033874659162264
65,3,0.06449905795538462,0.021987902644881614
66,5,0.07720672034733782,0.08798833035742751
67,1,0.07046421458036345,0.0
68,5,0.18189331461767858,0.10137608490896469
69,2,0.01529299947303353,0.007437292507448956
70,1,0.040229172090874954,0.0
71,3,0.10566252865082378,0.07643945082664742
73,4,0.16848615824601781,0.1734362867805264
74,4,0.09503649665974295,0.09667874222569271
75,4,0.05657085170211118,0.027949697082948567
76,5,0.07522094341042077,0.04196842572824208
77,3,0.149569417234485,0.021940007904170482
78,2,0.0450723690532836,0.000524036873718603
79,5,0.08711138274885985,0.046725100556829824
81,1,0.09718726024736735,0.0
83,1,0.2327853860683159,0.0
84,1,0.26654491243860123,0.0
85,1,0.055777999539786904,0.0
86,2,0.06720013912693518,0.04319805329630272
87,1,0.056003111285755414,0.0
88,1,0.1328965020674313,0.0
91,1,0.029992380184574174,0.0
94,1,0.04296340537246668,0.0
95,1,0.13531637536512386,0.0
