label_id,n_models,ensemble_concentration,std_across_models
0,5,0.04479182384245787,0.05906346268252603
1,5,0.04059560423889312,0.05686737550518644
2,5,0.040951129297168945,0.057853511690506856
3,5,0.046182414790131236,0.06154746582817572
4,5,0.05124766364574655,0.06279469232308123
5,5,0.04669736432610386,0.056591753598321026
6,5,0.05337101213085325,0.06400844644223769
7,5,0.04349718912431709,0.0592538331530237
8,5,0.04314277897223928,0.06052896292591882
9,5,0.04776247971219076,0.061089074520152394
10,5,0.051829749475860984,0.058725041456751184
11,5,0.04812436216648326,0.0577820242332348
12,5,0.05236617666389376,0.0648360058809423
13,5,0.04675642752530397,0.05922582988765745
14,5,0.042756350466085044,0.06081398055215549
15,5,0.04555616289803444,0.06144202627151155
16,5,0.0381642057036956,0.05659241091589515
17,5,0.03906599673349474,0.058092888721648576
18,5,0.03748353918879642,0.05825845211676866
19,5,0.03704995097598378,0.058751786520296764
20,5,0.038601727733008975,0.05914460671302217
21,5,0.051353794598214396,0.07015493666182329
22,5,0.05300197015346042,0.06402010566742684
23,5,0.04767987162946713,0.05833186674747673
24,5,0.05123353767873531,0.062397670170008725
25,5,0.04415877175634595,0.056862709430608394
26,5,0.0496206518168953,0.06068625650284832
27,5,0.048359829805154964,0.06057612758560863
28,5,0.054328558330890675,0.06489749325863685
29,5,0.047025386377474096,0.06024495763487225
30,5,0.04359400091021018,0.05806864998805714
31,5,0.04459633368563433,0.05953232244389759
32,5,0.047226232761976114,0.057369325207858826
33,5,0.04154758003552424,0.0579454085115023
34,5,0.041749340221177836,0.0601837602571955
35,5,0.04571078928908236,0.059781100424225374
36,5,0.04112711524552344,0.05693405814010963
37,5,0.04050520832311803,0.059337528617178247
38,5,0.049020629572157096,0.057677677823408616
39,5,0.03744040525202942,0.059545620997397915
40,5,0.04438851695894795,0.05741821450444615
41,5,0.042441416523755666,0.059805234042007833
42,5,0.04415693177129193,0.06075606662121863
43,5,0.03929850191367777,0.059122882402089294
44,5,0.047210669707934236,0.055879292209396164
45,5,0.04693263682179439,0.05971678912595827
46,5,0.046550836942050346,0.060139722379847174
47,5,0.04387117319516513,0.05748926619218967
48,5,0.04358156404214059,0.058772339848528324
49,5,0.04278617821980987,0.058361849267181715
50,5,0.043761156122718387,0.05744095674903486
51,5,0.04744502060592633,0.06012238488238981
52,5,0.044055623670974674,0.06071565146524353
53,5,0.044182665191375224,0.059844400208591136
54,5,0.04198264156637927,0.05887545546534901
55,5,0.05090392948870372,0.05883170977395737
56,5,0.04839200959361301,0.05848683722470901
57,5,0.05100062455570442,0.06301366498902285
58,5,0.04072071680188161,0.05809083270992732
59,5,0.04379219142396249,0.05876173047732476
60,5,0.040345991600463454,0.05754291451944196
61,5,0.04154838835398329,0.05685991161106801
62,5,0.04069331377422372,0.05689603398815128
63,5,0.04241408389432953,0.06040389755468734
64,5,0.0404538565966724,0.05794312228494497
65,5,0.04143371949479602,0.05900074910664662
66,5,0.037794489095691,0.05819512182120451
67,5,0.044599496102618395,0.05633983542075536
68,5,0.04696119488493545,0.058289038563930404
69,5,0.046516140703444904,0.05811946062360657
70,5,0.043298137780069704,0.0571246617474288
71,5,0.04328417233019924,0.057829969437339875
72,5,0.04486888582865648,0.06120843696168514
73,5,0.04417191925672893,0.06144115323222784
74,5,0.042419221589386324,0.06206587461492468
75,5,0.04329702791869612,0.06098695919735503
76,5,0.04176110750346008,0.058710770938237185
77,5,0.04302465280314925,0.05810912996217224
78,5,0.03892938082426556,0.059461922639925086
79,5,0.041337577065380084,0.05925160045307513
80,5,0.041730504681255345,0.0567462449324023
81,5,0.04840981507211194,0.06145164585325865
82,5,0.041437400840765276,0.05871212940886319
83,5,0.04875071587230938,0.06228966690085027
84,5,0.04393574029781325,0.060993935712585046
85,5,0.043543966570870174,0.05976235450502806
86,5,0.04217099834146542,0.059946219348869116
87,5,0.04638054889357404,0.057539205762361344
88,5,0.04726997620525776,0.05828534584282147
89,5,0.044606530880969275,0.058249761640367284
90,5,0.04373635920549658,0.05926557268351823
91,5,0.04047739437157969,0.057206713794504344
92,5,0.04393616566823637,0.06109205478532824
93,5,0.044462418821264504,0.05830499778756063
94,5,0.04034424265155929,0.06034870684784474
95,5,0.044013255171659126,0.0633877960315895
96,5,0.04180426895745121,0.05923657104742315
97,5,0.05281364364732083,0.06324857268710876
98,5,0.04367533815579904,0.06166884961491536
99,5,0.04859163673577551,0.05947174889656302
100,5,0.04817196329527888,0.05878497590593982
101,5,0.041243609184601675,0.061078227321899776
102,5,0.05115817969664142,0.0649239557236686
103,5,0.042477981181880106,0.0581288955517794
104,5,0.05053272213508141,0.06275130103738309
105,5,0.0420004892379552,0.06061343707502466
106,5,0.053415517342623134,0.06231518080053561
107,5,0.043851387852389456,0.06264664167013774
108,5,0.05206899752250886,0.06191270951580373
109,5,0.04805679935536731,0.06102106839909782
110,5,0.046020834337923214,0.05961633841965737
111,5,0.04899959815774839,0.06046022643215903
112,5,0.04766280590567712,0.06310946727237701
113,5,0.04268333672217754,0.06026499996205485
114,5,0.05240258997728543,0.06381586438932477
115,5,0.04764746321873854,0.057876102811134734
116,5,0.04046186754854959,0.060838428889462455
117,5,0.03908195305453159,0.057992186338819675
118,5,0.0398039859831673,0.058039124418123776
119,5,0.051690503607934826,0.06414347224251979
120,5,0.04746520082086836,0.06628129436772175
121,5,0.05891108788723569,0.06733787421871727
122,5,0.042270000269089704,0.058904208786150686
123,5,0.04056296353693078,0.05821921259806484
124,5,0.04490934004641284,0.05918108235618196
125,5,0.04260525797454703,0.05710766046399126
126,5,0.042487204955411174,0.055425091953409285
127,5,0.045522217650337725,0.060214944763022166
128,5,0.038182112307993246,0.058077316277892345
129,5,0.04373962458276095,0.05762125281162994
130,5,0.051647566648630606,0.05894964743892667
131,5,0.04692474258880956,0.06289795779503252
132,5,0.051070137420770934,0.06856964350757505
133,5,0.043402497081923445,0.060602244934531715
134,5,0.0409663295824726,0.06126081167585363
135,5,0.040659771424550434,0.05763237461334263
136,5,0.0460032678006539,0.06037945445361709
137,5,0.04716450429030801,0.05624142327927987
138,5,0.04864407401671339,0.06312280431552954
139,5,0.0480901220258679,0.05955220690762169
140,5,0.05069617284129002,0.062134539927237255
141,5,0.04540830253378165,0.0579964033346004
142,5,0.047078573273459504,0.06213343239214589
143,5,0.03910507233832178,0.057079067400852966
144,5,0.04168724668766951,0.057926004511516464
145,5,0.04195779144919082,0.059338908958968754
146,5,0.041769491772344715,0.06142382964268356
147,5,0.04220305544896584,0.058483393681801006
148,5,0.04393809714806066,0.059372583571175884
149,5,0.03927211266641919,0.057176668174205025
150,5,0.04238736902658532,0.058027752603171355
151,5,0.04530135982320173,0.060246337475241336
152,5,0.047214478321065144,0.061480221700637036
153,5,0.04746529277425904,0.0625595624233424
154,5,0.057263866721046865,0.06740364447961632
155,5,0.048636222894046385,0.06291957428677046
156,5,0.042314843484096074,0.05805049369247366
157,5,0.045970278547185786,0.0572983847201233
158,5,0.052487768168743565,0.06258485807504399
159,5,0.04105817749044138,0.06110112849242961
160,5,0.04735463409186946,0.06191978351090793
161,5,0.04063888401694806,0.05848647637844759
162,5,0.048783133455446,0.06156262158164018
163,5,0.04653884860473421,0.059422337873394133
164,5,0.043777785469195606,0.058823711665433556
165,5,0.0490080117783388,0.05749689953990969
166,5,0.05187491808204279,0.058094951850856856
167,5,0.05545452966333033,0.05929404131919829
168,5,0.05944796108360971,0.06467984304579863
169,5,0.044741271262063266,0.05797179112290051
170,5,0.04234849154577207,0.05727344680144524
171,5,0.05003178712136232,0.0595284763199898
172,5,0.050408836152358895,0.061487862334407506
173,5,0.04768330623765995,0.06367356062237206
