label_id,n_videos,mean_concentration,std_concentration
0,5,0.0013620482522028522,0.0005602760399701967
1,4,0.0010657952373928359,0.00021282824706203102
2,4,0.0013040557023319133,0.000412882757546081
3,5,0.0026303859057858815,0.0010497653349600205
4,5,0.00255533267694934,0.0008554695170997113
5,5,0.001224513726307852,0.00010964128021302019
6,5,0.001064483869680033,0.0003379066175966799
7,5,0.0015105896677530596,0.00042968452779349495
8,5,0.0016681257759433743,0.0006926554224856989
9,5,0.001839695668444108,0.0005612562074659785
10,5,0.0018809543063861068,0.0004154009522863104
11,5,0.0010664272736347514,0.0005736363735402038
13,5,0.0019034152405887684,0.0005682217851499219
14,5,0.002610057556453893,0.0013854589417055176
15,4,0.0011778419344299629,0.0002686847873751408
16,5,0.0015982836214280204,0.0006843737968887515
17,5,0.0025535096608502172,0.0010564036422158222
18,5,0.0012528736654351391,0.00022528896479609076
19,5,0.001321339958743617,0.0002742035046005518
20,1,0.001994136088918963,0.0
21,5,0.0016470579012126895,0.0005455882114997894
22,5,0.0035530556293997817,0.002121023637787527
23,5,0.0016240294242621633,0.00047748866553406534
24,5,0.0011060864729237174,0.000170186608558202
25,5,0.0011614132917062703,0.00039840913587828043
26,1,0.0014897969652637455,0.0
27,5,0.0018154805112026607,0.0014375402233793735
28,5,0.0016098580538310703,0.0005430553508197474
29,5,0.0012885084706938832,0.00037635127548538
30,5,0.0016169781355767742,0.0007005685217179859
31,5,0.0005936985612081669,5.3533212976180105e-05
32,5,0.002532407389589353,0.0007686969115544913
33,5,0.0015424236564277826,0.0002731959647539753
