dataset,label_id,n_videos,mean_flow,temporal_std,temporal_cv,peak_ratio
epic_kitchens,0,5,4.512491522437044,1.4379713384918016,0.32722736550278914,1.5722419077991774
epic_kitchens,1,5,7.277927629409296,3.559333148331401,0.47264810781389627,2.0145349903773444
epic_kitchens,2,5,5.5926381782106604,3.25525100304111,0.6476179978199351,2.77590360592266
epic_kitchens,3,5,4.33202646470839,2.0397365032728945,0.5055475139263181,2.497514493034646
epic_kitchens,4,5,4.2777856776302565,2.2726929965179012,0.5006223611183949,2.5237537202962677
epic_kitchens,5,5,5.9624520410759185,2.985777864012523,0.4983762034266504,2.052621392456396
epic_kitchens,6,5,2.5895469050355926,1.094737077168368,0.38998373961426763,1.8777264323411031
epic_kitchens,7,5,6.612573060393333,2.875112302573944,0.5681381438814939,2.471355610827608
epic_kitchens,8,5,2.9546378364562123,1.4790225414218532,0.48663475425075264,1.9886643083503235
epic_kitchens,9,5,4.404401750526121,2.7981923867094864,0.7467945811059165,3.243631386605295
epic_kitchens,10,5,7.761985721126679,3.7042453049748554,0.4690228898536809,2.1780238774339056
epic_kitchens,11,5,5.677805251291683,2.0938789677700838,0.4395896925524042,2.0949837610440456
epic_kitchens,12,5,7.407716417697169,3.40453189044322,0.4614717404436838,2.0519172002529813
epic_kitchens,13,5,2.7579813735582115,1.8768188305652267,0.6701580952163187,2.2081453591887517
epic_kitchens,14,5,7.835796296981073,3.359262388246903,0.43776149353110777,2.029009496569389
epic_kitchens,15,5,6.193767758651126,2.669775199547673,0.4071143139436434,1.7577246867925211
epic_kitchens,16,5,2.8910755675648447,1.5590848204868037,0.5163389259421356,2.4513109981558685
epic_kitchens,17,5,2.6145481907552286,1.250289484328071,0.5580144623258282,3.0207786051043524
epic_kitchens,18,5,5.348674300012569,2.063276965189279,0.4104441684116809,2.037735193076003
epic_kitchens,19,5,4.181254332680856,3.1092751625369237,0.7721271918084642,3.082969769866355
epic_kitchens,20,5,1.9155845556408166,1.1878549193895354,0.5097030835390921,2.143313400719717
epic_kitchens,21,5,5.45694677399785,2.453393390600765,0.6333229150404565,2.7900941540845032
epic_kitchens,22,5,3.1157956282878594,1.2175736957783625,0.3823548381713786,1.756298469150644
epic_kitchens,23,5,3.7060990222158936,1.5493279783549343,0.4325612730839833,2.0572109990215743
epic_kitchens,24,5,1.7317744603080136,0.9971921322340819,0.5315034830200527,2.5875230171296377
epic_kitchens,25,5,5.451155690608486,2.3437340609993584,0.4610169804342618,2.010370604917207
epic_kitchens,26,5,2.920465052969033,1.7430573169221222,0.5823360845804733,2.6755257235735983
epic_kitchens,27,5,3.5512123791440837,2.471462765489342,0.6391500603122682,2.725717951402946
epic_kitchens,28,5,3.980084958820671,1.1298559775398431,0.3972317788915348,1.7338791724676539
epic_kitchens,29,5,5.804505042106874,2.855253540498089,0.47179587286982716,2.262416949797955
epic_kitchens,30,5,2.628303772595621,1.9002916002189718,0.6325780190405005,2.7984058480499137
epic_kitchens,31,5,3.7739420549852034,1.4893633089841953,0.63347150319989,2.3387860117322523
epic_kitchens,32,5,2.3531590545301664,1.3576767805898462,0.6592931648059678,2.4913776723550685
epic_kitchens,33,5,2.080858256267722,1.2918619685596553,0.6959194080676732,2.315324960770571
epic_kitchens,34,5,4.377711935353375,2.6948924303707145,0.6437444948169037,2.513614878047209
epic_kitchens,35,5,4.117587865841005,1.746582716054761,0.44985208084131684,2.0058751453368737
epic_kitchens,36,5,6.971775340264844,2.925326687562557,0.4768374659322099,2.2049517474050537
epic_kitchens,37,5,5.193270060996856,3.232049144529886,0.6689118972480385,2.6110359306639292
epic_kitchens,38,5,5.79070348931897,3.6768738363352576,0.5703793903875038,2.1967059136729823
epic_kitchens,39,5,5.900944539808458,2.3876345824542042,0.41731444281768315,2.121771032660803
epic_kitchens,40,5,4.875076540247086,3.101793567739676,0.5987693588625544,2.4489294887085173
epic_kitchens,41,5,5.824174006049232,2.2869387564383397,0.4335262112860735,1.896519750150965
epic_kitchens,42,5,2.994101543355012,1.3896083684994167,0.6363873215589597,2.540724865067581
epic_kitchens,43,5,3.646213346258117,2.2923924587100264,0.5975747573891941,2.1696445632396055
epic_kitchens,44,5,4.3151203493918135,2.016016031990091,0.4909449318746457,2.34821399812942
epic_kitchens,45,5,5.8395349154543625,1.9091223514439464,0.3979787057770392,1.9237211384250572
epic_kitchens,46,3,8.53212631646023,3.5082903473375833,0.436284795677075,1.9557374979678495
epic_kitchens,47,5,3.719944100418398,1.5260544146221526,0.3908666811502617,2.013775890967421
epic_kitchens,48,5,5.676816744189109,2.9331906530617537,0.5100909692245486,2.278448950822071
epic_kitchens,49,5,8.617610702207012,2.969787497309519,0.3614951542613193,1.7414873285287649
epic_kitchens,50,5,3.776878425647175,1.0338140453224505,0.3522758356278975,1.8731535542260978
epic_kitchens,51,4,10.204910659020946,4.902440842689722,0.4883919504154435,2.016485265154656
epic_kitchens,52,5,3.615314798117164,1.7554472921589792,0.5694930173859001,2.2467853436248966
epic_kitchens,53,5,4.253217067064778,2.873463810940536,0.7034158270858422,2.661637096986441
epic_kitchens,54,5,3.7950319326332496,2.291251958325759,0.6149548277610972,2.317001683614251
epic_kitchens,55,5,2.6471948608756066,1.05454755408944,0.40287852205768954,2.1529376254589767
epic_kitchens,56,3,3.6146309631882905,2.2557535179475177,0.5409927435598173,2.6996576836779855
epic_kitchens,57,5,4.890203300791402,1.8404555204164281,0.5127058656271278,2.446340737380226
epic_kitchens,58,1,6.555341320653116,3.6293925485809067,0.5536542439994205,2.124809437838497
epic_kitchens,59,5,3.892659078586486,1.3222894260309204,0.39392217655947054,2.0058099782066003
epic_kitchens,60,4,5.617167818405095,2.5599851868980084,0.5645473084762171,2.2721509941876388
epic_kitchens,61,5,7.3322874453759965,2.2292802477844527,0.3936646097126797,1.8506455679378668
epic_kitchens,62,5,3.670431901157022,1.3447609218918575,0.4985565295053104,2.1128138955284106
epic_kitchens,63,5,3.746469440791876,2.0215403212502467,0.5195573104544884,2.217183083764353
epic_kitchens,64,5,3.3747566748410462,1.727298527128534,0.4578897474937861,2.1288968883329433
epic_kitchens,65,3,2.530540896068898,1.285461966295587,0.5419815424960635,2.600022858832118
epic_kitchens,66,5,1.11839540035477,0.6148529779159075,0.5612487170529217,2.5224950665284878
