coverage,stride,top1,n,model,dataset
10,1,0.07267833109017496,743,slowfast_r50,diving48
10,2,0.07940780619111709,743,slowfast_r50,diving48
10,4,0.07537012113055182,743,slowfast_r50,diving48
10,8,0.06864064602960969,743,slowfast_r50,diving48
10,16,0.05652759084791386,743,slowfast_r50,diving48
25,1,0.1009421265141319,743,slowfast_r50,diving48
25,2,0.12920592193808883,743,slowfast_r50,diving48
25,4,0.13593539703903096,743,slowfast_r50,diving48
25,8,0.10497981157469717,743,slowfast_r50,diving48
25,16,0.08075370121130551,743,slowfast_r50,diving48
50,1,0.30148048452220727,743,slowfast_r50,diving48
50,2,0.28263795423956933,743,slowfast_r50,diving48
50,4,0.2489905787348587,743,slowfast_r50,diving48
50,8,0.16823687752355315,743,slowfast_r50,diving48
50,16,0.11574697173620457,743,slowfast_r50,diving48
75,1,0.40915208613728127,743,slowfast_r50,diving48
75,2,0.4104979811574697,743,slowfast_r50,diving48
75,4,0.3405114401076716,743,slowfast_r50,diving48
75,8,0.21668909825033647,743,slowfast_r50,diving48
75,16,0.13055181695827725,743,slowfast_r50,diving48
100,1,0.40107671601615075,743,slowfast_r50,diving48
100,2,0.4064602960969044,743,slowfast_r50,diving48
100,4,0.3391655450874832,743,slowfast_r50,diving48
100,8,0.19246298788694483,743,slowfast_r50,diving48
100,16,0.1009421265141319,743,slowfast_r50,diving48
