label_id,sum,count,acc,coverage,stride,model,dataset
0,20,20,1.0,10,1,vivit,ucf101
1,20,20,1.0,10,1,vivit,ucf101
2,15,20,0.75,10,1,vivit,ucf101
3,19,20,0.95,10,1,vivit,ucf101
4,17,20,0.85,10,1,vivit,ucf101
5,13,20,0.65,10,1,vivit,ucf101
6,15,20,0.75,10,1,vivit,ucf101
7,17,20,0.85,10,1,vivit,ucf101
8,20,20,1.0,10,1,vivit,ucf101
9,20,20,1.0,10,1,vivit,ucf101
10,19,20,0.95,10,1,vivit,ucf101
11,20,20,1.0,10,1,vivit,ucf101
12,10,20,0.5,10,1,vivit,ucf101
13,20,20,1.0,10,1,vivit,ucf101
14,4,20,0.2,10,1,vivit,ucf101
15,19,20,0.95,10,1,vivit,ucf101
16,9,20,0.45,10,1,vivit,ucf101
17,18,20,0.9,10,1,vivit,ucf101
18,18,20,0.9,10,1,vivit,ucf101
19,12,20,0.6,10,1,vivit,ucf101
20,13,20,0.65,10,1,vivit,ucf101
21,15,20,0.75,10,1,vivit,ucf101
22,14,20,0.7,10,1,vivit,ucf101
23,9,20,0.45,10,1,vivit,ucf101
24,20,20,1.0,10,1,vivit,ucf101
25,19,20,0.95,10,1,vivit,ucf101
26,19,20,0.95,10,1,vivit,ucf101
27,19,20,0.95,10,1,vivit,ucf101
28,12,20,0.6,10,1,vivit,ucf101
29,6,20,0.3,10,1,vivit,ucf101
30,10,20,0.5,10,1,vivit,ucf101
31,12,20,0.6,10,1,vivit,ucf101
32,18,20,0.9,10,1,vivit,ucf101
33,15,20,0.75,10,1,vivit,ucf101
34,13,20,0.65,10,1,vivit,ucf101
35,14,20,0.7,10,1,vivit,ucf101
36,16,20,0.8,10,1,vivit,ucf101
37,13,20,0.65,10,1,vivit,ucf101
38,19,20,0.95,10,1,vivit,ucf101
39,0,20,0.0,10,1,vivit,ucf101
40,19,20,0.95,10,1,vivit,ucf101
41,20,20,1.0,10,1,vivit,ucf101
42,16,20,0.8,10,1,vivit,ucf101
43,18,20,0.9,10,1,vivit,ucf101
44,5,20,0.25,10,1,vivit,ucf101
45,19,20,0.95,10,1,vivit,ucf101
46,12,20,0.6,10,1,vivit,ucf101
47,17,20,0.85,10,1,vivit,ucf101
48,20,20,1.0,10,1,vivit,ucf101
49,19,20,0.95,10,1,vivit,ucf101
50,7,20,0.35,10,1,vivit,ucf101
51,10,20,0.5,10,1,vivit,ucf101
52,20,20,1.0,10,1,vivit,ucf101
53,20,20,1.0,10,1,vivit,ucf101
54,13,20,0.65,10,1,vivit,ucf101
55,12,20,0.6,10,1,vivit,ucf101
56,14,20,0.7,10,1,vivit,ucf101
57,10,20,0.5,10,1,vivit,ucf101
58,20,20,1.0,10,1,vivit,ucf101
59,20,20,1.0,10,1,vivit,ucf101
60,20,20,1.0,10,1,vivit,ucf101
61,20,20,1.0,10,1,vivit,ucf101
62,20,20,1.0,10,1,vivit,ucf101
63,20,20,1.0,10,1,vivit,ucf101
64,20,20,1.0,10,1,vivit,ucf101
65,20,20,1.0,10,1,vivit,ucf101
66,18,20,0.9,10,1,vivit,ucf101
67,8,20,0.4,10,1,vivit,ucf101
68,18,20,0.9,10,1,vivit,ucf101
69,14,20,0.7,10,1,vivit,ucf101
70,18,20,0.9,10,1,vivit,ucf101
71,18,20,0.9,10,1,vivit,ucf101
72,19,20,0.95,10,1,vivit,ucf101
73,19,20,0.95,10,1,vivit,ucf101
74,14,20,0.7,10,1,vivit,ucf101
75,19,20,0.95,10,1,vivit,ucf101
76,16,20,0.8,10,1,vivit,ucf101
