label_id,sum,count,acc,coverage,stride,model,dataset
0,0,20,0.0,10,1,timesformer,autsl
1,1,19,0.05263157894736842,10,1,timesformer,autsl
2,14,20,0.7,10,1,timesformer,autsl
3,0,19,0.0,10,1,timesformer,autsl
4,0,20,0.0,10,1,timesformer,autsl
5,0,20,0.0,10,1,timesformer,autsl
6,0,13,0.0,10,1,timesformer,autsl
7,0,20,0.0,10,1,timesformer,autsl
8,0,20,0.0,10,1,timesformer,autsl
9,0,19,0.0,10,1,timesformer,autsl
10,0,19,0.0,10,1,timesformer,autsl
11,0,20,0.0,10,1,timesformer,autsl
12,0,19,0.0,10,1,timesformer,autsl
13,0,20,0.0,10,1,timesformer,autsl
14,0,20,0.0,10,1,timesformer,autsl
15,0,20,0.0,10,1,timesformer,autsl
16,0,20,0.0,10,1,timesformer,autsl
17,0,18,0.0,10,1,timesformer,autsl
18,0,17,0.0,10,1,timesformer,autsl
19,2,19,0.10526315789473684,10,1,timesformer,autsl
20,0,19,0.0,10,1,timesformer,autsl
21,0,19,0.0,10,1,timesformer,autsl
22,0,20,0.0,10,1,timesformer,autsl
23,0,20,0.0,10,1,timesformer,autsl
24,0,19,0.0,10,1,timesformer,autsl
25,2,20,0.1,10,1,timesformer,autsl
26,0,19,0.0,10,1,timesformer,autsl
27,0,20,0.0,10,1,timesformer,autsl
28,0,20,0.0,10,1,timesformer,autsl
29,1,20,0.05,10,1,timesformer,autsl
30,1,20,0.05,10,1,timesformer,autsl
31,0,20,0.0,10,1,timesformer,autsl
32,1,20,0.05,10,1,timesformer,autsl
33,0,20,0.0,10,1,timesformer,autsl
34,0,20,0.0,10,1,timesformer,autsl
35,0,20,0.0,10,1,timesformer,autsl
36,0,19,0.0,10,1,timesformer,autsl
37,0,20,0.0,10,1,timesformer,autsl
38,0,20,0.0,10,1,timesformer,autsl
39,0,20,0.0,10,1,timesformer,autsl
40,0,20,0.0,10,1,timesformer,autsl
41,0,20,0.0,10,1,timesformer,autsl
42,1,20,0.05,10,1,timesformer,autsl
43,0,20,0.0,10,1,timesformer,autsl
44,0,19,0.0,10,1,timesformer,autsl
45,0,20,0.0,10,1,timesformer,autsl
46,0,20,0.0,10,1,timesformer,autsl
47,1,20,0.05,10,1,timesformer,autsl
48,1,20,0.05,10,1,timesformer,autsl
49,0,19,0.0,10,1,timesformer,autsl
50,0,20,0.0,10,1,timesformer,autsl
51,0,18,0.0,10,1,timesformer,autsl
52,0,18,0.0,10,1,timesformer,autsl
53,0,20,0.0,10,1,timesformer,autsl
54,0,20,0.0,10,1,timesformer,autsl
55,0,19,0.0,10,1,timesformer,autsl
56,0,19,0.0,10,1,timesformer,autsl
57,0,20,0.0,10,1,timesformer,autsl
58,0,16,0.0,10,1,timesformer,autsl
59,0,18,0.0,10,1,timesformer,autsl
60,0,20,0.0,10,1,timesformer,autsl
61,0,19,0.0,10,1,timesformer,autsl
62,0,19,0.0,10,1,timesformer,autsl
63,0,19,0.0,10,1,timesformer,autsl
64,0,20,0.0,10,1,timesformer,autsl
65,0,20,0.0,10,1,timesformer,autsl
66,0,20,0.0,10,1,timesformer,autsl
67,0,20,0.0,10,1,timesformer,autsl
68,0,18,0.0,10,1,timesformer,autsl
69,0,18,0.0,10,1,timesformer,autsl
70,0,20,0.0,10,1,timesformer,autsl
71,0,20,0.0,10,1,timesformer,autsl
72,0,19,0.0,10,1,timesformer,autsl
73,0,19,0.0,10,1,timesformer,autsl
74,0,20,0.0,10,1,timesformer,autsl
75,0,20,0.0,10,1,timesformer,autsl
76,0,19,0.0,10,1,timesformer,autsl
77,0,20,0.0,10,1,timesformer,autsl
78,0,20,0.0,10,1,timesformer,autsl
79,0,17,0.0,10,1,timesformer,autsl
80,1,20,0.05,10,1,timesformer,autsl
81,0,20,0.0,10,1,timesformer,autsl
82,1,20,0.05,10,1,timesformer,autsl
83,0,20,0.0,10,1,timesformer,autsl
84,0,20,0.0,10,1,timesformer,autsl
85,0,20,0.0,10,1,timesformer,autsl
86,0,20,0.0,10,1,timesformer,autsl
87,0,17,0.0,10,1,timesformer,autsl
88,0,20,0.0,10,1,timesformer,autsl
89,0,17,0.0,10,1,timesformer,autsl
90,0,20,0.0,10,1,timesformer,autsl
91,0,20,0.0,10,1,timesformer,autsl
92,0,20,0.0,10,1,timesformer,autsl
93,0,20,0.0,10,1,timesformer,autsl
94,1,19,0.05263157894736842,10,1,timesformer,autsl
95,0,12,0.0,10,1,timesformer,autsl
96,0,17,0.0,10,1,timesformer,autsl
97,0,20,0.0,10,1,timesformer,autsl
98,0,19,0.0,10,1,timesformer,autsl
99,0,20,0.0,10,1,timesformer,autsl
100,0,20,0.0,10,1,timesformer,autsl
101,0,20,0.0,10,1,timesformer,autsl
102,0,19,0.0,10,1,timesformer,autsl
103,0,20,0.0,10,1,timesformer,autsl
104,0,20,0.0,10,1,timesformer,autsl
105,1,20,0.05,10,1,timesformer,autsl
106,0,20,0.0,10,1,timesformer,autsl
107,0,20,0.0,10,1,timesformer,autsl
108,0,20,0.0,10,1,timesformer,autsl
109,0,20,0.0,10,1,timesformer,autsl
110,0,20,0.0,10,1,timesformer,autsl
111,0,20,0.0,10,1,timesformer,autsl
112,1,20,0.05,10,1,timesformer,autsl
113,0,20,0.0,10,1,timesformer,autsl
114,1,20,0.05,10,1,timesformer,autsl
115,0,17,0.0,10,1,timesformer,autsl
116,1,20,0.05,10,1,timesformer,autsl
117,0,19,0.0,10,1,timesformer,autsl
118,0,17,0.0,10,1,timesformer,autsl
119,0,20,0.0,10,1,timesformer,autsl
120,1,20,0.05,10,1,timesformer,autsl
121,2,20,0.1,10,1,timesformer,autsl
122,1,20,0.05,10,1,timesformer,autsl
123,0,20,0.0,10,1,timesformer,autsl
124,1,20,0.05,10,1,timesformer,autsl
125,0,20,0.0,10,1,timesformer,autsl
126,0,20,0.0,10,1,timesformer,autsl
127,0,20,0.0,10,1,timesformer,autsl
128,0,20,0.0,10,1,timesformer,autsl
129,0,20,0.0,10,1,timesformer,autsl
130,0,20,0.0,10,1,timesformer,autsl
131,0,16,0.0,10,1,timesformer,autsl
132,0,19,0.0,10,1,timesformer,autsl
133,0,20,0.0,10,1,timesformer,autsl
134,0,20,0.0,10,1,timesformer,autsl
135,0,20,0.0,10,1,timesformer,autsl
136,1,20,0.05,10,1,timesformer,autsl
137,1,20,0.05,10,1,timesformer,autsl
138,0,20,0.0,10,1,timesformer,autsl
139,0,20,0.0,10,1,timesformer,autsl
140,2,20,0.1,10,1,timesformer,autsl
141,0,20,0.0,10,1,timesformer,autsl
142,0,20,0.0,10,1,timesformer,autsl
143,0,20,0.0,10,1,timesformer,autsl
144,0,20,0.0,10,1,timesformer,autsl
145,0,19,0.0,10,1,timesformer,autsl
146,1,20,0.05,10,1,timesformer,autsl
147,0,20,0.0,10,1,timesformer,autsl
148,0,20,0.0,10,1,timesformer,autsl
149,0,19,0.0,10,1,timesformer,autsl
150,0,20,0.0,10,1,timesformer,autsl
151,1,20,0.05,10,1,timesformer,autsl
152,0,20,0.0,10,1,timesformer,autsl
153,12,20,0.6,10,1,timesformer,autsl
154,0,20,0.0,10,1,timesformer,autsl
155,0,20,0.0,10,1,timesformer,autsl
156,0,19,0.0,10,1,timesformer,autsl
157,0,20,0.0,10,1,timesformer,autsl
158,0,17,0.0,10,1,timesformer,autsl
159,0,20,0.0,10,1,timesformer,autsl
160,0,20,0.0,10,1,timesformer,autsl
161,0,20,0.0,10,1,timesformer,autsl
162,0,20,0.0,10,1,timesformer,autsl
163,0,20,0.0,10,1,timesformer,autsl
164,0,19,0.0,10,1,timesformer,autsl
165,1,20,0.05,10,1,timesformer,autsl
166,0,20,0.0,10,1,timesformer,autsl
167,0,20,0.0,10,1,timesformer,autsl
168,0,20,0.0,10,1,timesformer,autsl
169,0,20,0.0,10,1,timesformer,autsl
170,0,19,0.0,10,1,timesformer,autsl
171,1,20,0.05,10,1,timesformer,autsl
172,0,20,0.0,10,1,timesformer,autsl
173,0,20,0.0,10,1,timesformer,autsl
174,0,20,0.0,10,1,timesformer,autsl
175,0,18,0.0,10,1,timesformer,autsl
176,0,20,0.0,10,1,timesformer,autsl
177,0,20,0.0,10,1,timesformer,autsl
178,0,20,0.0,10,1,timesformer,autsl
179,0,20,0.0,10,1,timesformer,autsl
180,0,20,0.0,10,1,timesformer,autsl
181,0,20,0.0,10,1,timesformer,autsl
182,0,20,0.0,10,1,timesformer,autsl
183,0,20,0.0,10,1,timesformer,autsl
184,0,20,0.0,10,1,timesformer,autsl
185,2,20,0.1,10,1,timesformer,autsl
186,0,20,0.0,10,1,timesformer,autsl
187,0,19,0.0,10,1,timesformer,autsl
188,0,20,0.0,10,1,timesformer,autsl
189,0,20,0.0,10,1,timesformer,autsl
190,0,20,0.0,10,1,timesformer,autsl
191,0,20,0.0,10,1,timesformer,autsl
192,0,20,0.0,10,1,timesformer,autsl
193,0,20,0.0,10,1,timesformer,autsl
194,0,20,0.0,10,1,timesformer,autsl
195,0,18,0.0,10,1,timesformer,autsl
196,0,20,0.0,10,1,timesformer,autsl
197,1,20,0.05,10,1,timesformer,autsl
198,0,20,0.0,10,1,timesformer,autsl
199,1,20,0.05,10,1,timesformer,autsl
200,0,19,0.0,10,1,timesformer,autsl
201,0,20,0.0,10,1,timesformer,autsl
202,0,20,0.0,10,1,timesformer,autsl
203,0,20,0.0,10,1,timesformer,autsl
204,1,20,0.05,10,1,timesformer,autsl
205,0,20,0.0,10,1,timesformer,autsl
206,1,18,0.05555555555555555,10,1,timesformer,autsl
207,0,20,0.0,10,1,timesformer,autsl
208,1,20,0.05,10,1,timesformer,autsl
209,0,20,0.0,10,1,timesformer,autsl
