label_id,sum,count,acc,coverage,stride,model,dataset
0,1,13,0.07692307692307693,10,1,slowfast_r50,driveact
1,0,4,0.0,10,1,slowfast_r50,driveact
2,0,4,0.0,10,1,slowfast_r50,driveact
3,0,7,0.0,10,1,slowfast_r50,driveact
4,1,20,0.05,10,1,slowfast_r50,driveact
5,11,20,0.55,10,1,slowfast_r50,driveact
6,0,5,0.0,10,1,slowfast_r50,driveact
7,1,7,0.14285714285714285,10,1,slowfast_r50,driveact
8,1,13,0.07692307692307693,10,1,slowfast_r50,driveact
9,0,20,0.0,10,1,slowfast_r50,driveact
10,15,20,0.75,10,1,slowfast_r50,driveact
11,0,11,0.0,10,1,slowfast_r50,driveact
13,5,18,0.2777777777777778,10,1,slowfast_r50,driveact
14,0,6,0.0,10,1,slowfast_r50,driveact
15,4,4,1.0,10,1,slowfast_r50,driveact
16,0,11,0.0,10,1,slowfast_r50,driveact
17,2,20,0.1,10,1,slowfast_r50,driveact
18,1,5,0.2,10,1,slowfast_r50,driveact
19,20,20,1.0,10,1,slowfast_r50,driveact
20,0,1,0.0,10,1,slowfast_r50,driveact
21,1,20,0.05,10,1,slowfast_r50,driveact
22,0,15,0.0,10,1,slowfast_r50,driveact
23,20,20,1.0,10,1,slowfast_r50,driveact
24,19,20,0.95,10,1,slowfast_r50,driveact
25,20,20,1.0,10,1,slowfast_r50,driveact
26,0,1,0.0,10,1,slowfast_r50,driveact
27,2,20,0.1,10,1,slowfast_r50,driveact
28,0,14,0.0,10,1,slowfast_r50,driveact
29,8,20,0.4,10,1,slowfast_r50,driveact
30,0,9,0.0,10,1,slowfast_r50,driveact
31,14,20,0.7,10,1,slowfast_r50,driveact
32,16,20,0.8,10,1,slowfast_r50,driveact
33,11,20,0.55,10,1,slowfast_r50,driveact
0,0,13,0.0,10,2,slowfast_r50,driveact
1,0,4,0.0,10,2,slowfast_r50,driveact
2,0,4,0.0,10,2,slowfast_r50,driveact
3,0,7,0.0,10,2,slowfast_r50,driveact
4,0,20,0.0,10,2,slowfast_r50,driveact
5,10,20,0.5,10,2,slowfast_r50,driveact
6,0,5,0.0,10,2,slowfast_r50,driveact
7,2,7,0.2857142857142857,10,2,slowfast_r50,driveact
8,1,13,0.07692307692307693,10,2,slowfast_r50,driveact
9,0,20,0.0,10,2,slowfast_r50,driveact
10,15,20,0.75,10,2,slowfast_r50,driveact
11,0,11,0.0,10,2,slowfast_r50,driveact
13,4,18,0.2222222222222222,10,2,slowfast_r50,driveact
14,0,6,0.0,10,2,slowfast_r50,driveact
15,4,4,1.0,10,2,slowfast_r50,driveact
16,0,11,0.0,10,2,slowfast_r50,driveact
17,1,20,0.05,10,2,slowfast_r50,driveact
18,1,5,0.2,10,2,slowfast_r50,driveact
19,20,20,1.0,10,2,slowfast_r50,driveact
20,0,1,0.0,10,2,slowfast_r50,driveact
21,0,20,0.0,10,2,slowfast_r50,driveact
22,0,15,0.0,10,2,slowfast_r50,driveact
23,20,20,1.0,10,2,slowfast_r50,driveact
24,19,20,0.95,10,2,slowfast_r50,driveact
25,20,20,1.0,10,2,slowfast_r50,driveact
26,0,1,0.0,10,2,slowfast_r50,driveact
27,2,20,0.1,10,2,slowfast_r50,driveact
28,0,14,0.0,10,2,slowfast_r50,driveact
29,7,20,0.35,10,2,slowfast_r50,driveact
30,0,9,0.0,10,2,slowfast_r50,driveact
31,14,20,0.7,10,2,slowfast_r50,driveact
32,17,20,0.85,10,2,slowfast_r50,driveact
33,10,20,0.5,10,2,slowfast_r50,driveact
0,0,13,0.0,10,4,slowfast_r50,driveact
1,0,4,0.0,10,4,slowfast_r50,driveact
2,0,4,0.0,10,4,slowfast_r50,driveact
3,0,7,0.0,10,4,slowfast_r50,driveact
4,0,20,0.0,10,4,slowfast_r50,driveact
5,10,20,0.5,10,4,slowfast_r50,driveact
6,0,5,0.0,10,4,slowfast_r50,driveact
7,1,7,0.14285714285714285,10,4,slowfast_r50,driveact
8,1,13,0.07692307692307693,10,4,slowfast_r50,driveact
9,0,20,0.0,10,4,slowfast_r50,driveact
10,16,20,0.8,10,4,slowfast_r50,driveact
11,0,11,0.0,10,4,slowfast_r50,driveact
13,4,18,0.2222222222222222,10,4,slowfast_r50,driveact
14,0,6,0.0,10,4,slowfast_r50,driveact
15,4,4,1.0,10,4,slowfast_r50,driveact
16,0,11,0.0,10,4,slowfast_r50,driveact
17,1,20,0.05,10,4,slowfast_r50,driveact
18,1,5,0.2,10,4,slowfast_r50,driveact
19,20,20,1.0,10,4,slowfast_r50,driveact
20,0,1,0.0,10,4,slowfast_r50,driveact
