label_id,sum,count,acc,coverage,stride,model,dataset
0,11,16,0.6875,10,1,mc3_18,hmdb51
1,4,16,0.25,10,1,mc3_18,hmdb51
2,15,15,1.0,10,1,mc3_18,hmdb51
3,11,16,0.6875,10,1,mc3_18,hmdb51
4,13,19,0.6842105263157895,10,1,mc3_18,hmdb51
5,15,16,0.9375,10,1,mc3_18,hmdb51
6,9,16,0.5625,10,1,mc3_18,hmdb51
7,8,19,0.42105263157894735,10,1,mc3_18,hmdb51
8,11,15,0.7333333333333333,10,1,mc3_18,hmdb51
9,16,20,0.8,10,1,mc3_18,hmdb51
10,6,20,0.3,10,1,mc3_18,hmdb51
11,4,16,0.25,10,1,mc3_18,hmdb51
12,1,20,0.05,10,1,mc3_18,hmdb51
13,15,17,0.8823529411764706,10,1,mc3_18,hmdb51
14,1,16,0.0625,10,1,mc3_18,hmdb51
15,14,15,0.9333333333333333,10,1,mc3_18,hmdb51
16,12,16,0.75,10,1,mc3_18,hmdb51
17,14,19,0.7368421052631579,10,1,mc3_18,hmdb51
18,14,17,0.8235294117647058,10,1,mc3_18,hmdb51
19,10,20,0.5,10,1,mc3_18,hmdb51
20,3,19,0.15789473684210525,10,1,mc3_18,hmdb51
21,7,19,0.3684210526315789,10,1,mc3_18,hmdb51
22,11,15,0.7333333333333333,10,1,mc3_18,hmdb51
23,11,19,0.5789473684210527,10,1,mc3_18,hmdb51
24,4,15,0.26666666666666666,10,1,mc3_18,hmdb51
25,15,15,1.0,10,1,mc3_18,hmdb51
26,15,15,1.0,10,1,mc3_18,hmdb51
27,8,18,0.4444444444444444,10,1,mc3_18,hmdb51
28,12,17,0.7058823529411765,10,1,mc3_18,hmdb51
29,15,15,1.0,10,1,mc3_18,hmdb51
30,13,15,0.8666666666666667,10,1,mc3_18,hmdb51
31,11,17,0.6470588235294118,10,1,mc3_18,hmdb51
32,4,20,0.2,10,1,mc3_18,hmdb51
33,17,20,0.85,10,1,mc3_18,hmdb51
34,12,19,0.631578947368421,10,1,mc3_18,hmdb51
35,13,16,0.8125,10,1,mc3_18,hmdb51
36,9,15,0.6,10,1,mc3_18,hmdb51
37,4,20,0.2,10,1,mc3_18,hmdb51
38,15,15,1.0,10,1,mc3_18,hmdb51
39,14,15,0.9333333333333333,10,1,mc3_18,hmdb51
40,10,16,0.625,10,1,mc3_18,hmdb51
41,6,20,0.3,10,1,mc3_18,hmdb51
42,5,20,0.25,10,1,mc3_18,hmdb51
43,18,20,0.9,10,1,mc3_18,hmdb51
44,12,19,0.631578947368421,10,1,mc3_18,hmdb51
45,17,19,0.8947368421052632,10,1,mc3_18,hmdb51
46,9,18,0.5,10,1,mc3_18,hmdb51
47,10,15,0.6666666666666666,10,1,mc3_18,hmdb51
48,11,20,0.55,10,1,mc3_18,hmdb51
49,12,20,0.6,10,1,mc3_18,hmdb51
50,6,15,0.4,10,1,mc3_18,hmdb51
0,11,16,0.6875,10,2,mc3_18,hmdb51
1,3,16,0.1875,10,2,mc3_18,hmdb51
2,15,15,1.0,10,2,mc3_18,hmdb51
3,9,16,0.5625,10,2,mc3_18,hmdb51
4,12,19,0.631578947368421,10,2,mc3_18,hmdb51
5,12,16,0.75,10,2,mc3_18,hmdb51
6,8,16,0.5,10,2,mc3_18,hmdb51
7,8,19,0.42105263157894735,10,2,mc3_18,hmdb51
8,12,15,0.8,10,2,mc3_18,hmdb51
9,15,20,0.75,10,2,mc3_18,hmdb51
10,5,20,0.25,10,2,mc3_18,hmdb51
11,2,16,0.125,10,2,mc3_18,hmdb51
12,2,20,0.1,10,2,mc3_18,hmdb51
13,15,17,0.8823529411764706,10,2,mc3_18,hmdb51
14,0,16,0.0,10,2,mc3_18,hmdb51
15,14,15,0.9333333333333333,10,2,mc3_18,hmdb51
16,12,16,0.75,10,2,mc3_18,hmdb51
17,13,19,0.6842105263157895,10,2,mc3_18,hmdb51
18,14,17,0.8235294117647058,10,2,mc3_18,hmdb51
19,10,20,0.5,10,2,mc3_18,hmdb51
20,3,19,0.15789473684210525,10,2,mc3_18,hmdb51
21,6,19,0.3157894736842105,10,2,mc3_18,hmdb51
22,12,15,0.8,10,2,mc3_18,hmdb51
23,8,19,0.42105263157894735,10,2,mc3_18,hmdb51
24,3,15,0.2,10,2,mc3_18,hmdb51
25,15,15,1.0,10,2,mc3_18,hmdb51
26,15,15,1.0,10,2,mc3_18,hmdb51
27,7,18,0.3888888888888889,10,2,mc3_18,hmdb51
28,11,17,0.6470588235294118,10,2,mc3_18,hmdb51
29,15,15,1.0,10,2,mc3_18,hmdb51
30,12,15,0.8,10,2,mc3_18,hmdb51
31,12,17,0.7058823529411765,10,2,mc3_18,hmdb51
32,3,20,0.15,10,2,mc3_18,hmdb51
33,17,20,0.85,10,2,mc3_18,hmdb51
34,12,19,0.631578947368421,10,2,mc3_18,hmdb51
35,13,16,0.8125,10,2,mc3_18,hmdb51
36,9,15,0.6,10,2,mc3_18,hmdb51
37,2,20,0.1,10,2,mc3_18,hmdb51
38,15,15,1.0,10,2,mc3_18,hmdb51
39,14,15,0.9333333333333333,10,2,mc3_18,hmdb51
40,11,16,0.6875,10,2,mc3_18,hmdb51
41,7,20,0.35,10,2,mc3_18,hmdb51
42,4,20,0.2,10,2,mc3_18,hmdb51
43,17,20,0.85,10,2,mc3_18,hmdb51
44,11,19,0.5789473684210527,10,2,mc3_18,hmdb51
45,17,19,0.8947368421052632,10,2,mc3_18,hmdb51
46,8,18,0.4444444444444444,10,2,mc3_18,hmdb51
47,8,15,0.5333333333333333,10,2,mc3_18,hmdb51
48,10,20,0.5,10,2,mc3_18,hmdb51
49,8,20,0.4,10,2,mc3_18,hmdb51
50,8,15,0.5333333333333333,10,2,mc3_18,hmdb51
0,13,16,0.8125,10,4,mc3_18,hmdb51
1,2,16,0.125,10,4,mc3_18,hmdb51
2,15,15,1.0,10,4,mc3_18,hmdb51
3,8,16,0.5,10,4,mc3_18,hmdb51
4,11,19,0.5789473684210527,10,4,mc3_18,hmdb51
5,13,16,0.8125,10,4,mc3_18,hmdb51
6,8,16,0.5,10,4,mc3_18,hmdb51
7,8,19,0.42105263157894735,10,4,mc3_18,hmdb51
8,10,15,0.6666666666666666,10,4,mc3_18,hmdb51
9,15,20,0.75,10,4,mc3_18,hmdb51
10,3,20,0.15,10,4,mc3_18,hmdb51
11,2,16,0.125,10,4,mc3_18,hmdb51
12,1,20,0.05,10,4,mc3_18,hmdb51
13,14,17,0.8235294117647058,10,4,mc3_18,hmdb51
14,0,16,0.0,10,4,mc3_18,hmdb51
15,14,15,0.9333333333333333,10,4,mc3_18,hmdb51
16,12,16,0.75,10,4,mc3_18,hmdb51
17,13,19,0.6842105263157895,10,4,mc3_18,hmdb51
18,12,17,0.7058823529411765,10,4,mc3_18,hmdb51
19,9,20,0.45,10,4,mc3_18,hmdb51
20,2,19,0.10526315789473684,10,4,mc3_18,hmdb51
21,6,19,0.3157894736842105,10,4,mc3_18,hmdb51
22,11,15,0.7333333333333333,10,4,mc3_18,hmdb51
23,9,19,0.47368421052631576,10,4,mc3_18,hmdb51
24,3,15,0.2,10,4,mc3_18,hmdb51
25,15,15,1.0,10,4,mc3_18,hmdb51
26,15,15,1.0,10,4,mc3_18,hmdb51
27,7,18,0.3888888888888889,10,4,mc3_18,hmdb51
28,10,17,0.5882352941176471,10,4,mc3_18,hmdb51
29,15,15,1.0,10,4,mc3_18,hmdb51
30,8,15,0.5333333333333333,10,4,mc3_18,hmdb51
31,11,17,0.6470588235294118,10,4,mc3_18,hmdb51
32,3,20,0.15,10,4,mc3_18,hmdb51
33,17,20,0.85,10,4,mc3_18,hmdb51
34,13,19,0.6842105263157895,10,4,mc3_18,hmdb51
35,12,16,0.75,10,4,mc3_18,hmdb51
36,9,15,0.6,10,4,mc3_18,hmdb51
37,2,20,0.1,10,4,mc3_18,hmdb51
38,15,15,1.0,10,4,mc3_18,hmdb51
39,13,15,0.8666666666666667,10,4,mc3_18,hmdb51
40,11,16,0.6875,10,4,mc3_18,hmdb51
41,5,20,0.25,10,4,mc3_18,hmdb51
42,4,20,0.2,10,4,mc3_18,hmdb51
43,17,20,0.85,10,4,mc3_18,hmdb51
44,9,19,0.47368421052631576,10,4,mc3_18,hmdb51
45,17,19,0.8947368421052632,10,4,mc3_18,hmdb51
46,8,18,0.4444444444444444,10,4,mc3_18,hmdb51
47,9,15,0.6,10,4,mc3_18,hmdb51
48,9,20,0.45,10,4,mc3_18,hmdb51
49,9,20,0.45,10,4,mc3_18,hmdb51
50,5,15,0.3333333333333333,10,4,mc3_18,hmdb51
0,12,16,0.75,10,8,mc3_18,hmdb51
1,2,16,0.125,10,8,mc3_18,hmdb51
2,15,15,1.0,10,8,mc3_18,hmdb51
3,8,16,0.5,10,8,mc3_18,hmdb51
4,12,19,0.631578947368421,10,8,mc3_18,hmdb51
5,13,16,0.8125,10,8,mc3_18,hmdb51
6,9,16,0.5625,10,8,mc3_18,hmdb51
7,8,19,0.42105263157894735,10,8,mc3_18,hmdb51
8,10,15,0.6666666666666666,10,8,mc3_18,hmdb51
9,16,20,0.8,10,8,mc3_18,hmdb51
10,4,20,0.2,10,8,mc3_18,hmdb51
11,1,16,0.0625,10,8,mc3_18,hmdb51
12,1,20,0.05,10,8,mc3_18,hmdb51
13,14,17,0.8235294117647058,10,8,mc3_18,hmdb51
14,0,16,0.0,10,8,mc3_18,hmdb51
15,14,15,0.9333333333333333,10,8,mc3_18,hmdb51
16,12,16,0.75,10,8,mc3_18,hmdb51
17,13,19,0.6842105263157895,10,8,mc3_18,hmdb51
18,12,17,0.7058823529411765,10,8,mc3_18,hmdb51
19,9,20,0.45,10,8,mc3_18,hmdb51
20,2,19,0.10526315789473684,10,8,mc3_18,hmdb51
21,3,19,0.15789473684210525,10,8,mc3_18,hmdb51
22,12,15,0.8,10,8,mc3_18,hmdb51
23,8,19,0.42105263157894735,10,8,mc3_18,hmdb51
24,4,15,0.26666666666666666,10,8,mc3_18,hmdb51
25,15,15,1.0,10,8,mc3_18,hmdb51
26,13,15,0.8666666666666667,10,8,mc3_18,hmdb51
27,6,18,0.3333333333333333,10,8,mc3_18,hmdb51
28,11,17,0.6470588235294118,10,8,mc3_18,hmdb51
29,12,15,0.8,10,8,mc3_18,hmdb51
30,10,15,0.6666666666666666,10,8,mc3_18,hmdb51
31,10,17,0.5882352941176471,10,8,mc3_18,hmdb51
32,3,20,0.15,10,8,mc3_18,hmdb51
33,16,20,0.8,10,8,mc3_18,hmdb51
34,13,19,0.6842105263157895,10,8,mc3_18,hmdb51
35,13,16,0.8125,10,8,mc3_18,hmdb51
36,9,15,0.6,10,8,mc3_18,hmdb51
37,2,20,0.1,10,8,mc3_18,hmdb51
38,15,15,1.0,10,8,mc3_18,hmdb51
39,13,15,0.8666666666666667,10,8,mc3_18,hmdb51
40,10,16,0.625,10,8,mc3_18,hmdb51
41,5,20,0.25,10,8,mc3_18,hmdb51
42,3,20,0.15,10,8,mc3_18,hmdb51
43,16,20,0.8,10,8,mc3_18,hmdb51
44,10,19,0.5263157894736842,10,8,mc3_18,hmdb51
45,17,19,0.8947368421052632,10,8,mc3_18,hmdb51
46,8,18,0.4444444444444444,10,8,mc3_18,hmdb51
47,9,15,0.6,10,8,mc3_18,hmdb51
48,9,20,0.45,10,8,mc3_18,hmdb51
49,8,20,0.4,10,8,mc3_18,hmdb51
50,6,15,0.4,10,8,mc3_18,hmdb51
0,12,16,0.75,10,16,mc3_18,hmdb51
1,2,16,0.125,10,16,mc3_18,hmdb51
2,15,15,1.0,10,16,mc3_18,hmdb51
3,9,16,0.5625,10,16,mc3_18,hmdb51
4,12,19,0.631578947368421,10,16,mc3_18,hmdb51
5,12,16,0.75,10,16,mc3_18,hmdb51
6,8,16,0.5,10,16,mc3_18,hmdb51
7,8,19,0.42105263157894735,10,16,mc3_18,hmdb51
