label_id,sum,count,acc,coverage,stride,model,dataset
0,1,20,0.05,10,1,slowfast_r50,diving48
1,1,20,0.05,10,1,slowfast_r50,diving48
2,0,3,0.0,10,1,slowfast_r50,diving48
3,4,20,0.2,10,1,slowfast_r50,diving48
4,2,20,0.1,10,1,slowfast_r50,diving48
5,0,20,0.0,10,1,slowfast_r50,diving48
6,0,20,0.0,10,1,slowfast_r50,diving48
7,1,20,0.05,10,1,slowfast_r50,diving48
8,0,20,0.0,10,1,slowfast_r50,diving48
9,0,2,0.0,10,1,slowfast_r50,diving48
10,3,15,0.2,10,1,slowfast_r50,diving48
11,0,17,0.0,10,1,slowfast_r50,diving48
12,0,20,0.0,10,1,slowfast_r50,diving48
13,0,12,0.0,10,1,slowfast_r50,diving48
14,0,2,0.0,10,1,slowfast_r50,diving48
15,6,20,0.3,10,1,slowfast_r50,diving48
16,0,20,0.0,10,1,slowfast_r50,diving48
17,0,20,0.0,10,1,slowfast_r50,diving48
18,1,14,0.07142857142857142,10,1,slowfast_r50,diving48
19,3,20,0.15,10,1,slowfast_r50,diving48
20,16,20,0.8,10,1,slowfast_r50,diving48
21,1,20,0.05,10,1,slowfast_r50,diving48
22,0,20,0.0,10,1,slowfast_r50,diving48
23,0,7,0.0,10,1,slowfast_r50,diving48
24,0,20,0.0,10,1,slowfast_r50,diving48
25,7,16,0.4375,10,1,slowfast_r50,diving48
26,0,20,0.0,10,1,slowfast_r50,diving48
27,0,20,0.0,10,1,slowfast_r50,diving48
28,0,20,0.0,10,1,slowfast_r50,diving48
29,0,20,0.0,10,1,slowfast_r50,diving48
31,1,20,0.05,10,1,slowfast_r50,diving48
32,3,20,0.15,10,1,slowfast_r50,diving48
33,4,20,0.2,10,1,slowfast_r50,diving48
34,7,20,0.35,10,1,slowfast_r50,diving48
35,3,20,0.15,10,1,slowfast_r50,diving48
36,2,20,0.1,10,1,slowfast_r50,diving48
37,0,4,0.0,10,1,slowfast_r50,diving48
38,0,2,0.0,10,1,slowfast_r50,diving48
39,0,5,0.0,10,1,slowfast_r50,diving48
40,0,2,0.0,10,1,slowfast_r50,diving48
41,1,10,0.1,10,1,slowfast_r50,diving48
42,0,3,0.0,10,1,slowfast_r50,diving48
43,0,9,0.0,10,1,slowfast_r50,diving48
44,0,20,0.0,10,1,slowfast_r50,diving48
45,0,20,0.0,10,1,slowfast_r50,diving48
46,3,20,0.15,10,1,slowfast_r50,diving48
47,3,20,0.15,10,1,slowfast_r50,diving48
0,1,20,0.05,10,2,slowfast_r50,diving48
1,1,20,0.05,10,2,slowfast_r50,diving48
2,0,3,0.0,10,2,slowfast_r50,diving48
3,2,20,0.1,10,2,slowfast_r50,diving48
4,4,20,0.2,10,2,slowfast_r50,diving48
5,0,20,0.0,10,2,slowfast_r50,diving48
6,0,20,0.0,10,2,slowfast_r50,diving48
7,1,20,0.05,10,2,slowfast_r50,diving48
8,2,20,0.1,10,2,slowfast_r50,diving48
9,0,2,0.0,10,2,slowfast_r50,diving48
10,3,15,0.2,10,2,slowfast_r50,diving48
11,0,17,0.0,10,2,slowfast_r50,diving48
12,2,20,0.1,10,2,slowfast_r50,diving48
13,0,12,0.0,10,2,slowfast_r50,diving48
14,0,2,0.0,10,2,slowfast_r50,diving48
15,7,20,0.35,10,2,slowfast_r50,diving48
16,0,20,0.0,10,2,slowfast_r50,diving48
17,0,20,0.0,10,2,slowfast_r50,diving48
18,1,14,0.07142857142857142,10,2,slowfast_r50,diving48
19,1,20,0.05,10,2,slowfast_r50,diving48
20,15,20,0.75,10,2,slowfast_r50,diving48
21,0,20,0.0,10,2,slowfast_r50,diving48
22,0,20,0.0,10,2,slowfast_r50,diving48
23,0,7,0.0,10,2,slowfast_r50,diving48
24,0,20,0.0,10,2,slowfast_r50,diving48
25,6,16,0.375,10,2,slowfast_r50,diving48
26,0,20,0.0,10,2,slowfast_r50,diving48
27,0,20,0.0,10,2,slowfast_r50,diving48
28,0,20,0.0,10,2,slowfast_r50,diving48
29,1,20,0.05,10,2,slowfast_r50,diving48
31,0,20,0.0,10,2,slowfast_r50,diving48
32,4,20,0.2,10,2,slowfast_r50,diving48
33,2,20,0.1,10,2,slowfast_r50,diving48
34,7,20,0.35,10,2,slowfast_r50,diving48
35,3,20,0.15,10,2,slowfast_r50,diving48
36,1,20,0.05,10,2,slowfast_r50,diving48
37,0,4,0.0,10,2,slowfast_r50,diving48
38,0,2,0.0,10,2,slowfast_r50,diving48
39,0,5,0.0,10,2,slowfast_r50,diving48
40,0,2,0.0,10,2,slowfast_r50,diving48
41,0,10,0.0,10,2,slowfast_r50,diving48
42,0,3,0.0,10,2,slowfast_r50,diving48
43,0,9,0.0,10,2,slowfast_r50,diving48
44,0,20,0.0,10,2,slowfast_r50,diving48
45,0,20,0.0,10,2,slowfast_r50,diving48
46,1,20,0.05,10,2,slowfast_r50,diving48
47,4,20,0.2,10,2,slowfast_r50,diving48
0,1,20,0.05,10,4,slowfast_r50,diving48
1,1,20,0.05,10,4,slowfast_r50,diving48
2,0,3,0.0,10,4,slowfast_r50,diving48
3,0,20,0.0,10,4,slowfast_r50,diving48
4,2,20,0.1,10,4,slowfast_r50,diving48
5,0,20,0.0,10,4,slowfast_r50,diving48
6,0,20,0.0,10,4,slowfast_r50,diving48
7,0,20,0.0,10,4,slowfast_r50,diving48
8,2,20,0.1,10,4,slowfast_r50,diving48
9,0,2,0.0,10,4,slowfast_r50,diving48
10,3,15,0.2,10,4,slowfast_r50,diving48
11,0,17,0.0,10,4,slowfast_r50,diving48
12,2,20,0.1,10,4,slowfast_r50,diving48
13,0,12,0.0,10,4,slowfast_r50,diving48
14,0,2,0.0,10,4,slowfast_r50,diving48
15,7,20,0.35,10,4,slowfast_r50,diving48
16,0,20,0.0,10,4,slowfast_r50,diving48
17,0,20,0.0,10,4,slowfast_r50,diving48
18,0,14,0.0,10,4,slowfast_r50,diving48
19,1,20,0.05,10,4,slowfast_r50,diving48
20,16,20,0.8,10,4,slowfast_r50,diving48
