label_id,sum,count,acc,coverage,stride,model,dataset
0,2,20,0.1,10,1,timesformer,diving48
1,0,20,0.0,10,1,timesformer,diving48
2,0,3,0.0,10,1,timesformer,diving48
3,0,20,0.0,10,1,timesformer,diving48
4,3,20,0.15,10,1,timesformer,diving48
5,3,20,0.15,10,1,timesformer,diving48
6,0,20,0.0,10,1,timesformer,diving48
7,3,20,0.15,10,1,timesformer,diving48
8,3,20,0.15,10,1,timesformer,diving48
9,0,2,0.0,10,1,timesformer,diving48
10,3,15,0.2,10,1,timesformer,diving48
11,0,17,0.0,10,1,timesformer,diving48
12,6,20,0.3,10,1,timesformer,diving48
13,0,12,0.0,10,1,timesformer,diving48
14,0,2,0.0,10,1,timesformer,diving48
15,3,20,0.15,10,1,timesformer,diving48
16,0,20,0.0,10,1,timesformer,diving48
17,0,20,0.0,10,1,timesformer,diving48
18,0,14,0.0,10,1,timesformer,diving48
19,1,20,0.05,10,1,timesformer,diving48
20,7,20,0.35,10,1,timesformer,diving48
21,1,20,0.05,10,1,timesformer,diving48
22,0,20,0.0,10,1,timesformer,diving48
23,0,7,0.0,10,1,timesformer,diving48
24,0,20,0.0,10,1,timesformer,diving48
25,0,16,0.0,10,1,timesformer,diving48
26,4,20,0.2,10,1,timesformer,diving48
27,0,20,0.0,10,1,timesformer,diving48
28,1,20,0.05,10,1,timesformer,diving48
29,0,20,0.0,10,1,timesformer,diving48
31,1,20,0.05,10,1,timesformer,diving48
32,0,20,0.0,10,1,timesformer,diving48
33,12,20,0.6,10,1,timesformer,diving48
34,5,20,0.25,10,1,timesformer,diving48
35,6,20,0.3,10,1,timesformer,diving48
36,8,20,0.4,10,1,timesformer,diving48
37,0,4,0.0,10,1,timesformer,diving48
38,0,2,0.0,10,1,timesformer,diving48
39,0,5,0.0,10,1,timesformer,diving48
40,0,2,0.0,10,1,timesformer,diving48
41,1,10,0.1,10,1,timesformer,diving48
42,0,3,0.0,10,1,timesformer,diving48
43,2,9,0.2222222222222222,10,1,timesformer,diving48
44,0,20,0.0,10,1,timesformer,diving48
45,1,20,0.05,10,1,timesformer,diving48
46,2,20,0.1,10,1,timesformer,diving48
47,0,20,0.0,10,1,timesformer,diving48
0,2,20,0.1,10,2,timesformer,diving48
1,0,20,0.0,10,2,timesformer,diving48
2,0,3,0.0,10,2,timesformer,diving48
3,1,20,0.05,10,2,timesformer,diving48
4,2,20,0.1,10,2,timesformer,diving48
5,3,20,0.15,10,2,timesformer,diving48
6,0,20,0.0,10,2,timesformer,diving48
7,2,20,0.1,10,2,timesformer,diving48
8,3,20,0.15,10,2,timesformer,diving48
9,0,2,0.0,10,2,timesformer,diving48
10,3,15,0.2,10,2,timesformer,diving48
11,0,17,0.0,10,2,timesformer,diving48
12,7,20,0.35,10,2,timesformer,diving48
13,1,12,0.08333333333333333,10,2,timesformer,diving48
14,0,2,0.0,10,2,timesformer,diving48
15,3,20,0.15,10,2,timesformer,diving48
16,0,20,0.0,10,2,timesformer,diving48
17,0,20,0.0,10,2,timesformer,diving48
18,0,14,0.0,10,2,timesformer,diving48
19,1,20,0.05,10,2,timesformer,diving48
20,7,20,0.35,10,2,timesformer,diving48
21,3,20,0.15,10,2,timesformer,diving48
22,0,20,0.0,10,2,timesformer,diving48
23,0,7,0.0,10,2,timesformer,diving48
24,0,20,0.0,10,2,timesformer,diving48
25,0,16,0.0,10,2,timesformer,diving48
26,4,20,0.2,10,2,timesformer,diving48
27,0,20,0.0,10,2,timesformer,diving48
28,0,20,0.0,10,2,timesformer,diving48
29,0,20,0.0,10,2,timesformer,diving48
31,0,20,0.0,10,2,timesformer,diving48
32,0,20,0.0,10,2,timesformer,diving48
33,12,20,0.6,10,2,timesformer,diving48
34,8,20,0.4,10,2,timesformer,diving48
35,6,20,0.3,10,2,timesformer,diving48
36,8,20,0.4,10,2,timesformer,diving48
37,0,4,0.0,10,2,timesformer,diving48
38,0,2,0.0,10,2,timesformer,diving48
39,0,5,0.0,10,2,timesformer,diving48
40,0,2,0.0,10,2,timesformer,diving48
41,0,10,0.0,10,2,timesformer,diving48
42,0,3,0.0,10,2,timesformer,diving48
43,1,9,0.1111111111111111,10,2,timesformer,diving48
44,0,20,0.0,10,2,timesformer,diving48
45,1,20,0.05,10,2,timesformer,diving48
46,1,20,0.05,10,2,timesformer,diving48
47,0,20,0.0,10,2,timesformer,diving48
0,1,20,0.05,10,4,timesformer,diving48
1,0,20,0.0,10,4,timesformer,diving48
2,0,3,0.0,10,4,timesformer,diving48
3,1,20,0.05,10,4,timesformer,diving48
4,3,20,0.15,10,4,timesformer,diving48
5,3,20,0.15,10,4,timesformer,diving48
6,0,20,0.0,10,4,timesformer,diving48
7,0,20,0.0,10,4,timesformer,diving48
8,4,20,0.2,10,4,timesformer,diving48
9,0,2,0.0,10,4,timesformer,diving48
10,3,15,0.2,10,4,timesformer,diving48
11,0,17,0.0,10,4,timesformer,diving48
12,3,20,0.15,10,4,timesformer,diving48
13,0,12,0.0,10,4,timesformer,diving48
14,0,2,0.0,10,4,timesformer,diving48
15,2,20,0.1,10,4,timesformer,diving48
16,0,20,0.0,10,4,timesformer,diving48
17,0,20,0.0,10,4,timesformer,diving48
18,0,14,0.0,10,4,timesformer,diving48
19,0,20,0.0,10,4,timesformer,diving48
20,7,20,0.35,10,4,timesformer,diving48
21,2,20,0.1,10,4,timesformer,diving48
22,0,20,0.0,10,4,timesformer,diving48
23,0,7,0.0,10,4,timesformer,diving48
24,0,20,0.0,10,4,timesformer,diving48
25,0,16,0.0,10,4,timesformer,diving48
26,3,20,0.15,10,4,timesformer,diving48
27,0,20,0.0,10,4,timesformer,diving48
28,0,20,0.0,10,4,timesformer,diving48
29,0,20,0.0,10,4,timesformer,diving48
31,0,20,0.0,10,4,timesformer,diving48
32,0,20,0.0,10,4,timesformer,diving48
33,11,20,0.55,10,4,timesformer,diving48
34,8,20,0.4,10,4,timesformer,diving48
35,5,20,0.25,10,4,timesformer,diving48
36,8,20,0.4,10,4,timesformer,diving48
37,0,4,0.0,10,4,timesformer,diving48
38,0,2,0.0,10,4,timesformer,diving48
39,0,5,0.0,10,4,timesformer,diving48
40,0,2,0.0,10,4,timesformer,diving48
41,0,10,0.0,10,4,timesformer,diving48
42,0,3,0.0,10,4,timesformer,diving48
43,0,9,0.0,10,4,timesformer,diving48
44,0,20,0.0,10,4,timesformer,diving48
45,0,20,0.0,10,4,timesformer,diving48
46,2,20,0.1,10,4,timesformer,diving48
47,0,20,0.0,10,4,timesformer,diving48
0,1,20,0.05,10,8,timesformer,diving48
1,0,20,0.0,10,8,timesformer,diving48
2,0,3,0.0,10,8,timesformer,diving48
3,1,20,0.05,10,8,timesformer,diving48
4,3,20,0.15,10,8,timesformer,diving48
5,1,20,0.05,10,8,timesformer,diving48
6,0,20,0.0,10,8,timesformer,diving48
7,0,20,0.0,10,8,timesformer,diving48
8,2,20,0.1,10,8,timesformer,diving48
9,0,2,0.0,10,8,timesformer,diving48
10,2,15,0.13333333333333333,10,8,timesformer,diving48
11,0,17,0.0,10,8,timesformer,diving48
12,2,20,0.1,10,8,timesformer,diving48
13,0,12,0.0,10,8,timesformer,diving48
14,0,2,0.0,10,8,timesformer,diving48
15,0,20,0.0,10,8,timesformer,diving48
16,0,20,0.0,10,8,timesformer,diving48
17,0,20,0.0,10,8,timesformer,diving48
18,0,14,0.0,10,8,timesformer,diving48
19,0,20,0.0,10,8,timesformer,diving48
20,6,20,0.3,10,8,timesformer,diving48
21,0,20,0.0,10,8,timesformer,diving48
22,0,20,0.0,10,8,timesformer,diving48
23,0,7,0.0,10,8,timesformer,diving48
24,0,20,0.0,10,8,timesformer,diving48
25,0,16,0.0,10,8,timesformer,diving48
26,1,20,0.05,10,8,timesformer,diving48
27,0,20,0.0,10,8,timesformer,diving48
28,0,20,0.0,10,8,timesformer,diving48
29,0,20,0.0,10,8,timesformer,diving48
31,0,20,0.0,10,8,timesformer,diving48
32,0,20,0.0,10,8,timesformer,diving48
