label_id,sum,count,acc,coverage,stride,model,dataset
0,0,13,0.0,10,1,r2plus1d_18,driveact
1,1,4,0.25,10,1,r2plus1d_18,driveact
2,0,4,0.0,10,1,r2plus1d_18,driveact
3,0,7,0.0,10,1,r2plus1d_18,driveact
4,5,20,0.25,10,1,r2plus1d_18,driveact
5,7,20,0.35,10,1,r2plus1d_18,driveact
6,1,5,0.2,10,1,r2plus1d_18,driveact
7,1,7,0.14285714285714285,10,1,r2plus1d_18,driveact
8,1,13,0.07692307692307693,10,1,r2plus1d_18,driveact
9,11,20,0.55,10,1,r2plus1d_18,driveact
10,15,20,0.75,10,1,r2plus1d_18,driveact
11,0,11,0.0,10,1,r2plus1d_18,driveact
13,0,18,0.0,10,1,r2plus1d_18,driveact
14,0,6,0.0,10,1,r2plus1d_18,driveact
15,3,4,0.75,10,1,r2plus1d_18,driveact
16,0,11,0.0,10,1,r2plus1d_18,driveact
17,0,20,0.0,10,1,r2plus1d_18,driveact
18,0,5,0.0,10,1,r2plus1d_18,driveact
19,20,20,1.0,10,1,r2plus1d_18,driveact
20,0,1,0.0,10,1,r2plus1d_18,driveact
21,0,20,0.0,10,1,r2plus1d_18,driveact
22,0,15,0.0,10,1,r2plus1d_18,driveact
23,18,20,0.9,10,1,r2plus1d_18,driveact
24,20,20,1.0,10,1,r2plus1d_18,driveact
25,10,20,0.5,10,1,r2plus1d_18,driveact
26,0,1,0.0,10,1,r2plus1d_18,driveact
27,0,20,0.0,10,1,r2plus1d_18,driveact
28,0,14,0.0,10,1,r2plus1d_18,driveact
29,1,20,0.05,10,1,r2plus1d_18,driveact
30,0,9,0.0,10,1,r2plus1d_18,driveact
31,18,20,0.9,10,1,r2plus1d_18,driveact
32,12,20,0.6,10,1,r2plus1d_18,driveact
33,13,20,0.65,10,1,r2plus1d_18,driveact
0,0,13,0.0,10,2,r2plus1d_18,driveact
1,1,4,0.25,10,2,r2plus1d_18,driveact
2,0,4,0.0,10,2,r2plus1d_18,driveact
3,0,7,0.0,10,2,r2plus1d_18,driveact
4,4,20,0.2,10,2,r2plus1d_18,driveact
5,7,20,0.35,10,2,r2plus1d_18,driveact
6,0,5,0.0,10,2,r2plus1d_18,driveact
7,0,7,0.0,10,2,r2plus1d_18,driveact
8,1,13,0.07692307692307693,10,2,r2plus1d_18,driveact
9,10,20,0.5,10,2,r2plus1d_18,driveact
10,15,20,0.75,10,2,r2plus1d_18,driveact
11,0,11,0.0,10,2,r2plus1d_18,driveact
13,0,18,0.0,10,2,r2plus1d_18,driveact
14,0,6,0.0,10,2,r2plus1d_18,driveact
15,3,4,0.75,10,2,r2plus1d_18,driveact
16,0,11,0.0,10,2,r2plus1d_18,driveact
17,0,20,0.0,10,2,r2plus1d_18,driveact
18,0,5,0.0,10,2,r2plus1d_18,driveact
19,20,20,1.0,10,2,r2plus1d_18,driveact
20,0,1,0.0,10,2,r2plus1d_18,driveact
21,0,20,0.0,10,2,r2plus1d_18,driveact
22,0,15,0.0,10,2,r2plus1d_18,driveact
23,18,20,0.9,10,2,r2plus1d_18,driveact
24,20,20,1.0,10,2,r2plus1d_18,driveact
25,10,20,0.5,10,2,r2plus1d_18,driveact
26,0,1,0.0,10,2,r2plus1d_18,driveact
27,0,20,0.0,10,2,r2plus1d_18,driveact
28,0,14,0.0,10,2,r2plus1d_18,driveact
29,1,20,0.05,10,2,r2plus1d_18,driveact
30,0,9,0.0,10,2,r2plus1d_18,driveact
31,18,20,0.9,10,2,r2plus1d_18,driveact
32,10,20,0.5,10,2,r2plus1d_18,driveact
33,11,20,0.55,10,2,r2plus1d_18,driveact
0,0,13,0.0,10,4,r2plus1d_18,driveact
1,1,4,0.25,10,4,r2plus1d_18,driveact
2,0,4,0.0,10,4,r2plus1d_18,driveact
3,0,7,0.0,10,4,r2plus1d_18,driveact
4,4,20,0.2,10,4,r2plus1d_18,driveact
5,7,20,0.35,10,4,r2plus1d_18,driveact
6,0,5,0.0,10,4,r2plus1d_18,driveact
7,0,7,0.0,10,4,r2plus1d_18,driveact
8,0,13,0.0,10,4,r2plus1d_18,driveact
9,8,20,0.4,10,4,r2plus1d_18,driveact
10,14,20,0.7,10,4,r2plus1d_18,driveact
11,0,11,0.0,10,4,r2plus1d_18,driveact
13,0,18,0.0,10,4,r2plus1d_18,driveact
14,0,6,0.0,10,4,r2plus1d_18,driveact
15,3,4,0.75,10,4,r2plus1d_18,driveact
16,0,11,0.0,10,4,r2plus1d_18,driveact
17,0,20,0.0,10,4,r2plus1d_18,driveact
18,0,5,0.0,10,4,r2plus1d_18,driveact
19,20,20,1.0,10,4,r2plus1d_18,driveact
20,0,1,0.0,10,4,r2plus1d_18,driveact
21,0,20,0.0,10,4,r2plus1d_18,driveact
22,0,15,0.0,10,4,r2plus1d_18,driveact
23,18,20,0.9,10,4,r2plus1d_18,driveact
24,20,20,1.0,10,4,r2plus1d_18,driveact
25,9,20,0.45,10,4,r2plus1d_18,driveact
26,0,1,0.0,10,4,r2plus1d_18,driveact
27,0,20,0.0,10,4,r2plus1d_18,driveact
28,0,14,0.0,10,4,r2plus1d_18,driveact
29,0,20,0.0,10,4,r2plus1d_18,driveact
30,0,9,0.0,10,4,r2plus1d_18,driveact
31,18,20,0.9,10,4,r2plus1d_18,driveact
32,10,20,0.5,10,4,r2plus1d_18,driveact
33,11,20,0.55,10,4,r2plus1d_18,driveact
0,0,13,0.0,10,8,r2plus1d_18,driveact
1,1,4,0.25,10,8,r2plus1d_18,driveact
2,0,4,0.0,10,8,r2plus1d_18,driveact
3,0,7,0.0,10,8,r2plus1d_18,driveact
4,5,20,0.25,10,8,r2plus1d_18,driveact
5,6,20,0.3,10,8,r2plus1d_18,driveact
6,0,5,0.0,10,8,r2plus1d_18,driveact
7,0,7,0.0,10,8,r2plus1d_18,driveact
8,0,13,0.0,10,8,r2plus1d_18,driveact
9,7,20,0.35,10,8,r2plus1d_18,driveact
10,14,20,0.7,10,8,r2plus1d_18,driveact
11,0,11,0.0,10,8,r2plus1d_18,driveact
13,0,18,0.0,10,8,r2plus1d_18,driveact
14,0,6,0.0,10,8,r2plus1d_18,driveact
15,3,4,0.75,10,8,r2plus1d_18,driveact
16,0,11,0.0,10,8,r2plus1d_18,driveact
17,0,20,0.0,10,8,r2plus1d_18,driveact
18,0,5,0.0,10,8,r2plus1d_18,driveact
19,20,20,1.0,10,8,r2plus1d_18,driveact
20,0,1,0.0,10,8,r2plus1d_18,driveact
21,0,20,0.0,10,8,r2plus1d_18,driveact
22,0,15,0.0,10,8,r2plus1d_18,driveact
23,18,20,0.9,10,8,r2plus1d_18,driveact
24,19,20,0.95,10,8,r2plus1d_18,driveact
25,9,20,0.45,10,8,r2plus1d_18,driveact
26,0,1,0.0,10,8,r2plus1d_18,driveact
27,0,20,0.0,10,8,r2plus1d_18,driveact
28,0,14,0.0,10,8,r2plus1d_18,driveact
29,1,20,0.05,10,8,r2plus1d_18,driveact
30,0,9,0.0,10,8,r2plus1d_18,driveact
31,18,20,0.9,10,8,r2plus1d_18,driveact
32,10,20,0.5,10,8,r2plus1d_18,driveact
33,12,20,0.6,10,8,r2plus1d_18,driveact
0,0,13,0.0,10,16,r2plus1d_18,driveact
1,1,4,0.25,10,16,r2plus1d_18,driveact
2,0,4,0.0,10,16,r2plus1d_18,driveact
3,0,7,0.0,10,16,r2plus1d_18,driveact
4,5,20,0.25,10,16,r2plus1d_18,driveact
5,6,20,0.3,10,16,r2plus1d_18,driveact
6,0,5,0.0,10,16,r2plus1d_18,driveact
7,0,7,0.0,10,16,r2plus1d_18,driveact
8,0,13,0.0,10,16,r2plus1d_18,driveact
9,7,20,0.35,10,16,r2plus1d_18,driveact
10,14,20,0.7,10,16,r2plus1d_18,driveact
11,0,11,0.0,10,16,r2plus1d_18,driveact
13,0,18,0.0,10,16,r2plus1d_18,driveact
14,0,6,0.0,10,16,r2plus1d_18,driveact
15,3,4,0.75,10,16,r2plus1d_18,driveact
16,0,11,0.0,10,16,r2plus1d_18,driveact
17,0,20,0.0,10,16,r2plus1d_18,driveact
18,0,5,0.0,10,16,r2plus1d_18,driveact
19,20,20,1.0,10,16,r2plus1d_18,driveact
20,0,1,0.0,10,16,r2plus1d_18,driveact
21,0,20,0.0,10,16,r2plus1d_18,driveact
22,0,15,0.0,10,16,r2plus1d_18,driveact
23,18,20,0.9,10,16,r2plus1d_18,driveact
24,19,20,0.95,10,16,r2plus1d_18,driveact
25,9,20,0.45,10,16,r2plus1d_18,driveact
26,0,1,0.0,10,16,r2plus1d_18,driveact
27,0,20,0.0,10,16,r2plus1d_18,driveact
28,0,14,0.0,10,16,r2plus1d_18,driveact
29,1,20,0.05,10,16,r2plus1d_18,driveact
30,0,9,0.0,10,16,r2plus1d_18,driveact
31,18,20,0.9,10,16,r2plus1d_18,driveact
32,10,20,0.5,10,16,r2plus1d_18,driveact
33,12,20,0.6,10,16,r2plus1d_18,driveact
0,0,13,0.0,25,1,r2plus1d_18,driveact
1,1,4,0.25,25,1,r2plus1d_18,driveact
2,2,4,0.5,25,1,r2plus1d_18,driveact
3,0,7,0.0,25,1,r2plus1d_18,driveact
4,12,20,0.6,25,1,r2plus1d_18,driveact
5,10,20,0.5,25,1,r2plus1d_18,driveact
6,1,5,0.2,25,1,r2plus1d_18,driveact
7,2,7,0.2857142857142857,25,1,r2plus1d_18,driveact
8,5,13,0.38461538461538464,25,1,r2plus1d_18,driveact
9,16,20,0.8,25,1,r2plus1d_18,driveact
10,15,20,0.75,25,1,r2plus1d_18,driveact
11,0,11,0.0,25,1,r2plus1d_18,driveact
13,0,18,0.0,25,1,r2plus1d_18,driveact
14,3,6,0.5,25,1,r2plus1d_18,driveact
15,4,4,1.0,25,1,r2plus1d_18,driveact
16,0,11,0.0,25,1,r2plus1d_18,driveact
17,6,20,0.3,25,1,r2plus1d_18,driveact
18,0,5,0.0,25,1,r2plus1d_18,driveact
19,20,20,1.0,25,1,r2plus1d_18,driveact
20,0,1,0.0,25,1,r2plus1d_18,driveact
21,2,20,0.1,25,1,r2plus1d_18,driveact
22,0,15,0.0,25,1,r2plus1d_18,driveact
23,18,20,0.9,25,1,r2plus1d_18,driveact
24,20,20,1.0,25,1,r2plus1d_18,driveact
25,13,20,0.65,25,1,r2plus1d_18,driveact
26,0,1,0.0,25,1,r2plus1d_18,driveact
27,0,20,0.0,25,1,r2plus1d_18,driveact
28,1,14,0.07142857142857142,25,1,r2plus1d_18,driveact
29,1,20,0.05,25,1,r2plus1d_18,driveact
30,0,9,0.0,25,1,r2plus1d_18,driveact
31,20,20,1.0,25,1,r2plus1d_18,driveact
32,13,20,0.65,25,1,r2plus1d_18,driveact
33,12,20,0.6,25,1,r2plus1d_18,driveact
0,0,13,0.0,25,2,r2plus1d_18,driveact
1,0,4,0.0,25,2,r2plus1d_18,driveact
2,1,4,0.25,25,2,r2plus1d_18,driveact
3,0,7,0.0,25,2,r2plus1d_18,driveact
4,11,20,0.55,25,2,r2plus1d_18,driveact
