label_id,sum,count,acc,coverage,stride,model,dataset
0,1,13,0.07692307692307693,10,1,mc3_18,driveact
1,3,4,0.75,10,1,mc3_18,driveact
2,3,4,0.75,10,1,mc3_18,driveact
3,0,7,0.0,10,1,mc3_18,driveact
4,10,20,0.5,10,1,mc3_18,driveact
5,7,20,0.35,10,1,mc3_18,driveact
6,1,5,0.2,10,1,mc3_18,driveact
7,0,7,0.0,10,1,mc3_18,driveact
8,2,13,0.15384615384615385,10,1,mc3_18,driveact
9,4,20,0.2,10,1,mc3_18,driveact
10,19,20,0.95,10,1,mc3_18,driveact
11,0,11,0.0,10,1,mc3_18,driveact
13,0,18,0.0,10,1,mc3_18,driveact
14,3,6,0.5,10,1,mc3_18,driveact
15,4,4,1.0,10,1,mc3_18,driveact
16,3,11,0.2727272727272727,10,1,mc3_18,driveact
17,7,20,0.35,10,1,mc3_18,driveact
18,4,5,0.8,10,1,mc3_18,driveact
19,20,20,1.0,10,1,mc3_18,driveact
20,0,1,0.0,10,1,mc3_18,driveact
21,1,20,0.05,10,1,mc3_18,driveact
22,3,15,0.2,10,1,mc3_18,driveact
23,18,20,0.9,10,1,mc3_18,driveact
24,20,20,1.0,10,1,mc3_18,driveact
25,14,20,0.7,10,1,mc3_18,driveact
26,0,1,0.0,10,1,mc3_18,driveact
27,0,20,0.0,10,1,mc3_18,driveact
28,0,14,0.0,10,1,mc3_18,driveact
29,7,20,0.35,10,1,mc3_18,driveact
30,3,9,0.3333333333333333,10,1,mc3_18,driveact
31,20,20,1.0,10,1,mc3_18,driveact
32,15,20,0.75,10,1,mc3_18,driveact
33,12,20,0.6,10,1,mc3_18,driveact
0,1,13,0.07692307692307693,10,2,mc3_18,driveact
1,3,4,0.75,10,2,mc3_18,driveact
2,3,4,0.75,10,2,mc3_18,driveact
3,0,7,0.0,10,2,mc3_18,driveact
4,10,20,0.5,10,2,mc3_18,driveact
5,6,20,0.3,10,2,mc3_18,driveact
6,0,5,0.0,10,2,mc3_18,driveact
7,1,7,0.14285714285714285,10,2,mc3_18,driveact
8,2,13,0.15384615384615385,10,2,mc3_18,driveact
9,2,20,0.1,10,2,mc3_18,driveact
10,19,20,0.95,10,2,mc3_18,driveact
11,0,11,0.0,10,2,mc3_18,driveact
13,0,18,0.0,10,2,mc3_18,driveact
14,2,6,0.3333333333333333,10,2,mc3_18,driveact
15,4,4,1.0,10,2,mc3_18,driveact
16,3,11,0.2727272727272727,10,2,mc3_18,driveact
