label_id,sum,count,acc,coverage,stride,model,dataset
0,0,20,0.0,10,1,timesformer,ssv2
1,0,20,0.0,10,1,timesformer,ssv2
2,0,20,0.0,10,1,timesformer,ssv2
3,1,20,0.05,10,1,timesformer,ssv2
4,1,20,0.05,10,1,timesformer,ssv2
5,0,20,0.0,10,1,timesformer,ssv2
6,0,20,0.0,10,1,timesformer,ssv2
7,0,20,0.0,10,1,timesformer,ssv2
8,3,20,0.15,10,1,timesformer,ssv2
9,0,20,0.0,10,1,timesformer,ssv2
10,0,20,0.0,10,1,timesformer,ssv2
11,0,20,0.0,10,1,timesformer,ssv2
12,1,20,0.05,10,1,timesformer,ssv2
13,0,20,0.0,10,1,timesformer,ssv2
14,0,20,0.0,10,1,timesformer,ssv2
15,2,20,0.1,10,1,timesformer,ssv2
16,9,20,0.45,10,1,timesformer,ssv2
17,9,20,0.45,10,1,timesformer,ssv2
18,5,20,0.25,10,1,timesformer,ssv2
19,9,20,0.45,10,1,timesformer,ssv2
20,7,20,0.35,10,1,timesformer,ssv2
21,1,20,0.05,10,1,timesformer,ssv2
22,0,20,0.0,10,1,timesformer,ssv2
23,0,20,0.0,10,1,timesformer,ssv2
24,0,20,0.0,10,1,timesformer,ssv2
25,5,19,0.2631578947368421,10,1,timesformer,ssv2
26,0,20,0.0,10,1,timesformer,ssv2
27,0,20,0.0,10,1,timesformer,ssv2
28,0,20,0.0,10,1,timesformer,ssv2
29,0,20,0.0,10,1,timesformer,ssv2
30,1,20,0.05,10,1,timesformer,ssv2
31,0,20,0.0,10,1,timesformer,ssv2
32,1,20,0.05,10,1,timesformer,ssv2
33,0,20,0.0,10,1,timesformer,ssv2
34,0,20,0.0,10,1,timesformer,ssv2
35,0,20,0.0,10,1,timesformer,ssv2
36,0,20,0.0,10,1,timesformer,ssv2
37,0,20,0.0,10,1,timesformer,ssv2
38,1,20,0.05,10,1,timesformer,ssv2
39,1,20,0.05,10,1,timesformer,ssv2
40,0,20,0.0,10,1,timesformer,ssv2
41,0,20,0.0,10,1,timesformer,ssv2
42,0,20,0.0,10,1,timesformer,ssv2
43,0,20,0.0,10,1,timesformer,ssv2
44,0,20,0.0,10,1,timesformer,ssv2
45,0,20,0.0,10,1,timesformer,ssv2
46,0,20,0.0,10,1,timesformer,ssv2
47,0,20,0.0,10,1,timesformer,ssv2
48,0,20,0.0,10,1,timesformer,ssv2
49,2,20,0.1,10,1,timesformer,ssv2
50,1,20,0.05,10,1,timesformer,ssv2
51,0,15,0.0,10,1,timesformer,ssv2
52,0,20,0.0,10,1,timesformer,ssv2
53,0,20,0.0,10,1,timesformer,ssv2
54,2,20,0.1,10,1,timesformer,ssv2
55,0,20,0.0,10,1,timesformer,ssv2
56,3,20,0.15,10,1,timesformer,ssv2
57,0,20,0.0,10,1,timesformer,ssv2
58,0,17,0.0,10,1,timesformer,ssv2
59,2,20,0.1,10,1,timesformer,ssv2
60,0,20,0.0,10,1,timesformer,ssv2
61,1,20,0.05,10,1,timesformer,ssv2
62,3,20,0.15,10,1,timesformer,ssv2
63,1,20,0.05,10,1,timesformer,ssv2
64,2,20,0.1,10,1,timesformer,ssv2
65,6,20,0.3,10,1,timesformer,ssv2
66,2,20,0.1,10,1,timesformer,ssv2
67,3,20,0.15,10,1,timesformer,ssv2
68,0,20,0.0,10,1,timesformer,ssv2
69,2,20,0.1,10,1,timesformer,ssv2
70,1,20,0.05,10,1,timesformer,ssv2
71,0,20,0.0,10,1,timesformer,ssv2
72,0,20,0.0,10,1,timesformer,ssv2
73,0,20,0.0,10,1,timesformer,ssv2
74,0,20,0.0,10,1,timesformer,ssv2
75,0,20,0.0,10,1,timesformer,ssv2
76,0,18,0.0,10,1,timesformer,ssv2
77,0,20,0.0,10,1,timesformer,ssv2
78,0,20,0.0,10,1,timesformer,ssv2
79,5,20,0.25,10,1,timesformer,ssv2
80,4,20,0.2,10,1,timesformer,ssv2
81,2,20,0.1,10,1,timesformer,ssv2
82,1,20,0.05,10,1,timesformer,ssv2
83,0,20,0.0,10,1,timesformer,ssv2
84,1,20,0.05,10,1,timesformer,ssv2
85,0,20,0.0,10,1,timesformer,ssv2
86,0,20,0.0,10,1,timesformer,ssv2
87,1,20,0.05,10,1,timesformer,ssv2
88,0,20,0.0,10,1,timesformer,ssv2
89,0,20,0.0,10,1,timesformer,ssv2
90,5,20,0.25,10,1,timesformer,ssv2
91,1,20,0.05,10,1,timesformer,ssv2
92,0,20,0.0,10,1,timesformer,ssv2
93,0,20,0.0,10,1,timesformer,ssv2
94,0,20,0.0,10,1,timesformer,ssv2
95,0,20,0.0,10,1,timesformer,ssv2
96,0,20,0.0,10,1,timesformer,ssv2
97,0,20,0.0,10,1,timesformer,ssv2
98,0,20,0.0,10,1,timesformer,ssv2
99,0,20,0.0,10,1,timesformer,ssv2
100,2,20,0.1,10,1,timesformer,ssv2
101,1,20,0.05,10,1,timesformer,ssv2
102,0,20,0.0,10,1,timesformer,ssv2
103,0,20,0.0,10,1,timesformer,ssv2
104,0,20,0.0,10,1,timesformer,ssv2
105,0,20,0.0,10,1,timesformer,ssv2
106,0,20,0.0,10,1,timesformer,ssv2
107,0,20,0.0,10,1,timesformer,ssv2
108,0,20,0.0,10,1,timesformer,ssv2
109,0,20,0.0,10,1,timesformer,ssv2
110,1,20,0.05,10,1,timesformer,ssv2
111,0,18,0.0,10,1,timesformer,ssv2
112,0,20,0.0,10,1,timesformer,ssv2
113,0,20,0.0,10,1,timesformer,ssv2
114,1,20,0.05,10,1,timesformer,ssv2
115,0,20,0.0,10,1,timesformer,ssv2
116,3,20,0.15,10,1,timesformer,ssv2
117,0,20,0.0,10,1,timesformer,ssv2
118,0,20,0.0,10,1,timesformer,ssv2
119,0,20,0.0,10,1,timesformer,ssv2
120,0,20,0.0,10,1,timesformer,ssv2
121,0,20,0.0,10,1,timesformer,ssv2
122,1,20,0.05,10,1,timesformer,ssv2
123,0,20,0.0,10,1,timesformer,ssv2
124,9,20,0.45,10,1,timesformer,ssv2
125,12,20,0.6,10,1,timesformer,ssv2
126,14,20,0.7,10,1,timesformer,ssv2
