label_id,sum,count,acc,coverage,stride,model,dataset
0,0,20,0.0,10,1,videomae,ssv2
1,0,20,0.0,10,1,videomae,ssv2
2,2,20,0.1,10,1,videomae,ssv2
3,3,20,0.15,10,1,videomae,ssv2
4,0,20,0.0,10,1,videomae,ssv2
5,0,20,0.0,10,1,videomae,ssv2
6,0,20,0.0,10,1,videomae,ssv2
7,0,20,0.0,10,1,videomae,ssv2
8,0,20,0.0,10,1,videomae,ssv2
9,1,20,0.05,10,1,videomae,ssv2
10,1,20,0.05,10,1,videomae,ssv2
11,0,20,0.0,10,1,videomae,ssv2
12,2,20,0.1,10,1,videomae,ssv2
13,0,20,0.0,10,1,videomae,ssv2
14,1,20,0.05,10,1,videomae,ssv2
15,2,20,0.1,10,1,videomae,ssv2
16,4,20,0.2,10,1,videomae,ssv2
17,3,20,0.15,10,1,videomae,ssv2
18,8,20,0.4,10,1,videomae,ssv2
19,9,20,0.45,10,1,videomae,ssv2
20,3,20,0.15,10,1,videomae,ssv2
21,0,20,0.0,10,1,videomae,ssv2
22,2,20,0.1,10,1,videomae,ssv2
23,0,20,0.0,10,1,videomae,ssv2
24,0,20,0.0,10,1,videomae,ssv2
25,2,19,0.10526315789473684,10,1,videomae,ssv2
26,0,20,0.0,10,1,videomae,ssv2
27,0,20,0.0,10,1,videomae,ssv2
28,0,20,0.0,10,1,videomae,ssv2
29,0,20,0.0,10,1,videomae,ssv2
30,4,20,0.2,10,1,videomae,ssv2
31,0,20,0.0,10,1,videomae,ssv2
32,1,20,0.05,10,1,videomae,ssv2
33,1,20,0.05,10,1,videomae,ssv2
34,0,20,0.0,10,1,videomae,ssv2
35,0,20,0.0,10,1,videomae,ssv2
36,0,20,0.0,10,1,videomae,ssv2
37,0,20,0.0,10,1,videomae,ssv2
38,0,20,0.0,10,1,videomae,ssv2
39,0,20,0.0,10,1,videomae,ssv2
40,0,20,0.0,10,1,videomae,ssv2
41,0,20,0.0,10,1,videomae,ssv2
42,0,20,0.0,10,1,videomae,ssv2
43,0,20,0.0,10,1,videomae,ssv2
44,0,20,0.0,10,1,videomae,ssv2
45,0,20,0.0,10,1,videomae,ssv2
46,0,20,0.0,10,1,videomae,ssv2
47,0,20,0.0,10,1,videomae,ssv2
48,0,20,0.0,10,1,videomae,ssv2
49,2,20,0.1,10,1,videomae,ssv2
50,0,20,0.0,10,1,videomae,ssv2
51,0,15,0.0,10,1,videomae,ssv2
52,0,20,0.0,10,1,videomae,ssv2
53,0,20,0.0,10,1,videomae,ssv2
54,0,20,0.0,10,1,videomae,ssv2
55,1,20,0.05,10,1,videomae,ssv2
56,4,20,0.2,10,1,videomae,ssv2
57,0,20,0.0,10,1,videomae,ssv2
58,0,17,0.0,10,1,videomae,ssv2
59,1,20,0.05,10,1,videomae,ssv2
60,0,20,0.0,10,1,videomae,ssv2
61,0,20,0.0,10,1,videomae,ssv2
62,0,20,0.0,10,1,videomae,ssv2
63,1,20,0.05,10,1,videomae,ssv2
64,0,20,0.0,10,1,videomae,ssv2
65,6,20,0.3,10,1,videomae,ssv2
66,1,20,0.05,10,1,videomae,ssv2
67,3,20,0.15,10,1,videomae,ssv2
68,0,20,0.0,10,1,videomae,ssv2
69,2,20,0.1,10,1,videomae,ssv2
70,0,20,0.0,10,1,videomae,ssv2
71,0,20,0.0,10,1,videomae,ssv2
72,0,20,0.0,10,1,videomae,ssv2
73,0,20,0.0,10,1,videomae,ssv2
74,0,20,0.0,10,1,videomae,ssv2
75,0,20,0.0,10,1,videomae,ssv2
76,0,18,0.0,10,1,videomae,ssv2
77,0,20,0.0,10,1,videomae,ssv2
78,0,20,0.0,10,1,videomae,ssv2
79,4,20,0.2,10,1,videomae,ssv2
80,0,20,0.0,10,1,videomae,ssv2
81,2,20,0.1,10,1,videomae,ssv2
82,0,20,0.0,10,1,videomae,ssv2
83,0,20,0.0,10,1,videomae,ssv2
84,0,20,0.0,10,1,videomae,ssv2
85,0,20,0.0,10,1,videomae,ssv2
86,0,20,0.0,10,1,videomae,ssv2
87,0,20,0.0,10,1,videomae,ssv2
88,0,20,0.0,10,1,videomae,ssv2
89,1,20,0.05,10,1,videomae,ssv2
90,5,20,0.25,10,1,videomae,ssv2
91,6,20,0.3,10,1,videomae,ssv2
92,1,20,0.05,10,1,videomae,ssv2
93,0,20,0.0,10,1,videomae,ssv2
94,0,20,0.0,10,1,videomae,ssv2
95,0,20,0.0,10,1,videomae,ssv2
96,0,20,0.0,10,1,videomae,ssv2
97,0,20,0.0,10,1,videomae,ssv2
98,0,20,0.0,10,1,videomae,ssv2
99,0,20,0.0,10,1,videomae,ssv2
100,1,20,0.05,10,1,videomae,ssv2
101,0,20,0.0,10,1,videomae,ssv2
102,0,20,0.0,10,1,videomae,ssv2
103,0,20,0.0,10,1,videomae,ssv2
104,0,20,0.0,10,1,videomae,ssv2
105,0,20,0.0,10,1,videomae,ssv2
106,0,20,0.0,10,1,videomae,ssv2
107,0,20,0.0,10,1,videomae,ssv2
108,0,20,0.0,10,1,videomae,ssv2
109,0,20,0.0,10,1,videomae,ssv2
110,0,20,0.0,10,1,videomae,ssv2
111,0,18,0.0,10,1,videomae,ssv2
112,0,20,0.0,10,1,videomae,ssv2
113,0,20,0.0,10,1,videomae,ssv2
114,1,20,0.05,10,1,videomae,ssv2
115,0,20,0.0,10,1,videomae,ssv2
116,1,20,0.05,10,1,videomae,ssv2
117,0,20,0.0,10,1,videomae,ssv2
118,0,20,0.0,10,1,videomae,ssv2
119,0,20,0.0,10,1,videomae,ssv2
120,0,20,0.0,10,1,videomae,ssv2
121,0,20,0.0,10,1,videomae,ssv2
122,1,20,0.05,10,1,videomae,ssv2
123,1,20,0.05,10,1,videomae,ssv2
124,11,20,0.55,10,1,videomae,ssv2
125,9,20,0.45,10,1,videomae,ssv2
126,13,20,0.65,10,1,videomae,ssv2
127,11,20,0.55,10,1,videomae,ssv2
128,2,20,0.1,10,1,videomae,ssv2
129,2,20,0.1,10,1,videomae,ssv2
130,7,20,0.35,10,1,videomae,ssv2
131,0,20,0.0,10,1,videomae,ssv2
132,0,20,0.0,10,1,videomae,ssv2
133,4,20,0.2,10,1,videomae,ssv2
134,0,20,0.0,10,1,videomae,ssv2
135,2,20,0.1,10,1,videomae,ssv2
136,1,17,0.058823529411764705,10,1,videomae,ssv2
137,0,20,0.0,10,1,videomae,ssv2
138,0,20,0.0,10,1,videomae,ssv2
139,0,20,0.0,10,1,videomae,ssv2
140,1,20,0.05,10,1,videomae,ssv2
141,0,20,0.0,10,1,videomae,ssv2
142,1,20,0.05,10,1,videomae,ssv2
143,3,20,0.15,10,1,videomae,ssv2
144,0,20,0.0,10,1,videomae,ssv2
145,2,20,0.1,10,1,videomae,ssv2
146,1,20,0.05,10,1,videomae,ssv2
147,0,20,0.0,10,1,videomae,ssv2
148,0,20,0.0,10,1,videomae,ssv2
149,0,20,0.0,10,1,videomae,ssv2
150,11,20,0.55,10,1,videomae,ssv2
151,0,20,0.0,10,1,videomae,ssv2
152,0,20,0.0,10,1,videomae,ssv2
153,1,20,0.05,10,1,videomae,ssv2
154,0,20,0.0,10,1,videomae,ssv2
155,0,20,0.0,10,1,videomae,ssv2
156,4,20,0.2,10,1,videomae,ssv2
157,0,20,0.0,10,1,videomae,ssv2
158,0,20,0.0,10,1,videomae,ssv2
159,0,20,0.0,10,1,videomae,ssv2
160,3,20,0.15,10,1,videomae,ssv2
161,0,20,0.0,10,1,videomae,ssv2
162,2,20,0.1,10,1,videomae,ssv2
163,1,20,0.05,10,1,videomae,ssv2
164,0,20,0.0,10,1,videomae,ssv2
165,3,20,0.15,10,1,videomae,ssv2
166,1,20,0.05,10,1,videomae,ssv2
167,0,20,0.0,10,1,videomae,ssv2
168,1,20,0.05,10,1,videomae,ssv2
169,3,20,0.15,10,1,videomae,ssv2
170,2,20,0.1,10,1,videomae,ssv2
171,1,20,0.05,10,1,videomae,ssv2
172,1,20,0.05,10,1,videomae,ssv2
