coverage,stride,top1,n,model,dataset
10,1,0.12549019607843137,1020,r3d_18,epic_kitchens
10,2,0.13333333333333333,1020,r3d_18,epic_kitchens
10,4,0.13333333333333333,1020,r3d_18,epic_kitchens
10,8,0.10784313725490197,1020,r3d_18,epic_kitchens
10,16,0.0803921568627451,1020,r3d_18,epic_kitchens
25,1,0.1843137254901961,1020,r3d_18,epic_kitchens
25,2,0.1892156862745098,1020,r3d_18,epic_kitchens
25,4,0.18725490196078431,1020,r3d_18,epic_kitchens
25,8,0.1607843137254902,1020,r3d_18,epic_kitchens
25,16,0.12156862745098039,1020,r3d_18,epic_kitchens
50,1,0.25588235294117645,1020,r3d_18,epic_kitchens
50,2,0.2519607843137255,1020,r3d_18,epic_kitchens
50,4,0.2607843137254902,1020,r3d_18,epic_kitchens
50,8,0.23333333333333334,1020,r3d_18,epic_kitchens
50,16,0.18333333333333332,1020,r3d_18,epic_kitchens
75,1,0.3029411764705882,1020,r3d_18,epic_kitchens
75,2,0.307843137254902,1020,r3d_18,epic_kitchens
75,4,0.28431372549019607,1020,r3d_18,epic_kitchens
75,8,0.26176470588235295,1020,r3d_18,epic_kitchens
75,16,0.22058823529411764,1020,r3d_18,epic_kitchens
100,1,0.32941176470588235,1020,r3d_18,epic_kitchens
100,2,0.32450980392156864,1020,r3d_18,epic_kitchens
100,4,0.3156862745098039,1020,r3d_18,epic_kitchens
100,8,0.2823529411764706,1020,r3d_18,epic_kitchens
100,16,0.24313725490196078,1020,r3d_18,epic_kitchens
