coverage,stride,top1,n,model,dataset
10,1,0.0508474576271186,177,timesformer,ssv2
10,2,0.03954802259887,177,timesformer,ssv2
10,4,0.0508474576271186,177,timesformer,ssv2
10,8,0.0338983050847457,177,timesformer,ssv2
10,16,0.0338983050847457,177,timesformer,ssv2
25,1,0.1412429378531073,177,timesformer,ssv2
25,2,0.135593220338983,177,timesformer,ssv2
25,4,0.0677966101694915,177,timesformer,ssv2
25,8,0.0451977401129943,177,timesformer,ssv2
25,16,0.0451977401129943,177,timesformer,ssv2
50,1,0.3107344632768362,177,timesformer,ssv2
50,2,0.2655367231638418,177,timesformer,ssv2
50,4,0.2146892655367231,177,timesformer,ssv2
50,8,0.135593220338983,177,timesformer,ssv2
50,16,0.0508474576271186,177,timesformer,ssv2
75,1,0.3672316384180791,177,timesformer,ssv2
75,2,0.3389830508474576,177,timesformer,ssv2
75,4,0.3389830508474576,177,timesformer,ssv2
75,8,0.2542372881355932,177,timesformer,ssv2
75,16,0.1299435028248587,177,timesformer,ssv2
100,1,0.3672316384180791,177,timesformer,ssv2
100,2,0.3672316384180791,177,timesformer,ssv2
100,4,0.3446327683615819,177,timesformer,ssv2
100,8,0.2655367231638418,177,timesformer,ssv2
100,16,0.2033898305084746,177,timesformer,ssv2
