video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,32,1,point,k1_point,False,0.3904466927051544,vivit,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,32,1,point,k1_point,False,0.8955052495002747,vivit,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,32,1,point,k1_point,False,0.5151324272155762,vivit,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,32,1,point,k1_point,False,0.28522223234176636,vivit,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,32,1,point,k1_point,False,0.5649198889732361,vivit,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,32,1,point,k1_point,False,0.30843374133110046,vivit,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,32,1,point,k1_point,False,0.9353001713752747,vivit,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,32,1,point,k1_point,False,0.8751089572906494,vivit,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,32,1,point,k1_point,False,0.9235386848449707,vivit,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,32,1,point,k1_point,False,0.6055252552032471,vivit,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,32,1,point,k1_point,False,0.48849037289619446,vivit,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,32,1,point,k1_point,False,0.798080325126648,vivit,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,32,1,point,k1_point,False,0.8250522017478943,vivit,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,32,1,point,k1_point,False,0.1199522614479065,vivit,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,32,1,point,k1_point,False,0.11535686254501343,vivit,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,32,1,point,k1_point,False,0.07496432960033417,vivit,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,32,1,point,k1_point,False,0.5285537838935852,vivit,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,1,32,1,point,k1_point,True,0.544799268245697,vivit,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,1,32,1,point,k1_point,True,0.4033479392528534,vivit,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,1,32,1,point,k1_point,True,0.4787340462207794,vivit,driveact
vp14_run2_2018-05-30-10-42-33_22339_22349,2,10,1,32,1,point,k1_point,True,0.30495405197143555,vivit,driveact
vp14_run1_2018-05-30-10-11-09_23166_23211,3,45,1,32,1,point,k1_point,False,0.83597332239151,vivit,driveact
vp14_run2_2018-05-30-10-42-33_13691_13733,3,42,1,32,1,point,k1_point,False,0.8821409940719604,vivit,driveact
vp15_run1_2018-05-30-13-05-35_6441_6476,3,35,1,32,1,point,k1_point,False,0.9038857817649841,vivit,driveact
vp14_run1_2018-05-30-10-11-09_23211_23244,3,33,1,32,1,point,k1_point,False,0.24998223781585693,vivit,driveact
vp14_run1_2018-05-30-10-11-09_23119_23166,3,46,1,32,1,point,k1_point,False,0.8146894574165344,vivit,driveact
vp15_run1_2018-05-30-13-05-35_6768_6800,3,32,1,32,1,point,k1_point,False,0.8762699961662292,vivit,driveact
vp15_run2_2018-05-30-13-34-33_7678_7702,3,23,1,32,1,point,k1_point,False,0.9660980105400085,vivit,driveact
vp14_run2_2018-05-30-10-42-33_20205_20251,4,47,1,32,1,point,k1_point,False,0.8353341221809387,vivit,driveact
vp14_run2_2018-05-30-10-42-33_20115_20160,4,45,1,32,1,point,k1_point,False,0.5188501477241516,vivit,driveact
vp14_run2_2018-05-30-10-42-33_3770_3816,4,47,1,32,1,point,k1_point,False,0.4884988069534302,vivit,driveact
vp14_run2_2018-05-30-10-42-33_16194_16240,4,47,1,32,1,point,k1_point,False,0.9294512271881104,vivit,driveact
vp15_run2_2018-05-30-13-34-33_6443_6488,4,45,1,32,1,point,k1_point,False,0.481032133102417,vivit,driveact
vp14_run1_2018-05-30-10-11-09_5918_5963,4,45,1,32,1,point,k1_point,False,0.609871506690979,vivit,driveact
vp15_run1_2018-05-30-13-05-35_4994_5040,4,47,1,32,1,point,k1_point,False,0.9396178126335144,vivit,driveact
vp15_run1_2018-05-30-13-05-35_10269_10300,4,32,1,32,1,point,k1_point,False,0.7978519797325134,vivit,driveact
