coverage,stride,top1,n,model,dataset
10,1,0.5628712871287128,2020,r3d_18,ucf101
10,2,0.4891089108910891,2020,r3d_18,ucf101
10,4,0.3564356435643564,2020,r3d_18,ucf101
10,8,0.2400990099009901,2020,r3d_18,ucf101
10,16,0.19207920792079208,2020,r3d_18,ucf101
25,1,0.7282178217821782,2020,r3d_18,ucf101
25,2,0.7108910891089109,2020,r3d_18,ucf101
25,4,0.6351485148514852,2020,r3d_18,ucf101
25,8,0.4698019801980198,2020,r3d_18,ucf101
25,16,0.2702970297029703,2020,r3d_18,ucf101
50,1,0.8004950495049505,2020,r3d_18,ucf101
50,2,0.8034653465346535,2020,r3d_18,ucf101
50,4,0.7905940594059406,2020,r3d_18,ucf101
50,8,0.692079207920792,2020,r3d_18,ucf101
50,16,0.49207920792079207,2020,r3d_18,ucf101
75,1,0.8346534653465346,2020,r3d_18,ucf101
75,2,0.8351485148514851,2020,r3d_18,ucf101
75,4,0.8316831683168316,2020,r3d_18,ucf101
75,8,0.7856435643564357,2020,r3d_18,ucf101
75,16,0.6316831683168317,2020,r3d_18,ucf101
100,1,0.8475247524752475,2020,r3d_18,ucf101
100,2,0.8485148514851485,2020,r3d_18,ucf101
100,4,0.8435643564356435,2020,r3d_18,ucf101
100,8,0.8282178217821782,2020,r3d_18,ucf101
100,16,0.7099009900990099,2020,r3d_18,ucf101
