video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,6,16,10,1,cov10_s1,False,0.1311187744140625,videomae,autsl
signer1_sample276_color,0,65,6,16,10,1,cov10_s1,False,0.11213469505310059,videomae,autsl
signer35_sample610_color,0,71,7,16,10,1,cov10_s1,False,0.15788711607456207,videomae,autsl
signer35_sample390_color,0,75,8,16,10,1,cov10_s1,False,0.07053650170564651,videomae,autsl
signer18_sample539_color,0,64,6,16,10,1,cov10_s1,False,0.11222463101148605,videomae,autsl
signer1_sample778_color,0,63,6,16,10,1,cov10_s1,False,0.13646575808525085,videomae,autsl
signer11_sample469_color,0,45,4,16,10,1,cov10_s1,False,0.6082279086112976,videomae,autsl
signer1_sample319_color,0,68,7,16,10,1,cov10_s1,False,0.3242380619049072,videomae,autsl
signer11_sample120_color,0,48,5,16,10,1,cov10_s1,False,0.11084143817424774,videomae,autsl
signer25_sample64_color,0,46,5,16,10,1,cov10_s1,False,0.14327949285507202,videomae,autsl
signer16_sample254_color,0,61,6,16,10,1,cov10_s1,False,0.602471649646759,videomae,autsl
signer35_sample286_color,0,61,6,16,10,1,cov10_s1,False,0.9511752724647522,videomae,autsl
signer25_sample285_color,0,53,5,16,10,1,cov10_s1,False,0.1216072365641594,videomae,autsl
signer18_sample482_color,0,67,7,16,10,1,cov10_s1,False,0.290894478559494,videomae,autsl
signer16_sample365_color,0,58,6,16,10,1,cov10_s1,False,0.6549243927001953,videomae,autsl
signer11_sample66_color,0,49,5,16,10,1,cov10_s1,False,0.10233434289693832,videomae,autsl
signer1_sample1090_color,0,58,6,16,10,1,cov10_s1,False,0.305029958486557,videomae,autsl
signer18_sample5_color,0,72,7,16,10,1,cov10_s1,False,0.808343231678009,videomae,autsl
signer1_sample1094_color,0,61,6,16,10,1,cov10_s1,False,0.4371694326400757,videomae,autsl
signer25_sample431_color,0,56,6,16,10,1,cov10_s1,False,0.15756584703922272,videomae,autsl
signer25_sample372_color,1,58,6,16,10,1,cov10_s1,False,0.11453831940889359,videomae,autsl
signer18_sample243_color,1,55,6,16,10,1,cov10_s1,False,0.22211003303527832,videomae,autsl
signer35_sample603_color,1,55,6,16,10,1,cov10_s1,False,0.08048513531684875,videomae,autsl
signer18_sample436_color,1,61,6,16,10,1,cov10_s1,False,0.6638433933258057,videomae,autsl
signer11_sample397_color,1,38,4,16,10,1,cov10_s1,False,0.1644263118505478,videomae,autsl
signer1_sample936_color,1,55,6,16,10,1,cov10_s1,False,0.2289355844259262,videomae,autsl
signer16_sample330_color,1,62,6,16,10,1,cov10_s1,False,0.13580505549907684,videomae,autsl
signer1_sample57_color,1,51,5,16,10,1,cov10_s1,False,0.24247564375400543,videomae,autsl
signer1_sample377_color,1,52,5,16,10,1,cov10_s1,False,0.2191569209098816,videomae,autsl
signer35_sample92_color,1,51,5,16,10,1,cov10_s1,False,0.3272308111190796,videomae,autsl
signer1_sample989_color,1,55,6,16,10,1,cov10_s1,False,0.09955284744501114,videomae,autsl
signer25_sample463_color,1,58,6,16,10,1,cov10_s1,False,0.13033515214920044,videomae,autsl
signer1_sample198_color,1,51,5,16,10,1,cov10_s1,False,0.15927059948444366,videomae,autsl
signer18_sample652_color,1,69,7,16,10,1,cov10_s1,False,0.13971303403377533,videomae,autsl
signer11_sample453_color,1,39,4,16,10,1,cov10_s1,False,0.176943838596344,videomae,autsl
signer16_sample126_color,1,67,7,16,10,1,cov10_s1,False,0.1339854598045349,videomae,autsl
signer1_sample829_color,1,56,6,16,10,1,cov10_s1,False,0.14256276190280914,videomae,autsl
signer11_sample242_color,1,37,4,16,10,1,cov10_s1,False,0.12338610738515854,videomae,autsl
signer25_sample110_color,1,56,6,16,10,1,cov10_s1,False,0.15168511867523193,videomae,autsl
signer11_sample639_color,2,43,4,16,10,1,cov10_s1,False,0.13518241047859192,videomae,autsl
signer25_sample375_color,2,44,4,16,10,1,cov10_s1,False,0.7598977088928223,videomae,autsl
signer35_sample601_color,2,71,7,16,10,1,cov10_s1,False,0.06817550212144852,videomae,autsl
signer1_sample270_color,2,72,7,16,10,1,cov10_s1,False,0.82044917345047,videomae,autsl
signer18_sample120_color,2,64,6,16,10,1,cov10_s1,False,0.26239702105522156,videomae,autsl
signer25_sample185_color,2,53,5,16,10,1,cov10_s1,False,0.3341231346130371,videomae,autsl
