coverage,stride,top1,n,model,dataset
10,1,0.6628712871287129,2020,r2plus1d_18,ucf101
10,2,0.6608910891089109,2020,r2plus1d_18,ucf101
10,4,0.6366336633663366,2020,r2plus1d_18,ucf101
10,8,0.5638613861386138,2020,r2plus1d_18,ucf101
10,16,0.4797029702970297,2020,r2plus1d_18,ucf101
25,1,0.7722772277227723,2020,r2plus1d_18,ucf101
25,2,0.7777227722772277,2020,r2plus1d_18,ucf101
25,4,0.7658415841584159,2020,r2plus1d_18,ucf101
25,8,0.700990099009901,2020,r2plus1d_18,ucf101
25,16,0.6049504950495049,2020,r2plus1d_18,ucf101
50,1,0.8410891089108911,2020,r2plus1d_18,ucf101
50,2,0.8371287128712871,2020,r2plus1d_18,ucf101
50,4,0.8391089108910891,2020,r2plus1d_18,ucf101
50,8,0.8138613861386138,2020,r2plus1d_18,ucf101
50,16,0.7356435643564356,2020,r2plus1d_18,ucf101
75,1,0.8707920792079208,2020,r2plus1d_18,ucf101
75,2,0.8732673267326733,2020,r2plus1d_18,ucf101
75,4,0.8688118811881188,2020,r2plus1d_18,ucf101
75,8,0.852970297029703,2020,r2plus1d_18,ucf101
75,16,0.806930693069307,2020,r2plus1d_18,ucf101
100,1,0.8801980198019802,2020,r2plus1d_18,ucf101
100,2,0.8836633663366337,2020,r2plus1d_18,ucf101
100,4,0.8811881188118812,2020,r2plus1d_18,ucf101
100,8,0.8727722772277228,2020,r2plus1d_18,ucf101
100,16,0.8306930693069307,2020,r2plus1d_18,ucf101
