coverage,stride,top1,n,model,dataset
10,1,0.15588235294117647,1020,r2plus1d_18,epic_kitchens
10,2,0.15588235294117647,1020,r2plus1d_18,epic_kitchens
10,4,0.14607843137254903,1020,r2plus1d_18,epic_kitchens
10,8,0.1284313725490196,1020,r2plus1d_18,epic_kitchens
10,16,0.10784313725490197,1020,r2plus1d_18,epic_kitchens
25,1,0.2068627450980392,1020,r2plus1d_18,epic_kitchens
25,2,0.2107843137254902,1020,r2plus1d_18,epic_kitchens
25,4,0.21274509803921568,1020,r2plus1d_18,epic_kitchens
25,8,0.1784313725490196,1020,r2plus1d_18,epic_kitchens
25,16,0.14901960784313725,1020,r2plus1d_18,epic_kitchens
50,1,0.2607843137254902,1020,r2plus1d_18,epic_kitchens
50,2,0.2647058823529412,1020,r2plus1d_18,epic_kitchens
50,4,0.25980392156862747,1020,r2plus1d_18,epic_kitchens
50,8,0.23137254901960785,1020,r2plus1d_18,epic_kitchens
50,16,0.19901960784313724,1020,r2plus1d_18,epic_kitchens
75,1,0.28921568627450983,1020,r2plus1d_18,epic_kitchens
75,2,0.29901960784313725,1020,r2plus1d_18,epic_kitchens
75,4,0.2980392156862745,1020,r2plus1d_18,epic_kitchens
75,8,0.25980392156862747,1020,r2plus1d_18,epic_kitchens
75,16,0.21372549019607842,1020,r2plus1d_18,epic_kitchens
100,1,0.3137254901960784,1020,r2plus1d_18,epic_kitchens
100,2,0.31666666666666665,1020,r2plus1d_18,epic_kitchens
100,4,0.30490196078431375,1020,r2plus1d_18,epic_kitchens
100,8,0.26666666666666666,1020,r2plus1d_18,epic_kitchens
100,16,0.22549019607843138,1020,r2plus1d_18,epic_kitchens
