coverage,stride,top1,n,model,dataset
10,1,0.034993270524899055,743,r2plus1d_18,diving48
10,2,0.03230148048452221,743,r2plus1d_18,diving48
10,4,0.039030955585464336,743,r2plus1d_18,diving48
10,8,0.040376850605652756,743,r2plus1d_18,diving48
10,16,0.033647375504710635,743,r2plus1d_18,diving48
25,1,0.03095558546433378,743,r2plus1d_18,diving48
25,2,0.034993270524899055,743,r2plus1d_18,diving48
25,4,0.03633916554508748,743,r2plus1d_18,diving48
25,8,0.034993270524899055,743,r2plus1d_18,diving48
25,16,0.03633916554508748,743,r2plus1d_18,diving48
50,1,0.03633916554508748,743,r2plus1d_18,diving48
50,2,0.04441453566621804,743,r2plus1d_18,diving48
50,4,0.04576043068640646,743,r2plus1d_18,diving48
50,8,0.03095558546433378,743,r2plus1d_18,diving48
50,16,0.02826379542395693,743,r2plus1d_18,diving48
75,1,0.047106325706594884,743,r2plus1d_18,diving48
75,2,0.04576043068640646,743,r2plus1d_18,diving48
75,4,0.04845222072678331,743,r2plus1d_18,diving48
75,8,0.04441453566621804,743,r2plus1d_18,diving48
75,16,0.034993270524899055,743,r2plus1d_18,diving48
100,1,0.05114401076716016,743,r2plus1d_18,diving48
100,2,0.04845222072678331,743,r2plus1d_18,diving48
100,4,0.06864064602960969,743,r2plus1d_18,diving48
100,8,0.052489905787348586,743,r2plus1d_18,diving48
100,16,0.039030955585464336,743,r2plus1d_18,diving48
