video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,32,1,point,k1_point,True,0.9959601759910583,vivit,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,32,1,point,k1_point,True,0.8308764100074768,vivit,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,32,1,point,k1_point,True,0.9902100563049316,vivit,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,32,1,point,k1_point,True,0.9923436045646667,vivit,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,32,1,point,k1_point,True,0.7951650023460388,vivit,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,32,1,point,k1_point,True,0.9919782876968384,vivit,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,32,1,point,k1_point,True,0.9750552773475647,vivit,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,32,1,point,k1_point,True,0.9363515973091125,vivit,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,32,1,point,k1_point,True,0.9967554211616516,vivit,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,32,1,point,k1_point,True,0.9885231256484985,vivit,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,32,1,point,k1_point,True,0.8230572938919067,vivit,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,32,1,point,k1_point,True,0.9900542497634888,vivit,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,32,1,point,k1_point,True,0.9973115921020508,vivit,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,32,1,point,k1_point,True,0.9956108927726746,vivit,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,32,1,point,k1_point,True,0.9932165741920471,vivit,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,32,1,point,k1_point,True,0.9889918565750122,vivit,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,32,1,point,k1_point,True,0.9843999147415161,vivit,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,32,1,point,k1_point,True,0.9878548979759216,vivit,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,32,1,point,k1_point,True,0.9906125068664551,vivit,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,32,1,point,k1_point,True,0.9940144419670105,vivit,ucf101
v_ApplyLipstick_g03_c04,1,142,1,32,1,point,k1_point,False,0.6944337487220764,vivit,ucf101
v_ApplyLipstick_g05_c05,1,156,1,32,1,point,k1_point,True,0.6012301445007324,vivit,ucf101
v_ApplyLipstick_g05_c03,1,113,1,32,1,point,k1_point,True,0.9946213960647583,vivit,ucf101
v_ApplyLipstick_g07_c03,1,226,1,32,1,point,k1_point,True,0.976838231086731,vivit,ucf101
v_ApplyLipstick_g04_c05,1,169,1,32,1,point,k1_point,False,0.9685431122779846,vivit,ucf101
v_ApplyLipstick_g04_c01,1,98,1,32,1,point,k1_point,True,0.9951788187026978,vivit,ucf101
v_ApplyLipstick_g02_c03,1,98,1,32,1,point,k1_point,False,0.7809460163116455,vivit,ucf101
v_ApplyLipstick_g04_c02,1,144,1,32,1,point,k1_point,False,0.5650668144226074,vivit,ucf101
v_ApplyLipstick_g05_c01,1,177,1,32,1,point,k1_point,True,0.8942906260490417,vivit,ucf101
v_ApplyLipstick_g02_c04,1,185,1,32,1,point,k1_point,True,0.9755511283874512,vivit,ucf101
v_ApplyLipstick_g01_c01,1,149,1,32,1,point,k1_point,True,0.9887579083442688,vivit,ucf101
v_ApplyLipstick_g02_c01,1,127,1,32,1,point,k1_point,True,0.9814762473106384,vivit,ucf101
v_ApplyLipstick_g06_c04,1,523,1,32,1,point,k1_point,True,0.9915080070495605,vivit,ucf101
v_ApplyLipstick_g03_c02,1,108,1,32,1,point,k1_point,True,0.30480673909187317,vivit,ucf101
v_ApplyLipstick_g07_c01,1,270,1,32,1,point,k1_point,True,0.9921644926071167,vivit,ucf101
v_ApplyLipstick_g01_c05,1,213,1,32,1,point,k1_point,True,0.9841852188110352,vivit,ucf101
v_ApplyLipstick_g02_c02,1,118,1,32,1,point,k1_point,True,0.9570068120956421,vivit,ucf101
v_ApplyLipstick_g07_c04,1,163,1,32,1,point,k1_point,False,0.8916294574737549,vivit,ucf101
v_ApplyLipstick_g07_c02,1,125,1,32,1,point,k1_point,False,0.9096067547798157,vivit,ucf101
v_ApplyLipstick_g01_c02,1,160,1,32,1,point,k1_point,True,0.9914926886558533,vivit,ucf101
v_Archery_g01_c06,2,108,1,32,1,point,k1_point,False,0.13422779738903046,vivit,ucf101
v_Archery_g05_c01,2,455,1,32,1,point,k1_point,False,0.22990545630455017,vivit,ucf101
