coverage,stride,top1,n,model,dataset
10,1,0.35714285714285715,448,slowfast_r50,driveact
10,2,0.3392857142857143,448,slowfast_r50,driveact
10,4,0.33705357142857145,448,slowfast_r50,driveact
10,8,0.33482142857142855,448,slowfast_r50,driveact
10,16,0.33482142857142855,448,slowfast_r50,driveact
25,1,0.49107142857142855,448,slowfast_r50,driveact
25,2,0.4375,448,slowfast_r50,driveact
25,4,0.375,448,slowfast_r50,driveact
25,8,0.359375,448,slowfast_r50,driveact
25,16,0.33482142857142855,448,slowfast_r50,driveact
50,1,0.5580357142857143,448,slowfast_r50,driveact
50,2,0.5491071428571429,448,slowfast_r50,driveact
50,4,0.46205357142857145,448,slowfast_r50,driveact
50,8,0.37723214285714285,448,slowfast_r50,driveact
50,16,0.359375,448,slowfast_r50,driveact
75,1,0.6316964285714286,448,slowfast_r50,driveact
75,2,0.6071428571428571,448,slowfast_r50,driveact
75,4,0.5245535714285714,448,slowfast_r50,driveact
75,8,0.4419642857142857,448,slowfast_r50,driveact
75,16,0.3861607142857143,448,slowfast_r50,driveact
100,1,0.6584821428571429,448,slowfast_r50,driveact
100,2,0.6339285714285714,448,slowfast_r50,driveact
100,4,0.5714285714285714,448,slowfast_r50,driveact
100,8,0.45982142857142855,448,slowfast_r50,driveact
100,16,0.39285714285714285,448,slowfast_r50,driveact
