video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,16,1,point,k1_point,False,0.7488592863082886,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,16,1,point,k1_point,False,0.31693264842033386,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,16,1,point,k1_point,False,0.2997729182243347,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,16,1,point,k1_point,True,0.43232613801956177,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,16,1,point,k1_point,False,0.27802562713623047,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,16,1,point,k1_point,False,0.7073467373847961,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,16,1,point,k1_point,False,0.7559490203857422,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,16,1,point,k1_point,False,0.3481197953224182,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,16,1,point,k1_point,False,0.1624775230884552,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,16,1,point,k1_point,False,0.7017984390258789,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,16,1,point,k1_point,True,0.1887866109609604,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,16,1,point,k1_point,False,0.3417941629886627,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,16,1,point,k1_point,False,0.30974337458610535,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,16,1,point,k1_point,True,0.871293842792511,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,16,1,point,k1_point,True,0.833881139755249,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,16,1,point,k1_point,True,0.28219348192214966,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,16,1,point,k1_point,False,0.2830243408679962,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,1,16,1,point,k1_point,True,0.9227215051651001,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,1,16,1,point,k1_point,False,0.831281840801239,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,1,16,1,point,k1_point,True,0.8431448936462402,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_22339_22349,2,10,1,16,1,point,k1_point,True,0.9648116827011108,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_23166_23211,3,45,1,16,1,point,k1_point,False,0.6062607169151306,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_13691_13733,3,42,1,16,1,point,k1_point,False,0.518659234046936,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_6441_6476,3,35,1,16,1,point,k1_point,False,0.437109112739563,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_23211_23244,3,33,1,16,1,point,k1_point,False,0.6740176677703857,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_23119_23166,3,46,1,16,1,point,k1_point,False,0.8508564233779907,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_6768_6800,3,32,1,16,1,point,k1_point,False,0.6803247928619385,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_7678_7702,3,23,1,16,1,point,k1_point,False,0.32540255784988403,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20205_20251,4,47,1,16,1,point,k1_point,True,0.4941956698894501,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20115_20160,4,45,1,16,1,point,k1_point,False,0.1989791840314865,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3770_3816,4,47,1,16,1,point,k1_point,False,0.1581316590309143,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_16194_16240,4,47,1,16,1,point,k1_point,False,0.4294711649417877,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_6443_6488,4,45,1,16,1,point,k1_point,False,0.6904787421226501,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_5918_5963,4,45,1,16,1,point,k1_point,True,0.9128655195236206,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_4994_5040,4,47,1,16,1,point,k1_point,False,0.29814544320106506,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10269_10300,4,32,1,16,1,point,k1_point,False,0.3563694953918457,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_4554_4563,4,9,1,16,1,point,k1_point,True,0.895800769329071,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_3816_3842,4,26,1,16,1,point,k1_point,True,0.8189890384674072,mc3_18,driveact
vp15_run1_2018-05-30-13-05-35_10223_10269,4,47,1,16,1,point,k1_point,False,0.6336188316345215,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_5728_5773,4,44,1,16,1,point,k1_point,False,0.3602450489997864,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_5873_5918,4,45,1,16,1,point,k1_point,False,0.21364232897758484,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20160_20205,4,45,1,16,1,point,k1_point,True,0.7158517837524414,mc3_18,driveact
vp14_run1_2018-05-30-10-11-09_12044_12052,4,8,1,16,1,point,k1_point,True,0.2597372531890869,mc3_18,driveact
vp15_run2_2018-05-30-13-34-33_5773_5786,4,13,1,16,1,point,k1_point,True,0.8790496587753296,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_16240_16271,4,31,1,16,1,point,k1_point,True,0.6102963089942932,mc3_18,driveact
vp14_run2_2018-05-30-10-42-33_20251_20272,4,20,1,16,1,point,k1_point,False,0.18666993081569672,mc3_18,driveact
