config,top1,n,mean_distinct,model,dataset,mode,budget
k16_box,0.6540178571428571,448,15.491071428571429,mc3_18,driveact,antialias,16
k16_point,0.6941964285714286,448,15.491071428571429,mc3_18,driveact,antialias,16
k1_box,0.39285714285714285,448,1.0,mc3_18,driveact,antialias,16
k1_point,0.4107142857142857,448,1.0,mc3_18,driveact,antialias,16
k2_box,0.4732142857142857,448,2.0,mc3_18,driveact,antialias,16
k2_point,0.5178571428571429,448,2.0,mc3_18,driveact,antialias,16
k4_box,0.5535714285714286,448,4.0,mc3_18,driveact,antialias,16
k4_point,0.6205357142857143,448,4.0,mc3_18,driveact,antialias,16
k8_box,0.6428571428571429,448,7.993303571428571,mc3_18,driveact,antialias,16
k8_point,0.6852678571428571,448,7.993303571428571,mc3_18,driveact,antialias,16
