coverage,stride,top1,n,model,dataset
10,1,0.203125,448,r3d_18,driveact
10,2,0.19642857142857142,448,r3d_18,driveact
10,4,0.19866071428571427,448,r3d_18,driveact
10,8,0.18973214285714285,448,r3d_18,driveact
10,16,0.18973214285714285,448,r3d_18,driveact
25,1,0.22321428571428573,448,r3d_18,driveact
25,2,0.21651785714285715,448,r3d_18,driveact
25,4,0.20758928571428573,448,r3d_18,driveact
25,8,0.19642857142857142,448,r3d_18,driveact
25,16,0.18973214285714285,448,r3d_18,driveact
50,1,0.25223214285714285,448,r3d_18,driveact
50,2,0.24553571428571427,448,r3d_18,driveact
50,4,0.21651785714285715,448,r3d_18,driveact
50,8,0.20089285714285715,448,r3d_18,driveact
50,16,0.19419642857142858,448,r3d_18,driveact
75,1,0.2767857142857143,448,r3d_18,driveact
75,2,0.25669642857142855,448,r3d_18,driveact
75,4,0.24330357142857142,448,r3d_18,driveact
75,8,0.22991071428571427,448,r3d_18,driveact
75,16,0.203125,448,r3d_18,driveact
100,1,0.296875,448,r3d_18,driveact
100,2,0.27455357142857145,448,r3d_18,driveact
100,4,0.24553571428571427,448,r3d_18,driveact
100,8,0.23214285714285715,448,r3d_18,driveact
100,16,0.20982142857142858,448,r3d_18,driveact
