coverage,stride,top1,n,model,dataset
10,1,0.0095065640561339,4418,r3d_18,autsl
10,2,0.0067904028972385,4418,r3d_18,autsl
10,4,0.0047532820280669,4418,r3d_18,autsl
10,8,0.0038478949751018,4418,r3d_18,autsl
10,16,0.0038478949751018,4418,r3d_18,autsl
25,1,0.0337256677229515,4418,r3d_18,autsl
25,2,0.0350837483023992,4418,r3d_18,autsl
25,4,0.0212765957446808,4418,r3d_18,autsl
25,8,0.0126754187415119,4418,r3d_18,autsl
25,16,0.0072430964237211,4418,r3d_18,autsl
50,1,0.2245359891353553,4418,r3d_18,autsl
50,2,0.2709370755998189,4418,r3d_18,autsl
50,4,0.3503847894975102,4418,r3d_18,autsl
50,8,0.1530104119511091,4418,r3d_18,autsl
50,16,0.0511543684925305,4418,r3d_18,autsl
75,1,0.650520597555455,4418,r3d_18,autsl
75,2,0.6353553644182888,4418,r3d_18,autsl
75,4,0.7195563603440471,4418,r3d_18,autsl
75,8,0.3250339520144862,4418,r3d_18,autsl
75,16,0.1090991398822996,4418,r3d_18,autsl
100,1,0.8374830239927569,4418,r3d_18,autsl
100,2,0.8322770484382074,4418,r3d_18,autsl
100,4,0.7788592123132639,4418,r3d_18,autsl
100,8,0.3134902670891806,4418,r3d_18,autsl
100,16,0.0620190131281122,4418,r3d_18,autsl
