video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,16,1,k1,True,0.9996702671051025,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,16,1,k1,True,0.9594288468360901,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,16,1,k1,True,0.9449430108070374,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,16,1,k1,True,0.9910338521003723,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,16,1,k1,False,0.9109944105148315,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,16,1,k1,False,0.8194279670715332,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,16,1,k1,True,0.9404343962669373,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,16,1,k1,True,0.9972776770591736,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,16,1,k1,True,0.9791797995567322,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,16,1,k1,True,0.8916898369789124,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,16,1,k1,True,0.9955216646194458,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,16,1,k1,True,0.7815634608268738,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,16,1,k1,True,0.9989787340164185,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,16,1,k1,True,0.9686225056648254,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,16,1,k1,True,0.9916579127311707,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,16,1,k1,True,0.9905966520309448,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,16,1,k1,True,0.999542236328125,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,16,1,k1,True,0.9969580173492432,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,16,1,k1,True,0.8817428946495056,r2plus1d_18,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,16,1,k1,True,0.9970489144325256,r2plus1d_18,ucf101
v_ApplyLipstick_g03_c04,1,142,1,16,1,k1,False,0.6981658935546875,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c05,1,156,1,16,1,k1,False,0.6832777857780457,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c03,1,113,1,16,1,k1,True,0.7544066309928894,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c03,1,226,1,16,1,k1,True,0.9516097903251648,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c05,1,169,1,16,1,k1,False,0.7269476056098938,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c01,1,98,1,16,1,k1,True,0.9924667477607727,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c03,1,98,1,16,1,k1,False,0.7792330980300903,r2plus1d_18,ucf101
v_ApplyLipstick_g04_c02,1,144,1,16,1,k1,False,0.6174290180206299,r2plus1d_18,ucf101
v_ApplyLipstick_g05_c01,1,177,1,16,1,k1,True,0.6925504207611084,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c04,1,185,1,16,1,k1,True,0.7376225590705872,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c01,1,149,1,16,1,k1,True,0.975423276424408,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c01,1,127,1,16,1,k1,False,0.7084258794784546,r2plus1d_18,ucf101
v_ApplyLipstick_g06_c04,1,523,1,16,1,k1,True,0.9994414448738098,r2plus1d_18,ucf101
v_ApplyLipstick_g03_c02,1,108,1,16,1,k1,True,0.96147620677948,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c01,1,270,1,16,1,k1,True,0.9890868663787842,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c05,1,213,1,16,1,k1,True,0.9978269934654236,r2plus1d_18,ucf101
v_ApplyLipstick_g02_c02,1,118,1,16,1,k1,False,0.7698681354522705,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c04,1,163,1,16,1,k1,False,0.9061370491981506,r2plus1d_18,ucf101
v_ApplyLipstick_g07_c02,1,125,1,16,1,k1,False,0.8117321729660034,r2plus1d_18,ucf101
v_ApplyLipstick_g01_c02,1,160,1,16,1,k1,True,0.9980098605155945,r2plus1d_18,ucf101
v_Archery_g01_c06,2,108,1,16,1,k1,True,0.29879531264305115,r2plus1d_18,ucf101
v_Archery_g05_c01,2,455,1,16,1,k1,True,0.2761876881122589,r2plus1d_18,ucf101
v_Archery_g01_c07,2,143,1,16,1,k1,False,0.2279868721961975,r2plus1d_18,ucf101
v_Archery_g04_c04,2,135,1,16,1,k1,True,0.38292622566223145,r2plus1d_18,ucf101
v_Archery_g07_c03,2,51,1,16,1,k1,False,0.19245991110801697,r2plus1d_18,ucf101
v_Archery_g03_c03,2,125,1,16,1,k1,False,0.25227946043014526,r2plus1d_18,ucf101
v_Archery_g01_c03,2,158,1,16,1,k1,False,0.20889562368392944,r2plus1d_18,ucf101
v_Archery_g06_c01,2,81,1,16,1,k1,False,0.2451477199792862,r2plus1d_18,ucf101
v_Archery_g02_c01,2,158,1,16,1,k1,True,0.49849024415016174,r2plus1d_18,ucf101
v_Archery_g07_c05,2,64,1,16,1,k1,False,0.15262921154499054,r2plus1d_18,ucf101
v_Archery_g06_c06,2,132,1,16,1,k1,False,0.08867402374744415,r2plus1d_18,ucf101
v_Archery_g03_c04,2,138,1,16,1,k1,True,0.14975494146347046,r2plus1d_18,ucf101
