coverage,stride,top1,n,model,dataset
10,1,0.21875,448,vivit,driveact
10,2,0.21205357142857142,448,vivit,driveact
10,4,0.19419642857142858,448,vivit,driveact
10,8,0.18303571428571427,448,vivit,driveact
10,16,0.18303571428571427,448,vivit,driveact
25,1,0.25892857142857145,448,vivit,driveact
25,2,0.22991071428571427,448,vivit,driveact
25,4,0.22991071428571427,448,vivit,driveact
25,8,0.20758928571428573,448,vivit,driveact
25,16,0.18303571428571427,448,vivit,driveact
50,1,0.32589285714285715,448,vivit,driveact
50,2,0.3013392857142857,448,vivit,driveact
50,4,0.265625,448,vivit,driveact
50,8,0.23883928571428573,448,vivit,driveact
50,16,0.21651785714285715,448,vivit,driveact
75,1,0.36160714285714285,448,vivit,driveact
75,2,0.34598214285714285,448,vivit,driveact
75,4,0.296875,448,vivit,driveact
75,8,0.265625,448,vivit,driveact
75,16,0.234375,448,vivit,driveact
100,1,0.41517857142857145,448,vivit,driveact
100,2,0.40848214285714285,448,vivit,driveact
100,4,0.3325892857142857,448,vivit,driveact
100,8,0.2924107142857143,448,vivit,driveact
100,16,0.24553571428571427,448,vivit,driveact
