coverage,stride,top1,n,model,dataset
10,1,0.13627450980392156,1020,r2plus1d_18,epic_kitchens
10,2,0.13137254901960785,1020,r2plus1d_18,epic_kitchens
10,4,0.12156862745098039,1020,r2plus1d_18,epic_kitchens
10,8,0.10392156862745099,1020,r2plus1d_18,epic_kitchens
10,16,0.08529411764705883,1020,r2plus1d_18,epic_kitchens
25,1,0.21470588235294116,1020,r2plus1d_18,epic_kitchens
25,2,0.20980392156862746,1020,r2plus1d_18,epic_kitchens
25,4,0.2,1020,r2plus1d_18,epic_kitchens
25,8,0.16568627450980392,1020,r2plus1d_18,epic_kitchens
25,16,0.1284313725490196,1020,r2plus1d_18,epic_kitchens
50,1,0.2754901960784314,1020,r2plus1d_18,epic_kitchens
50,2,0.27941176470588236,1020,r2plus1d_18,epic_kitchens
50,4,0.2647058823529412,1020,r2plus1d_18,epic_kitchens
50,8,0.22745098039215686,1020,r2plus1d_18,epic_kitchens
50,16,0.19117647058823528,1020,r2plus1d_18,epic_kitchens
75,1,0.30980392156862746,1020,r2plus1d_18,epic_kitchens
75,2,0.31176470588235294,1020,r2plus1d_18,epic_kitchens
75,4,0.30980392156862746,1020,r2plus1d_18,epic_kitchens
75,8,0.26862745098039215,1020,r2plus1d_18,epic_kitchens
75,16,0.22254901960784312,1020,r2plus1d_18,epic_kitchens
100,1,0.3352941176470588,1020,r2plus1d_18,epic_kitchens
100,2,0.3392156862745098,1020,r2plus1d_18,epic_kitchens
100,4,0.3254901960784314,1020,r2plus1d_18,epic_kitchens
100,8,0.2931372549019608,1020,r2plus1d_18,epic_kitchens
100,16,0.23627450980392156,1020,r2plus1d_18,epic_kitchens
