config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.8259887005649718,885,31.924293785310734,slowfast_r50,hmdb51,covstride,32
cov100_s16,0.5141242937853108,885,6.392090395480226,slowfast_r50,hmdb51,covstride,32
cov100_s2,0.8158192090395481,885,29.563841807909604,slowfast_r50,hmdb51,covstride,32
cov100_s4,0.752542372881356,885,20.654237288135594,slowfast_r50,hmdb51,covstride,32
cov100_s8,0.5683615819209039,885,11.875706214689265,slowfast_r50,hmdb51,covstride,32
cov10_s1,0.4180790960451977,885,9.413559322033898,slowfast_r50,hmdb51,covstride,32
cov10_s16,0.3480225988700565,885,1.1288135593220339,slowfast_r50,hmdb51,covstride,32
cov10_s2,0.415819209039548,885,4.996610169491525,slowfast_r50,hmdb51,covstride,32
cov10_s4,0.392090395480226,885,2.7073446327683617,slowfast_r50,hmdb51,covstride,32
cov10_s8,0.37175141242937854,885,1.528813559322034,slowfast_r50,hmdb51,covstride,32
cov25_s1,0.5242937853107345,885,20.384180790960453,slowfast_r50,hmdb51,covstride,32
cov25_s16,0.4214689265536723,885,2.016949152542373,slowfast_r50,hmdb51,covstride,32
cov25_s2,0.47570621468926555,885,11.662146892655366,slowfast_r50,hmdb51,covstride,32
cov25_s4,0.45875706214689266,885,6.2531073446327685,slowfast_r50,hmdb51,covstride,32
cov25_s8,0.4350282485875706,885,3.4847457627118645,slowfast_r50,hmdb51,covstride,32
cov50_s1,0.7062146892655368,885,29.46779661016949,slowfast_r50,hmdb51,covstride,32
cov50_s16,0.4655367231638418,885,3.5096045197740113,slowfast_r50,hmdb51,covstride,32
cov50_s2,0.6666666666666666,885,20.46553672316384,slowfast_r50,hmdb51,covstride,32
cov50_s4,0.5175141242937853,885,11.75819209039548,slowfast_r50,hmdb51,covstride,32
cov50_s8,0.5005649717514125,885,6.315254237288135,slowfast_r50,hmdb51,covstride,32
cov75_s1,0.8056497175141243,885,31.568361581920904,slowfast_r50,hmdb51,covstride,32
cov75_s16,0.5005649717514125,885,4.925423728813559,slowfast_r50,hmdb51,covstride,32
cov75_s2,0.784180790960452,885,26.90508474576271,slowfast_r50,hmdb51,covstride,32
cov75_s4,0.672316384180791,885,16.52542372881356,slowfast_r50,hmdb51,covstride,32
cov75_s8,0.5141242937853108,885,9.302824858757063,slowfast_r50,hmdb51,covstride,32
