coverage,stride,top1,n,model,dataset
10,1,0.7227722772277227,2020,timesformer,ucf101
10,2,0.7183168316831683,2020,timesformer,ucf101
10,4,0.7064356435643564,2020,timesformer,ucf101
10,8,0.6797029702970298,2020,timesformer,ucf101
10,16,0.6396039603960396,2020,timesformer,ucf101
25,1,0.7821782178217822,2020,timesformer,ucf101
25,2,0.7777227722772277,2020,timesformer,ucf101
25,4,0.7762376237623763,2020,timesformer,ucf101
25,8,0.7594059405940594,2020,timesformer,ucf101
25,16,0.7292079207920792,2020,timesformer,ucf101
50,1,0.8222772277227722,2020,timesformer,ucf101
50,2,0.8272277227722772,2020,timesformer,ucf101
50,4,0.8252475247524752,2020,timesformer,ucf101
50,8,0.8207920792079207,2020,timesformer,ucf101
50,16,0.7985148514851486,2020,timesformer,ucf101
75,1,0.8400990099009901,2020,timesformer,ucf101
75,2,0.8386138613861386,2020,timesformer,ucf101
75,4,0.8356435643564356,2020,timesformer,ucf101
75,8,0.8381188118811881,2020,timesformer,ucf101
75,16,0.8321782178217821,2020,timesformer,ucf101
100,1,0.8579207920792079,2020,timesformer,ucf101
100,2,0.8539603960396039,2020,timesformer,ucf101
100,4,0.8544554455445544,2020,timesformer,ucf101
100,8,0.8504950495049505,2020,timesformer,ucf101
100,16,0.8495049504950495,2020,timesformer,ucf101
