coverage,stride,top1,n,model,dataset
10,1,0.04647806004618937,3464,timesformer,ssv2
10,2,0.03926096997690531,3464,timesformer,ssv2
10,4,0.03146651270207852,3464,timesformer,ssv2
10,8,0.02800230946882217,3464,timesformer,ssv2
10,16,0.02800230946882217,3464,timesformer,ssv2
25,1,0.1056581986143187,3464,timesformer,ssv2
25,2,0.09497690531177828,3464,timesformer,ssv2
25,4,0.07736720554272518,3464,timesformer,ssv2
25,8,0.05196304849884527,3464,timesformer,ssv2
25,16,0.03031177829099307,3464,timesformer,ssv2
50,1,0.21922965537214018,3453,timesformer,ssv2
50,2,0.21713954834973942,3454,timesformer,ssv2
50,4,0.19380966155626267,3457,timesformer,ssv2
50,8,0.12988140005785362,3457,timesformer,ssv2
50,16,0.06293302540415704,3464,timesformer,ssv2
75,1,0.3287914691943128,3376,timesformer,ssv2
75,2,0.32297217288336294,3378,timesformer,ssv2
75,4,0.3225901833234772,3382,timesformer,ssv2
75,8,0.2638235294117647,3400,timesformer,ssv2
75,16,0.13434579439252337,3424,timesformer,ssv2
100,1,0.3569465648854962,3275,timesformer,ssv2
100,2,0.3569249542403905,3278,timesformer,ssv2
100,4,0.35583941605839414,3288,timesformer,ssv2
100,8,0.3254473764027904,3297,timesformer,ssv2
100,16,0.20108043217286914,3332,timesformer,ssv2
