coverage,stride,top1,n,model,dataset
10,1,0.4207920792079208,2020,mc3_18,ucf101
10,2,0.4094059405940594,2020,mc3_18,ucf101
10,4,0.38514851485148516,2020,mc3_18,ucf101
10,8,0.3485148514851485,2020,mc3_18,ucf101
10,16,0.32574257425742575,2020,mc3_18,ucf101
25,1,0.49455445544554455,2020,mc3_18,ucf101
25,2,0.4881188118811881,2020,mc3_18,ucf101
25,4,0.47277227722772275,2020,mc3_18,ucf101
25,8,0.4183168316831683,2020,mc3_18,ucf101
25,16,0.36584158415841583,2020,mc3_18,ucf101
50,1,0.5514851485148515,2020,mc3_18,ucf101
50,2,0.5480198019801981,2020,mc3_18,ucf101
50,4,0.549009900990099,2020,mc3_18,ucf101
50,8,0.5153465346534654,2020,mc3_18,ucf101
50,16,0.451980198019802,2020,mc3_18,ucf101
75,1,0.5762376237623762,2020,mc3_18,ucf101
75,2,0.5762376237623762,2020,mc3_18,ucf101
75,4,0.5757425742574257,2020,mc3_18,ucf101
75,8,0.556930693069307,2020,mc3_18,ucf101
75,16,0.499009900990099,2020,mc3_18,ucf101
100,1,0.5881188118811881,2020,mc3_18,ucf101
100,2,0.5910891089108911,2020,mc3_18,ucf101
100,4,0.5900990099009901,2020,mc3_18,ucf101
100,8,0.5777227722772277,2020,mc3_18,ucf101
100,16,0.5326732673267327,2020,mc3_18,ucf101
