coverage,stride,top1,n,model,dataset
10,1,0.5152542372881356,885,timesformer,hmdb51
10,2,0.503954802259887,885,timesformer,hmdb51
10,4,0.47796610169491527,885,timesformer,hmdb51
10,8,0.4293785310734463,885,timesformer,hmdb51
10,16,0.39887005649717516,885,timesformer,hmdb51
25,1,0.6361581920903955,885,timesformer,hmdb51
25,2,0.6259887005649718,885,timesformer,hmdb51
25,4,0.6067796610169491,885,timesformer,hmdb51
25,8,0.576271186440678,885,timesformer,hmdb51
25,16,0.5152542372881356,885,timesformer,hmdb51
50,1,0.7333333333333333,885,timesformer,hmdb51
50,2,0.7299435028248588,885,timesformer,hmdb51
50,4,0.7254237288135593,885,timesformer,hmdb51
50,8,0.6870056497175141,885,timesformer,hmdb51
50,16,0.6451977401129944,885,timesformer,hmdb51
75,1,0.7830508474576271,885,timesformer,hmdb51
75,2,0.7762711864406779,885,timesformer,hmdb51
75,4,0.7672316384180791,885,timesformer,hmdb51
75,8,0.7480225988700565,885,timesformer,hmdb51
75,16,0.7209039548022599,885,timesformer,hmdb51
100,1,0.7796610169491526,885,timesformer,hmdb51
100,2,0.784180790960452,885,timesformer,hmdb51
100,4,0.7807909604519774,885,timesformer,hmdb51
100,8,0.7717514124293785,885,timesformer,hmdb51
100,16,0.751412429378531,885,timesformer,hmdb51
