coverage,stride,top1,n,model,dataset
10,1,0.17857142857142858,448,slowfast_r50,driveact
10,2,0.15625,448,slowfast_r50,driveact
10,4,0.15178571428571427,448,slowfast_r50,driveact
10,8,0.14732142857142858,448,slowfast_r50,driveact
10,16,0.14732142857142858,448,slowfast_r50,driveact
25,1,0.24553571428571427,448,slowfast_r50,driveact
25,2,0.22991071428571427,448,slowfast_r50,driveact
25,4,0.17633928571428573,448,slowfast_r50,driveact
25,8,0.16294642857142858,448,slowfast_r50,driveact
25,16,0.14732142857142858,448,slowfast_r50,driveact
50,1,0.29017857142857145,448,slowfast_r50,driveact
50,2,0.31026785714285715,448,slowfast_r50,driveact
50,4,0.24107142857142858,448,slowfast_r50,driveact
50,8,0.19196428571428573,448,slowfast_r50,driveact
50,16,0.171875,448,slowfast_r50,driveact
75,1,0.2924107142857143,448,slowfast_r50,driveact
75,2,0.29464285714285715,448,slowfast_r50,driveact
75,4,0.31026785714285715,448,slowfast_r50,driveact
75,8,0.22767857142857142,448,slowfast_r50,driveact
75,16,0.16964285714285715,448,slowfast_r50,driveact
100,1,0.3169642857142857,448,slowfast_r50,driveact
100,2,0.3125,448,slowfast_r50,driveact
100,4,0.30357142857142855,448,slowfast_r50,driveact
100,8,0.2611607142857143,448,slowfast_r50,driveact
100,16,0.17633928571428573,448,slowfast_r50,driveact
