coverage,stride,top1,n,model,dataset
10,1,0.8272277227722772,2020,timesformer,ucf101
10,2,0.8257425742574257,2020,timesformer,ucf101
10,4,0.8128712871287128,2020,timesformer,ucf101
10,8,0.7910891089108911,2020,timesformer,ucf101
10,16,0.7287128712871287,2020,timesformer,ucf101
25,1,0.8668316831683168,2020,timesformer,ucf101
25,2,0.8633663366336634,2020,timesformer,ucf101
25,4,0.8608910891089109,2020,timesformer,ucf101
25,8,0.8544554455445544,2020,timesformer,ucf101
25,16,0.8252475247524752,2020,timesformer,ucf101
50,1,0.8920792079207921,2020,timesformer,ucf101
50,2,0.8965346534653466,2020,timesformer,ucf101
50,4,0.8915841584158416,2020,timesformer,ucf101
50,8,0.8940594059405941,2020,timesformer,ucf101
50,16,0.8797029702970297,2020,timesformer,ucf101
75,1,0.9034653465346536,2020,timesformer,ucf101
75,2,0.905940594059406,2020,timesformer,ucf101
75,4,0.907920792079208,2020,timesformer,ucf101
75,8,0.907920792079208,2020,timesformer,ucf101
75,16,0.899009900990099,2020,timesformer,ucf101
100,1,0.9103960396039604,2020,timesformer,ucf101
100,2,0.9094059405940594,2020,timesformer,ucf101
100,4,0.9108910891089109,2020,timesformer,ucf101
100,8,0.9113861386138614,2020,timesformer,ucf101
100,16,0.9103960396039604,2020,timesformer,ucf101
