coverage,stride,top1,n,model,dataset
10,1,0.3794642857142857,448,videomae,driveact
10,2,0.35714285714285715,448,videomae,driveact
10,4,0.34375,448,videomae,driveact
10,8,0.3236607142857143,448,videomae,driveact
10,16,0.3236607142857143,448,videomae,driveact
25,1,0.48660714285714285,448,videomae,driveact
25,2,0.44642857142857145,448,videomae,driveact
25,4,0.38839285714285715,448,videomae,driveact
25,8,0.3705357142857143,448,videomae,driveact
25,16,0.3236607142857143,448,videomae,driveact
50,1,0.6272321428571429,448,videomae,driveact
50,2,0.5714285714285714,448,videomae,driveact
50,4,0.46651785714285715,448,videomae,driveact
50,8,0.375,448,videomae,driveact
50,16,0.359375,448,videomae,driveact
75,1,0.7276785714285714,448,videomae,driveact
75,2,0.6986607142857143,448,videomae,driveact
75,4,0.5580357142857143,448,videomae,driveact
75,8,0.4330357142857143,448,videomae,driveact
75,16,0.38392857142857145,448,videomae,driveact
100,1,0.7299107142857143,448,videomae,driveact
100,2,0.7209821428571429,448,videomae,driveact
100,4,0.6450892857142857,448,videomae,driveact
100,8,0.48214285714285715,448,videomae,driveact
100,16,0.390625,448,videomae,driveact
