video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,6,16,10,span10,False,0.5019359588623047,r3d_18,autsl
signer1_sample276_color,0,65,6,16,10,span10,False,0.7221296429634094,r3d_18,autsl
signer35_sample610_color,0,71,7,16,10,span10,True,0.4787865877151489,r3d_18,autsl
signer35_sample390_color,0,75,8,16,10,span10,True,0.998723566532135,r3d_18,autsl
signer18_sample539_color,0,64,6,16,10,span10,False,0.9905228018760681,r3d_18,autsl
signer1_sample778_color,0,63,6,16,10,span10,False,0.984727144241333,r3d_18,autsl
signer11_sample469_color,0,45,4,16,10,span10,False,0.8676608204841614,r3d_18,autsl
signer1_sample319_color,0,68,7,16,10,span10,False,0.24593926966190338,r3d_18,autsl
signer11_sample120_color,0,48,5,16,10,span10,False,0.9946487545967102,r3d_18,autsl
signer25_sample64_color,0,46,5,16,10,span10,False,0.8633961081504822,r3d_18,autsl
signer16_sample254_color,0,61,6,16,10,span10,False,0.23252466320991516,r3d_18,autsl
signer35_sample286_color,0,61,6,16,10,span10,True,0.4538946747779846,r3d_18,autsl
signer25_sample285_color,0,53,5,16,10,span10,False,0.8709153532981873,r3d_18,autsl
signer18_sample482_color,0,67,7,16,10,span10,False,0.55234295129776,r3d_18,autsl
signer16_sample365_color,0,58,6,16,10,span10,False,0.5169330835342407,r3d_18,autsl
signer11_sample66_color,0,49,5,16,10,span10,False,0.9650730490684509,r3d_18,autsl
signer1_sample1090_color,0,58,6,16,10,span10,False,0.8007462620735168,r3d_18,autsl
signer18_sample5_color,0,72,7,16,10,span10,False,0.5145884156227112,r3d_18,autsl
signer1_sample1094_color,0,61,6,16,10,span10,False,0.4541948437690735,r3d_18,autsl
signer25_sample431_color,0,56,6,16,10,span10,False,0.8063438534736633,r3d_18,autsl
signer25_sample372_color,1,58,6,16,10,span10,False,0.25805792212486267,r3d_18,autsl
signer18_sample243_color,1,55,6,16,10,span10,False,0.10231185704469681,r3d_18,autsl
signer35_sample603_color,1,55,6,16,10,span10,False,0.6955764889717102,r3d_18,autsl
signer18_sample436_color,1,61,6,16,10,span10,False,0.4925183355808258,r3d_18,autsl
signer11_sample397_color,1,38,4,16,10,span10,False,0.7568733096122742,r3d_18,autsl
signer1_sample936_color,1,55,6,16,10,span10,False,0.5577755570411682,r3d_18,autsl
signer16_sample330_color,1,62,6,16,10,span10,False,0.12076357752084732,r3d_18,autsl
signer1_sample57_color,1,51,5,16,10,span10,False,0.2307324856519699,r3d_18,autsl
signer1_sample377_color,1,52,5,16,10,span10,False,0.24567049741744995,r3d_18,autsl
signer35_sample92_color,1,51,5,16,10,span10,False,0.4169044494628906,r3d_18,autsl
signer1_sample989_color,1,55,6,16,10,span10,False,0.7659762501716614,r3d_18,autsl
signer25_sample463_color,1,58,6,16,10,span10,False,0.16825367510318756,r3d_18,autsl
signer1_sample198_color,1,51,5,16,10,span10,False,0.3945290744304657,r3d_18,autsl
signer18_sample652_color,1,69,7,16,10,span10,False,0.2993607223033905,r3d_18,autsl
signer11_sample453_color,1,39,4,16,10,span10,False,0.26964619755744934,r3d_18,autsl
signer16_sample126_color,1,67,7,16,10,span10,False,0.08238156884908676,r3d_18,autsl
signer1_sample829_color,1,56,6,16,10,span10,False,0.6428370475769043,r3d_18,autsl
signer11_sample242_color,1,37,4,16,10,span10,False,0.748927116394043,r3d_18,autsl
signer25_sample110_color,1,56,6,16,10,span10,False,0.36839863657951355,r3d_18,autsl
signer11_sample639_color,2,43,4,16,10,span10,False,0.20300446450710297,r3d_18,autsl
signer25_sample375_color,2,44,4,16,10,span10,False,0.09302885830402374,r3d_18,autsl
signer35_sample601_color,2,71,7,16,10,span10,False,0.5616218447685242,r3d_18,autsl
signer1_sample270_color,2,72,7,16,10,span10,True,0.9960117340087891,r3d_18,autsl
signer18_sample120_color,2,64,6,16,10,span10,True,0.591735303401947,r3d_18,autsl
signer25_sample185_color,2,53,5,16,10,span10,False,0.10918904095888138,r3d_18,autsl
signer18_sample448_color,2,76,8,16,10,span10,False,0.18744556605815887,r3d_18,autsl
signer35_sample159_color,2,59,6,16,10,span10,False,0.7136637568473816,r3d_18,autsl
signer16_sample324_color,2,75,8,16,10,span10,False,0.7184949517250061,r3d_18,autsl
signer18_sample347_color,2,66,7,16,10,span10,True,0.8886849284172058,r3d_18,autsl
signer1_sample950_color,2,72,7,16,10,span10,False,0.17453508079051971,r3d_18,autsl
signer1_sample1100_color,2,70,7,16,10,span10,False,0.6382224559783936,r3d_18,autsl
signer1_sample509_color,2,74,7,16,10,span10,True,0.9800262451171875,r3d_18,autsl
signer11_sample430_color,2,44,4,16,10,span10,False,0.1910068392753601,r3d_18,autsl
signer1_sample169_color,2,70,7,16,10,span10,False,0.6982846856117249,r3d_18,autsl
signer16_sample56_color,2,69,7,16,10,span10,False,0.4820140302181244,r3d_18,autsl
signer25_sample220_color,2,47,5,16,10,span10,False,0.16152256727218628,r3d_18,autsl
signer35_sample426_color,2,62,6,16,10,span10,False,0.36072173714637756,r3d_18,autsl
signer11_sample142_color,2,44,4,16,10,span10,False,0.3013707995414734,r3d_18,autsl
signer1_sample432_color,2,76,8,16,10,span10,True,0.9729212522506714,r3d_18,autsl
signer1_sample648_color,3,65,6,16,10,span10,False,0.16238486766815186,r3d_18,autsl
signer16_sample315_color,3,71,7,16,10,span10,False,0.5204713344573975,r3d_18,autsl
signer11_sample327_color,3,43,4,16,10,span10,False,0.5169792175292969,r3d_18,autsl
signer18_sample323_color,3,62,6,16,10,span10,False,0.5157920718193054,r3d_18,autsl
signer11_sample565_color,3,46,5,16,10,span10,False,0.30268555879592896,r3d_18,autsl
signer18_sample138_color,3,76,8,16,10,span10,False,0.5877164006233215,r3d_18,autsl
signer1_sample1092_color,3,73,7,16,10,span10,False,0.21202437579631805,r3d_18,autsl
signer1_sample166_color,3,59,6,16,10,span10,False,0.32025057077407837,r3d_18,autsl
signer25_sample212_color,3,63,6,16,10,span10,False,0.33736294507980347,r3d_18,autsl
signer18_sample500_color,3,76,8,16,10,span10,False,0.9822335839271545,r3d_18,autsl
signer25_sample536_color,3,61,6,16,10,span10,False,0.3832668662071228,r3d_18,autsl
signer1_sample709_color,3,68,7,16,10,span10,False,0.2687118351459503,r3d_18,autsl
signer11_sample341_color,3,43,4,16,10,span10,False,0.5071006417274475,r3d_18,autsl
signer35_sample119_color,3,78,8,16,10,span10,False,0.3849695324897766,r3d_18,autsl
signer1_sample68_color,3,68,7,16,10,span10,False,0.30978044867515564,r3d_18,autsl
signer1_sample118_color,3,63,6,16,10,span10,False,0.1585463434457779,r3d_18,autsl
signer16_sample14_color,3,73,7,16,10,span10,False,0.19530369341373444,r3d_18,autsl
signer35_sample554_color,3,73,7,16,10,span10,False,0.6036297678947449,r3d_18,autsl
signer25_sample92_color,3,59,6,16,10,span10,False,0.26048269867897034,r3d_18,autsl
signer18_sample268_color,4,65,6,16,10,span10,False,0.48426109552383423,r3d_18,autsl
signer16_sample77_color,4,64,6,16,10,span10,False,0.4224916994571686,r3d_18,autsl
signer35_sample501_color,4,82,8,16,10,span10,False,0.45039108395576477,r3d_18,autsl
signer35_sample93_color,4,80,8,16,10,span10,False,0.3462993800640106,r3d_18,autsl
signer11_sample544_color,4,48,5,16,10,span10,False,0.5342514514923096,r3d_18,autsl
signer16_sample102_color,4,63,6,16,10,span10,False,0.6826982498168945,r3d_18,autsl
signer25_sample104_color,4,59,6,16,10,span10,False,0.3551648259162903,r3d_18,autsl
signer25_sample109_color,4,59,6,16,10,span10,False,0.2631702423095703,r3d_18,autsl
signer1_sample102_color,4,66,7,16,10,span10,False,0.3695732653141022,r3d_18,autsl
signer1_sample653_color,4,66,7,16,10,span10,False,0.4555613696575165,r3d_18,autsl
signer11_sample658_color,4,41,4,16,10,span10,False,0.6967656016349792,r3d_18,autsl
signer1_sample1326_color,4,66,7,16,10,span10,False,0.4232819676399231,r3d_18,autsl
signer35_sample61_color,4,81,8,16,10,span10,False,0.25583627820014954,r3d_18,autsl
signer1_sample548_color,4,64,6,16,10,span10,False,0.43273741006851196,r3d_18,autsl
signer11_sample44_color,4,41,4,16,10,span10,False,0.9785736203193665,r3d_18,autsl
signer1_sample127_color,4,62,6,16,10,span10,False,0.6408771276473999,r3d_18,autsl
signer18_sample362_color,4,72,7,16,10,span10,False,0.7995233535766602,r3d_18,autsl
signer25_sample72_color,4,53,5,16,10,span10,False,0.3450438380241394,r3d_18,autsl
signer1_sample1040_color,4,67,7,16,10,span10,False,0.16484296321868896,r3d_18,autsl
signer18_sample332_color,4,75,8,16,10,span10,False,0.4623590409755707,r3d_18,autsl
signer18_sample343_color,5,66,7,16,10,span10,True,0.5537289381027222,r3d_18,autsl
signer1_sample1130_color,5,61,6,16,10,span10,False,0.4025222659111023,r3d_18,autsl
signer35_sample555_color,5,58,6,16,10,span10,False,0.21039333939552307,r3d_18,autsl
signer25_sample221_color,5,68,7,16,10,span10,False,0.26058289408683777,r3d_18,autsl
signer35_sample234_color,5,58,6,16,10,span10,False,0.1514785885810852,r3d_18,autsl
signer11_sample619_color,5,47,5,16,10,span10,False,0.1655721515417099,r3d_18,autsl
signer25_sample56_color,5,69,7,16,10,span10,False,0.2535397410392761,r3d_18,autsl
signer16_sample176_color,5,61,6,16,10,span10,False,0.1254911571741104,r3d_18,autsl
signer18_sample645_color,5,60,6,16,10,span10,False,0.173964262008667,r3d_18,autsl
signer11_sample180_color,5,49,5,16,10,span10,False,0.08286616206169128,r3d_18,autsl
signer35_sample20_color,5,62,6,16,10,span10,False,0.26301950216293335,r3d_18,autsl
signer11_sample592_color,5,46,5,16,10,span10,False,0.13384422659873962,r3d_18,autsl
signer1_sample1249_color,5,61,6,16,10,span10,False,0.09027113765478134,r3d_18,autsl
signer1_sample511_color,5,56,6,16,10,span10,False,0.150850310921669,r3d_18,autsl
signer16_sample161_color,5,67,7,16,10,span10,False,0.11923355609178543,r3d_18,autsl
signer25_sample423_color,5,66,7,16,10,span10,False,0.2656135857105255,r3d_18,autsl
signer1_sample838_color,5,61,6,16,10,span10,False,0.15703365206718445,r3d_18,autsl
signer1_sample282_color,5,60,6,16,10,span10,False,0.24142463505268097,r3d_18,autsl
signer1_sample700_color,5,61,6,16,10,span10,False,0.18993929028511047,r3d_18,autsl
signer18_sample601_color,5,62,6,16,10,span10,True,0.4554149806499481,r3d_18,autsl
signer35_sample631_color,6,70,7,16,10,span10,False,0.12161867320537567,r3d_18,autsl
signer18_sample622_color,6,74,7,16,10,span10,False,0.12420397251844406,r3d_18,autsl
signer25_sample55_color,6,62,6,16,10,span10,False,0.11748724430799484,r3d_18,autsl
signer16_sample107_color,6,67,7,16,10,span10,False,0.3023899793624878,r3d_18,autsl
signer35_sample460_color,6,52,5,16,10,span10,False,0.26023852825164795,r3d_18,autsl
signer18_sample290_color,6,73,7,16,10,span10,False,0.12650616466999054,r3d_18,autsl
signer11_sample145_color,6,48,5,16,10,span10,False,0.1746358722448349,r3d_18,autsl
signer11_sample228_color,6,48,5,16,10,span10,False,0.26718658208847046,r3d_18,autsl
signer16_sample242_color,6,72,7,16,10,span10,False,0.3081914782524109,r3d_18,autsl
signer25_sample23_color,6,64,6,16,10,span10,False,0.1742868572473526,r3d_18,autsl
signer1_sample944_color,0,57,14,16,25,span25,True,0.8707935810089111,r3d_18,autsl
signer1_sample276_color,0,65,16,16,25,span25,True,0.9275274276733398,r3d_18,autsl
signer35_sample610_color,0,71,16,16,25,span25,True,0.9904600381851196,r3d_18,autsl
signer35_sample390_color,0,75,16,16,25,span25,True,0.9997650980949402,r3d_18,autsl
signer18_sample539_color,0,64,16,16,25,span25,True,0.6936970949172974,r3d_18,autsl
signer1_sample778_color,0,63,16,16,25,span25,True,0.9724528789520264,r3d_18,autsl
signer11_sample469_color,0,45,11,16,25,span25,False,0.684882402420044,r3d_18,autsl
signer1_sample319_color,0,68,16,16,25,span25,True,0.9799057841300964,r3d_18,autsl
signer11_sample120_color,0,48,12,16,25,span25,True,0.5541763305664062,r3d_18,autsl
signer25_sample64_color,0,46,12,16,25,span25,False,0.7862856388092041,r3d_18,autsl
signer16_sample254_color,0,61,15,16,25,span25,False,0.17989030480384827,r3d_18,autsl
signer35_sample286_color,0,61,15,16,25,span25,True,0.6220793128013611,r3d_18,autsl
signer25_sample285_color,0,53,13,16,25,span25,False,0.5236087441444397,r3d_18,autsl
signer18_sample482_color,0,67,16,16,25,span25,True,0.5878869891166687,r3d_18,autsl
signer16_sample365_color,0,58,14,16,25,span25,False,0.29087796807289124,r3d_18,autsl
signer11_sample66_color,0,49,12,16,25,span25,True,0.9983617663383484,r3d_18,autsl
signer1_sample1090_color,0,58,14,16,25,span25,False,0.379025936126709,r3d_18,autsl
signer18_sample5_color,0,72,16,16,25,span25,True,0.7195029258728027,r3d_18,autsl
signer1_sample1094_color,0,61,15,16,25,span25,True,0.9088852405548096,r3d_18,autsl
signer25_sample431_color,0,56,14,16,25,span25,True,0.9585912227630615,r3d_18,autsl
