config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.6339285714285714,448,15.491071428571429,r2plus1d_18,driveact,covstride,16
cov100_s16,0.45535714285714285,448,2.6138392857142856,r2plus1d_18,driveact,covstride,16
cov100_s2,0.6428571428571429,448,14.270089285714286,r2plus1d_18,driveact,covstride,16
cov100_s4,0.6138392857142857,448,9.763392857142858,r2plus1d_18,driveact,covstride,16
cov100_s8,0.5602678571428571,448,5.058035714285714,r2plus1d_18,driveact,covstride,16
cov10_s1,0.375,448,3.669642857142857,r2plus1d_18,driveact,covstride,16
cov10_s16,0.31919642857142855,448,1.0,r2plus1d_18,driveact,covstride,16
cov10_s2,0.35044642857142855,448,2.0625,r2plus1d_18,driveact,covstride,16
cov10_s4,0.33035714285714285,448,1.2745535714285714,r2plus1d_18,driveact,covstride,16
cov10_s8,0.31919642857142855,448,1.0,r2plus1d_18,driveact,covstride,16
cov25_s1,0.453125,448,9.401785714285714,r2plus1d_18,driveact,covstride,16
cov25_s16,0.31919642857142855,448,1.0,r2plus1d_18,driveact,covstride,16
cov25_s2,0.43080357142857145,448,4.948660714285714,r2plus1d_18,driveact,covstride,16
cov25_s4,0.3950892857142857,448,2.5691964285714284,r2plus1d_18,driveact,covstride,16
cov25_s8,0.38169642857142855,448,1.7098214285714286,r2plus1d_18,driveact,covstride,16
cov50_s1,0.5446428571428571,448,14.189732142857142,r2plus1d_18,driveact,covstride,16
cov50_s16,0.3794642857142857,448,1.7120535714285714,r2plus1d_18,driveact,covstride,16
cov50_s2,0.5267857142857143,448,9.439732142857142,r2plus1d_18,driveact,covstride,16
cov50_s4,0.46875,448,4.986607142857143,r2plus1d_18,driveact,covstride,16
cov50_s8,0.40625,448,2.578125,r2plus1d_18,driveact,covstride,16
cov75_s1,0.6138392857142857,448,15.0625,r2plus1d_18,driveact,covstride,16
cov75_s16,0.43973214285714285,448,2.4464285714285716,r2plus1d_18,driveact,covstride,16
cov75_s2,0.5959821428571429,448,13.453125,r2plus1d_18,driveact,covstride,16
cov75_s4,0.5758928571428571,448,7.444196428571429,r2plus1d_18,driveact,covstride,16
cov75_s8,0.4955357142857143,448,4.107142857142857,r2plus1d_18,driveact,covstride,16
