video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
P26_107_7,0,154,1,8,1,point,k1_point,True,0.33815857768058777,videomamba,epic_kitchens
P03_101_188,0,942,1,8,1,point,k1_point,True,0.25197261571884155,videomamba,epic_kitchens
P04_113_291,0,27,1,8,1,point,k1_point,False,0.19705143570899963,videomamba,epic_kitchens
P01_105_229,0,31,1,8,1,point,k1_point,True,0.3486192226409912,videomamba,epic_kitchens
P22_103_180,0,64,1,8,1,point,k1_point,True,0.28482547402381897,videomamba,epic_kitchens
P26_108_5,0,231,1,8,1,point,k1_point,True,0.3100283145904541,videomamba,epic_kitchens
P35_108_238,0,51,1,8,1,point,k1_point,False,0.24898412823677063,videomamba,epic_kitchens
P03_101_33,0,55,1,8,1,point,k1_point,True,0.2789151072502136,videomamba,epic_kitchens
P35_104_290,0,51,1,8,1,point,k1_point,True,0.3387276828289032,videomamba,epic_kitchens
P30_111_263,0,30,1,8,1,point,k1_point,True,0.2893928587436676,videomamba,epic_kitchens
P12_105_39,0,133,1,8,1,point,k1_point,True,0.33063197135925293,videomamba,epic_kitchens
P30_107_239,0,39,1,8,1,point,k1_point,True,0.24492892622947693,videomamba,epic_kitchens
P35_107_238,0,63,1,8,1,point,k1_point,True,0.2834834158420563,videomamba,epic_kitchens
P27_101_37,0,58,1,8,1,point,k1_point,False,0.30585548281669617,videomamba,epic_kitchens
P22_109_45,0,45,1,8,1,point,k1_point,False,0.27740511298179626,videomamba,epic_kitchens
P30_113_111,0,56,1,8,1,point,k1_point,True,0.3101142942905426,videomamba,epic_kitchens
P35_104_576,0,62,1,8,1,point,k1_point,True,0.2336927354335785,videomamba,epic_kitchens
P37_101_328,0,55,1,8,1,point,k1_point,False,0.17961385846138,videomamba,epic_kitchens
P12_104_0,0,87,1,8,1,point,k1_point,True,0.23837096989154816,videomamba,epic_kitchens
P01_109_124,0,33,1,8,1,point,k1_point,False,0.20564918220043182,videomamba,epic_kitchens
P03_107_18,1,110,1,8,1,point,k1_point,False,0.2456483393907547,videomamba,epic_kitchens
P02_121_55,1,71,1,8,1,point,k1_point,False,0.2091342657804489,videomamba,epic_kitchens
P04_107_120,1,76,1,8,1,point,k1_point,False,0.2550807297229767,videomamba,epic_kitchens
P04_121_105,1,104,1,8,1,point,k1_point,False,0.35534462332725525,videomamba,epic_kitchens
P22_109_693,1,109,1,8,1,point,k1_point,False,0.25364089012145996,videomamba,epic_kitchens
P28_104_96,1,71,1,8,1,point,k1_point,False,0.4043618440628052,videomamba,epic_kitchens
P26_117_49,1,56,1,8,1,point,k1_point,False,0.35046249628067017,videomamba,epic_kitchens
P25_107_493,1,54,1,8,1,point,k1_point,False,0.4074711203575134,videomamba,epic_kitchens
P01_105_699,1,30,1,8,1,point,k1_point,False,0.22725863754749298,videomamba,epic_kitchens
P04_119_175,1,47,1,8,1,point,k1_point,True,0.20512451231479645,videomamba,epic_kitchens
P09_104_41,1,153,1,8,1,point,k1_point,False,0.3791998028755188,videomamba,epic_kitchens
P03_101_15,1,252,1,8,1,point,k1_point,False,0.2284175306558609,videomamba,epic_kitchens
P35_109_281,1,150,1,8,1,point,k1_point,False,0.16093626618385315,videomamba,epic_kitchens
P22_106_17,1,70,1,8,1,point,k1_point,False,0.33033284544944763,videomamba,epic_kitchens
