coverage,stride,top1,n,model,dataset
10,1,0.3672316384180791,885,slowfast_r50,hmdb51
10,2,0.34350282485875705,885,slowfast_r50,hmdb51
10,4,0.2983050847457627,885,slowfast_r50,hmdb51
10,8,0.2734463276836158,885,slowfast_r50,hmdb51
10,16,0.2576271186440678,885,slowfast_r50,hmdb51
25,1,0.5333333333333333,885,slowfast_r50,hmdb51
25,2,0.5028248587570622,885,slowfast_r50,hmdb51
25,4,0.40225988700564974,885,slowfast_r50,hmdb51
25,8,0.3593220338983051,885,slowfast_r50,hmdb51
25,16,0.3288135593220339,885,slowfast_r50,hmdb51
50,1,0.6915254237288135,885,slowfast_r50,hmdb51
50,2,0.6644067796610169,885,slowfast_r50,hmdb51
50,4,0.5717514124293785,885,slowfast_r50,hmdb51
50,8,0.44519774011299434,885,slowfast_r50,hmdb51
50,16,0.37401129943502825,885,slowfast_r50,hmdb51
75,1,0.7638418079096045,885,slowfast_r50,hmdb51
75,2,0.7457627118644068,885,slowfast_r50,hmdb51
75,4,0.6497175141242938,885,slowfast_r50,hmdb51
75,8,0.5141242937853108,885,slowfast_r50,hmdb51
75,16,0.392090395480226,885,slowfast_r50,hmdb51
100,1,0.7932203389830509,885,slowfast_r50,hmdb51
100,2,0.768361581920904,885,slowfast_r50,hmdb51
100,4,0.6745762711864407,885,slowfast_r50,hmdb51
100,8,0.5412429378531074,885,slowfast_r50,hmdb51
100,16,0.4192090395480226,885,slowfast_r50,hmdb51
