coverage,stride,top1,n
10,1,0.146078431372549,1020
10,2,0.1401960784313725,1020
10,4,0.1392156862745098,1020
10,8,0.1098039215686274,1020
10,16,0.0892156862745098,1020
25,1,0.2156862745098039,1020
25,2,0.2049019607843137,1020
25,4,0.1950980392156862,1020
25,8,0.1862745098039215,1020
25,16,0.1411764705882353,1020
50,1,0.2901960784313726,1020
50,2,0.2862745098039215,1020
50,4,0.2725490196078431,1020
50,8,0.2529411764705882,1020
50,16,0.2078431372549019,1020
75,1,0.3333333333333333,1020
75,2,0.3382352941176471,1020
75,4,0.3303921568627451,1020
75,8,0.3039215686274509,1020
75,16,0.2588235294117647,1020
100,1,0.3529411764705882,1020
100,2,0.35,1020
100,4,0.3480392156862745,1020
100,8,0.3137254901960784,1020
100,16,0.2705882352941176,1020
