video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,6,32,10,span10,False,0.9633278846740723,vivit,autsl
signer1_sample276_color,0,65,6,32,10,span10,False,0.8331075310707092,vivit,autsl
signer35_sample610_color,0,71,7,32,10,span10,False,0.9843041300773621,vivit,autsl
signer35_sample390_color,0,75,8,32,10,span10,False,0.9580782055854797,vivit,autsl
signer18_sample539_color,0,64,6,32,10,span10,False,0.7034426927566528,vivit,autsl
signer1_sample778_color,0,63,6,32,10,span10,False,0.3634442985057831,vivit,autsl
signer11_sample469_color,0,45,4,32,10,span10,False,0.9398465752601624,vivit,autsl
signer1_sample319_color,0,68,7,32,10,span10,False,0.7426297068595886,vivit,autsl
signer11_sample120_color,0,48,5,32,10,span10,False,0.29598134756088257,vivit,autsl
signer25_sample64_color,0,46,5,32,10,span10,False,0.27820634841918945,vivit,autsl
signer16_sample254_color,0,61,6,32,10,span10,False,0.24052980542182922,vivit,autsl
signer35_sample286_color,0,61,6,32,10,span10,False,0.2063731700181961,vivit,autsl
signer25_sample285_color,0,53,5,32,10,span10,False,0.25100022554397583,vivit,autsl
signer18_sample482_color,0,67,7,32,10,span10,False,0.754701554775238,vivit,autsl
signer16_sample365_color,0,58,6,32,10,span10,False,0.4014648199081421,vivit,autsl
signer11_sample66_color,0,49,5,32,10,span10,False,0.26260697841644287,vivit,autsl
signer1_sample1090_color,0,58,6,32,10,span10,False,0.9853345155715942,vivit,autsl
signer18_sample5_color,0,72,7,32,10,span10,False,0.8610693216323853,vivit,autsl
signer1_sample1094_color,0,61,6,32,10,span10,False,0.7456976175308228,vivit,autsl
signer25_sample431_color,0,56,6,32,10,span10,False,0.234536811709404,vivit,autsl
signer25_sample372_color,1,58,6,32,10,span10,False,0.18402111530303955,vivit,autsl
signer18_sample243_color,1,55,6,32,10,span10,False,0.3100150525569916,vivit,autsl
signer35_sample603_color,1,55,6,32,10,span10,False,0.5697749853134155,vivit,autsl
signer18_sample436_color,1,61,6,32,10,span10,False,0.7536333203315735,vivit,autsl
signer11_sample397_color,1,38,4,32,10,span10,False,0.08981994539499283,vivit,autsl
signer1_sample936_color,1,55,6,32,10,span10,False,0.8437210321426392,vivit,autsl
signer16_sample330_color,1,62,6,32,10,span10,False,0.28790926933288574,vivit,autsl
signer1_sample57_color,1,51,5,32,10,span10,False,0.47550833225250244,vivit,autsl
signer1_sample377_color,1,52,5,32,10,span10,False,0.809553325176239,vivit,autsl
signer35_sample92_color,1,51,5,32,10,span10,True,0.4755287170410156,vivit,autsl
signer1_sample989_color,1,55,6,32,10,span10,False,0.11806216835975647,vivit,autsl
signer25_sample463_color,1,58,6,32,10,span10,False,0.552042543888092,vivit,autsl
signer1_sample198_color,1,51,5,32,10,span10,False,0.10061530023813248,vivit,autsl
signer18_sample652_color,1,69,7,32,10,span10,False,0.27321135997772217,vivit,autsl
signer11_sample453_color,1,39,4,32,10,span10,False,0.14266054332256317,vivit,autsl
signer16_sample126_color,1,67,7,32,10,span10,False,0.10286612063646317,vivit,autsl
signer1_sample829_color,1,56,6,32,10,span10,False,0.190245121717453,vivit,autsl
signer11_sample242_color,1,37,4,32,10,span10,False,0.16707712411880493,vivit,autsl
signer25_sample110_color,1,56,6,32,10,span10,False,0.6425125598907471,vivit,autsl
signer11_sample639_color,2,43,4,32,10,span10,True,0.4038432240486145,vivit,autsl
signer25_sample375_color,2,44,4,32,10,span10,True,0.7576521635055542,vivit,autsl
signer35_sample601_color,2,71,7,32,10,span10,True,0.8320159912109375,vivit,autsl
signer1_sample270_color,2,72,7,32,10,span10,True,0.997763991355896,vivit,autsl
signer18_sample120_color,2,64,6,32,10,span10,True,0.9966842532157898,vivit,autsl
signer25_sample185_color,2,53,5,32,10,span10,True,0.9269300699234009,vivit,autsl
signer18_sample448_color,2,76,8,32,10,span10,True,0.9652591943740845,vivit,autsl
