config,top1,n,mean_distinct,model,dataset,mode,budget
k16_box,0.3107344632768362,177,15.875706214689265,r2plus1d_18,ssv2,antialias,16
k16_point,0.3898305084745763,177,15.875706214689265,r2plus1d_18,ssv2,antialias,16
k1_box,0.011299435028248588,177,1.0,r2plus1d_18,ssv2,antialias,16
k1_point,0.02824858757062147,177,1.0,r2plus1d_18,ssv2,antialias,16
k2_box,0.07344632768361582,177,2.0,r2plus1d_18,ssv2,antialias,16
k2_point,0.0847457627118644,177,2.0,r2plus1d_18,ssv2,antialias,16
k4_box,0.12429378531073447,177,4.0,r2plus1d_18,ssv2,antialias,16
k4_point,0.1751412429378531,177,4.0,r2plus1d_18,ssv2,antialias,16
k8_box,0.1977401129943503,177,8.0,r2plus1d_18,ssv2,antialias,16
k8_point,0.288135593220339,177,8.0,r2plus1d_18,ssv2,antialias,16
