coverage,stride,top1,n,model,dataset
10,1,0.48700564971751414,885,vivit,hmdb51
10,2,0.4293785310734463,885,vivit,hmdb51
10,4,0.39887005649717516,885,vivit,hmdb51
10,8,0.36610169491525424,885,vivit,hmdb51
10,16,0.3593220338983051,885,vivit,hmdb51
25,1,0.6259887005649718,885,vivit,hmdb51
25,2,0.5638418079096045,885,vivit,hmdb51
25,4,0.5265536723163842,885,vivit,hmdb51
25,8,0.45649717514124294,885,vivit,hmdb51
25,16,0.3954802259887006,885,vivit,hmdb51
50,1,0.7548022598870057,885,vivit,hmdb51
50,2,0.7062146892655368,885,vivit,hmdb51
50,4,0.6451977401129944,885,vivit,hmdb51
50,8,0.576271186440678,885,vivit,hmdb51
50,16,0.48926553672316386,885,vivit,hmdb51
75,1,0.8056497175141243,885,vivit,hmdb51
75,2,0.7875706214689265,885,vivit,hmdb51
75,4,0.735593220338983,885,vivit,hmdb51
75,8,0.6621468926553672,885,vivit,hmdb51
75,16,0.5559322033898305,885,vivit,hmdb51
100,1,0.8022598870056498,885,vivit,hmdb51
100,2,0.8,885,vivit,hmdb51
100,4,0.7649717514124293,885,vivit,hmdb51
100,8,0.6915254237288135,885,vivit,hmdb51
100,16,0.607909604519774,885,vivit,hmdb51
