coverage,stride,top1,n,model,dataset
10,1,0.022598870056497175,177,videomamba,ssv2
10,2,0.011299435028248588,177,videomamba,ssv2
10,4,0.01694915254237288,177,videomamba,ssv2
10,8,0.011299435028248588,177,videomamba,ssv2
10,16,0.011299435028248588,177,videomamba,ssv2
25,1,0.062146892655367235,177,videomamba,ssv2
25,2,0.04519774011299435,177,videomamba,ssv2
25,4,0.04519774011299435,177,videomamba,ssv2
25,8,0.02824858757062147,177,videomamba,ssv2
25,16,0.022598870056497175,177,videomamba,ssv2
50,1,0.22033898305084745,177,videomamba,ssv2
50,2,0.21468926553672316,177,videomamba,ssv2
50,4,0.1807909604519774,177,videomamba,ssv2
50,8,0.14124293785310735,177,videomamba,ssv2
50,16,0.07344632768361582,177,videomamba,ssv2
75,1,0.3107344632768362,177,videomamba,ssv2
75,2,0.327683615819209,177,videomamba,ssv2
75,4,0.288135593220339,177,videomamba,ssv2
75,8,0.20903954802259886,177,videomamba,ssv2
75,16,0.12429378531073447,177,videomamba,ssv2
100,1,0.3220338983050847,177,videomamba,ssv2
100,2,0.3446327683615819,177,videomamba,ssv2
100,4,0.327683615819209,177,videomamba,ssv2
100,8,0.2655367231638418,177,videomamba,ssv2
100,16,0.1977401129943503,177,videomamba,ssv2
