video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
P26_107_7,0,154,1,16,1,point,k1_point,False,0.28702959418296814,r2plus1d_18,epic_kitchens
P03_101_188,0,942,1,16,1,point,k1_point,False,0.45494356751441956,r2plus1d_18,epic_kitchens
P04_113_291,0,27,1,16,1,point,k1_point,False,0.12420012801885605,r2plus1d_18,epic_kitchens
P01_105_229,0,31,1,16,1,point,k1_point,True,0.8080227971076965,r2plus1d_18,epic_kitchens
P22_103_180,0,64,1,16,1,point,k1_point,False,0.5375430583953857,r2plus1d_18,epic_kitchens
P26_108_5,0,231,1,16,1,point,k1_point,False,0.3914373815059662,r2plus1d_18,epic_kitchens
P35_108_238,0,51,1,16,1,point,k1_point,True,0.5989798307418823,r2plus1d_18,epic_kitchens
P03_101_33,0,55,1,16,1,point,k1_point,False,0.16713778674602509,r2plus1d_18,epic_kitchens
P35_104_290,0,51,1,16,1,point,k1_point,True,0.20996877551078796,r2plus1d_18,epic_kitchens
P30_111_263,0,30,1,16,1,point,k1_point,True,0.25910860300064087,r2plus1d_18,epic_kitchens
P12_105_39,0,133,1,16,1,point,k1_point,True,0.27764782309532166,r2plus1d_18,epic_kitchens
P30_107_239,0,39,1,16,1,point,k1_point,True,0.34769207239151,r2plus1d_18,epic_kitchens
P35_107_238,0,63,1,16,1,point,k1_point,False,0.4486481249332428,r2plus1d_18,epic_kitchens
P27_101_37,0,58,1,16,1,point,k1_point,False,0.4130053222179413,r2plus1d_18,epic_kitchens
P22_109_45,0,45,1,16,1,point,k1_point,True,0.33775794506073,r2plus1d_18,epic_kitchens
P30_113_111,0,56,1,16,1,point,k1_point,True,0.6900290846824646,r2plus1d_18,epic_kitchens
P35_104_576,0,62,1,16,1,point,k1_point,False,0.5901765823364258,r2plus1d_18,epic_kitchens
P37_101_328,0,55,1,16,1,point,k1_point,True,0.1452891230583191,r2plus1d_18,epic_kitchens
P12_104_0,0,87,1,16,1,point,k1_point,True,0.24244175851345062,r2plus1d_18,epic_kitchens
P01_109_124,0,33,1,16,1,point,k1_point,True,0.9715297818183899,r2plus1d_18,epic_kitchens
P03_107_18,1,110,1,16,1,point,k1_point,True,0.3909358084201813,r2plus1d_18,epic_kitchens
P02_121_55,1,71,1,16,1,point,k1_point,False,0.20662632584571838,r2plus1d_18,epic_kitchens
P04_107_120,1,76,1,16,1,point,k1_point,False,0.26494666934013367,r2plus1d_18,epic_kitchens
P04_121_105,1,104,1,16,1,point,k1_point,False,0.18282641470432281,r2plus1d_18,epic_kitchens
P22_109_693,1,109,1,16,1,point,k1_point,False,0.2941001355648041,r2plus1d_18,epic_kitchens
P28_104_96,1,71,1,16,1,point,k1_point,False,0.9580166339874268,r2plus1d_18,epic_kitchens
