coverage,stride,top1,n,model,dataset
10,1,0.0499422632794457,3464,r2plus1d_18,ssv2
10,2,0.0392609699769053,3464,r2plus1d_18,ssv2
10,4,0.0346420323325635,3464,r2plus1d_18,ssv2
10,8,0.0308891454965358,3464,r2plus1d_18,ssv2
10,16,0.0308891454965358,3464,r2plus1d_18,ssv2
25,1,0.09959584295612,3464,r2plus1d_18,ssv2
25,2,0.089203233256351,3464,r2plus1d_18,ssv2
25,4,0.0591801385681293,3464,r2plus1d_18,ssv2
25,8,0.0438799076212471,3464,r2plus1d_18,ssv2
25,16,0.0317551963048498,3464,r2plus1d_18,ssv2
50,1,0.2258905299739357,3453,r2plus1d_18,ssv2
50,2,0.2185871453387377,3454,r2plus1d_18,ssv2
50,4,0.1588082152155047,3457,r2plus1d_18,ssv2
50,8,0.0859126410182238,3457,r2plus1d_18,ssv2
50,16,0.0467667436489607,3464,r2plus1d_18,ssv2
75,1,0.3708530805687204,3376,r2plus1d_18,ssv2
75,2,0.3738898756660746,3378,r2plus1d_18,ssv2
75,4,0.3069189828503844,3382,r2plus1d_18,ssv2
75,8,0.158235294117647,3400,r2plus1d_18,ssv2
75,16,0.0451977401129943,177,r2plus1d_18,ssv2
100,1,0.3389830508474576,177,r2plus1d_18,ssv2
100,2,0.384180790960452,177,r2plus1d_18,ssv2
100,4,0.2937853107344633,177,r2plus1d_18,ssv2
100,8,0.1638418079096045,177,r2plus1d_18,ssv2
100,16,0.0621468926553672,177,r2plus1d_18,ssv2
