coverage,stride,top1,n
10,1,0.5633663366336633,2020
10,2,0.5554455445544555,2020
10,4,0.5465346534653466,2020
10,8,0.5287128712871287,2020
10,16,0.5094059405940594,2020
25,1,0.599009900990099,2020
25,2,0.599009900990099,2020
25,4,0.593069306930693,2020
25,8,0.5886138613861386,2020
25,16,0.5603960396039604,2020
50,1,0.6316831683168317,2020
50,2,0.6277227722772277,2020
50,4,0.6306930693069307,2020
50,8,0.6316831683168317,2020
50,16,0.6138613861386139,2020
75,1,0.6633663366336634,2020
75,2,0.6683168316831684,2020
75,4,0.6613861386138614,2020
75,8,0.6623762376237624,2020
75,16,0.6608910891089109,2020
100,1,0.6623762376237624,2020
100,2,0.6668316831683169,2020
100,4,0.6599009900990099,2020
100,8,0.6628712871287129,2020
100,16,0.6633663366336634,2020
