coverage,stride,top1,n,model,dataset
10,1,0.06473214285714286,448,r3d_18,driveact
10,2,0.05803571428571429,448,r3d_18,driveact
10,4,0.060267857142857144,448,r3d_18,driveact
10,8,0.060267857142857144,448,r3d_18,driveact
10,16,0.060267857142857144,448,r3d_18,driveact
25,1,0.09821428571428571,448,r3d_18,driveact
25,2,0.09151785714285714,448,r3d_18,driveact
25,4,0.06919642857142858,448,r3d_18,driveact
25,8,0.06473214285714286,448,r3d_18,driveact
25,16,0.060267857142857144,448,r3d_18,driveact
50,1,0.14508928571428573,448,r3d_18,driveact
50,2,0.125,448,r3d_18,driveact
50,4,0.10491071428571429,448,r3d_18,driveact
50,8,0.07366071428571429,448,r3d_18,driveact
50,16,0.0625,448,r3d_18,driveact
75,1,0.17857142857142858,448,r3d_18,driveact
75,2,0.15178571428571427,448,r3d_18,driveact
75,4,0.125,448,r3d_18,driveact
75,8,0.09821428571428571,448,r3d_18,driveact
75,16,0.06473214285714286,448,r3d_18,driveact
100,1,0.18526785714285715,448,r3d_18,driveact
100,2,0.16741071428571427,448,r3d_18,driveact
100,4,0.12946428571428573,448,r3d_18,driveact
100,8,0.10267857142857142,448,r3d_18,driveact
100,16,0.06473214285714286,448,r3d_18,driveact
