coverage,stride,top1,n,model,dataset
10,1,0.18080357142857142,448,videomae,driveact
10,2,0.140625,448,videomae,driveact
10,4,0.10491071428571429,448,videomae,driveact
10,8,0.078125,448,videomae,driveact
10,16,0.078125,448,videomae,driveact
25,1,0.296875,448,videomae,driveact
25,2,0.25892857142857145,448,videomae,driveact
25,4,0.16741071428571427,448,videomae,driveact
25,8,0.12946428571428573,448,videomae,driveact
25,16,0.078125,448,videomae,driveact
50,1,0.37723214285714285,448,videomae,driveact
50,2,0.3794642857142857,448,videomae,driveact
50,4,0.31473214285714285,448,videomae,driveact
50,8,0.18526785714285715,448,videomae,driveact
50,16,0.13392857142857142,448,videomae,driveact
75,1,0.453125,448,videomae,driveact
75,2,0.44419642857142855,448,videomae,driveact
75,4,0.390625,448,videomae,driveact
75,8,0.29464285714285715,448,videomae,driveact
75,16,0.17857142857142858,448,videomae,driveact
100,1,0.5044642857142857,448,videomae,driveact
100,2,0.49330357142857145,448,videomae,driveact
100,4,0.44642857142857145,448,videomae,driveact
100,8,0.34598214285714285,448,videomae,driveact
100,16,0.18973214285714285,448,videomae,driveact
