coverage,stride,top1,n,model,dataset
10,1,0.4107142857142857,448,vivit,driveact
10,2,0.40848214285714285,448,vivit,driveact
10,4,0.40401785714285715,448,vivit,driveact
10,8,0.39285714285714285,448,vivit,driveact
10,16,0.39285714285714285,448,vivit,driveact
25,1,0.4642857142857143,448,vivit,driveact
25,2,0.45535714285714285,448,vivit,driveact
25,4,0.42857142857142855,448,vivit,driveact
25,8,0.41517857142857145,448,vivit,driveact
25,16,0.39285714285714285,448,vivit,driveact
50,1,0.5915178571428571,448,vivit,driveact
50,2,0.5446428571428571,448,vivit,driveact
50,4,0.49107142857142855,448,vivit,driveact
50,8,0.4486607142857143,448,vivit,driveact
50,16,0.41964285714285715,448,vivit,driveact
75,1,0.6495535714285714,448,vivit,driveact
75,2,0.6183035714285714,448,vivit,driveact
75,4,0.546875,448,vivit,driveact
75,8,0.49107142857142855,448,vivit,driveact
75,16,0.4642857142857143,448,vivit,driveact
100,1,0.6741071428571429,448,vivit,driveact
100,2,0.625,448,vivit,driveact
100,4,0.5714285714285714,448,vivit,driveact
100,8,0.5178571428571429,448,vivit,driveact
100,16,0.47098214285714285,448,vivit,driveact
